pop1	pop2	chromosome	window_pos_1	window_pos_2	avg_wc_fst	no_snps
MENA	E_Asia	jlSCF_11	10700001	10800000	0.3418298319936524	1309
NYC	N_Europe	jlSCF_11	10700001	10800000	0.3217080090300767	1309
NYC	MENA	jlSCF_11	10700001	10800000	0.2661952487358521	1309
NYC	E_Asia	jlSCF_11	10700001	10800000	0.4357333091773818	1309
N_Europe	MENA	jlSCF_11	10700001	10800000	0.2967702585977329	1309
N_Europe	E_Asia	jlSCF_11	10700001	10800000	0.5273377659998526	1309
NYC	N_Europe	jlSCF_11	10800001	10900000	0.1588171691452581	759
NYC	E_Asia	jlSCF_11	10800001	10900000	0.4486829247195003	759
N_Europe	MENA	jlSCF_11	10800001	10900000	0.2880162449077669	759
N_Europe	E_Asia	jlSCF_11	10800001	10900000	0.4996962128943755	759
NYC	MENA	jlSCF_11	10800001	10900000	0.2741260542891616	759
MENA	E_Asia	jlSCF_11	10800001	10900000	0.3914525193568778	759
NYC	N_Europe	jlSCF_11	10900001	11000000	0.0343896376781098	644
NYC	MENA	jlSCF_11	10900001	11000000	0.2888823973158022	644
NYC	E_Asia	jlSCF_11	10900001	11000000	0.3926937291044638	644
MENA	E_Asia	jlSCF_11	10900001	11000000	0.4299761768941086	644
N_Europe	E_Asia	jlSCF_11	10900001	11000000	0.4453066494862441	644
N_Europe	MENA	jlSCF_11	10900001	11000000	0.3011717355889634	644
N_Europe	E_Asia	jlSCF_11	11000001	11100000	0.6007017605321839	158
MENA	E_Asia	jlSCF_11	11000001	11100000	0.578562190621472	158
NYC	N_Europe	jlSCF_11	11000001	11100000	0.020875725736988	158
NYC	MENA	jlSCF_11	11000001	11100000	0.5186594964437213	158
NYC	E_Asia	jlSCF_11	11000001	11100000	0.620135206926582	158
N_Europe	MENA	jlSCF_11	11000001	11100000	0.4295592516257201	158
NYC	N_Europe	jlSCF_11	11100001	11200000	0.0369217097344853	48
NYC	E_Asia	jlSCF_11	11100001	11200000	0.7412983980478136	48
NYC	MENA	jlSCF_11	11100001	11200000	0.4215356451331053	48
N_Europe	MENA	jlSCF_11	11100001	11200000	0.359097614823504	48
N_Europe	E_Asia	jlSCF_11	11100001	11200000	0.7038290180478523	48
MENA	E_Asia	jlSCF_11	11100001	11200000	0.6633040175686357	48
NYC	MENA	jlSCF_11	11200001	11300000	0.1268193965977367	21
NYC	E_Asia	jlSCF_11	11200001	11300000	0.4682571020338366	21
N_Europe	MENA	jlSCF_11	11200001	11300000	0.1176167055509261	21
N_Europe	E_Asia	jlSCF_11	11200001	11300000	0.5773169076561604	21
MENA	E_Asia	jlSCF_11	11200001	11300000	0.4951412474937657	21
NYC	N_Europe	jlSCF_11	11200001	11300000	0.0672907136131682	21
NYC	MENA	jlSCF_11	11300001	11400000	0.3334292406099149	1
N_Europe	MENA	jlSCF_11	11300001	11400000	0.128725428027901	1
N_Europe	E_Asia	jlSCF_11	11300001	11400000	0.2737335952707733	1
MENA	E_Asia	jlSCF_11	11300001	11400000	NA	1
NYC	N_Europe	jlSCF_11	11300001	11400000	0.0873493319225195	1
NYC	E_Asia	jlSCF_11	11300001	11400000	0.4197742528884616	1
MENA	E_Asia	jlSCF_11	11400001	11500000	NA	1
N_Europe	E_Asia	jlSCF_11	11400001	11500000	0.1948501555425508	1
NYC	N_Europe	jlSCF_11	11400001	11500000	-0.0093448630933268	1
NYC	MENA	jlSCF_11	11400001	11500000	0.0706525578421975	1
N_Europe	MENA	jlSCF_11	11400001	11500000	0.1099412677522638	1
NYC	E_Asia	jlSCF_11	11400001	11500000	0.1078376295925262	1
NYC	N_Europe	jlSCF_11	11900001	12000000	0.0006145987067946	8
NYC	MENA	jlSCF_11	11900001	12000000	0.5098546839631108	8
NYC	E_Asia	jlSCF_11	11900001	12000000	0.6129973815475279	8
N_Europe	MENA	jlSCF_11	11900001	12000000	0.3115623174227821	8
N_Europe	E_Asia	jlSCF_11	11900001	12000000	0.448717039958444	8
MENA	E_Asia	jlSCF_11	11900001	12000000	0.1287874677283561	8
MENA	E_Asia	jlSCF_11	12400001	12500000	NA	1
N_Europe	E_Asia	jlSCF_11	12400001	12500000	0.0818181818181818	1
N_Europe	MENA	jlSCF_11	12400001	12500000	0.0125480498494234	1
NYC	E_Asia	jlSCF_11	12400001	12500000	0.0665395956751587	1
NYC	MENA	jlSCF_11	12400001	12500000	0.0322014051522248	1
NYC	N_Europe	jlSCF_11	12400001	12500000	-0.0151213514024629	1
NYC	N_Europe	jlSCF_11	12700001	12800000	0.0560212633774283	1
NYC	MENA	jlSCF_11	12700001	12800000	-0.0273868947791483	1
NYC	E_Asia	jlSCF_11	12700001	12800000	0.0775269645707252	1
N_Europe	MENA	jlSCF_11	12700001	12800000	NA	1
N_Europe	E_Asia	jlSCF_11	12700001	12800000	NA	1
MENA	E_Asia	jlSCF_11	12700001	12800000	NA	1
N_Europe	E_Asia	jlSCF_11	13900001	14000000	0.1029109581470098	7
MENA	E_Asia	jlSCF_11	13900001	14000000	0.0356193329193904	7
N_Europe	MENA	jlSCF_11	13900001	14000000	0.1007870512634183	7
NYC	N_Europe	jlSCF_11	13900001	14000000	0.0447106123145316	7
NYC	MENA	jlSCF_11	13900001	14000000	0.0876341359639026	7
NYC	E_Asia	jlSCF_11	13900001	14000000	0.1253854608502648	7
NYC	N_Europe	jlSCF_11	14000001	14100000	0.0897905906768765	121
NYC	MENA	jlSCF_11	14000001	14100000	0.3645481848139719	121
NYC	E_Asia	jlSCF_11	14000001	14100000	0.6633348564109603	121
N_Europe	MENA	jlSCF_11	14000001	14100000	0.3227129763417157	121
N_Europe	E_Asia	jlSCF_11	14000001	14100000	0.6082229098438778	121
MENA	E_Asia	jlSCF_11	14000001	14100000	0.5417955781878313	121
NYC	MENA	jlSCF_11	14100001	14200000	0.6235247587178656	470
NYC	E_Asia	jlSCF_11	14100001	14200000	0.8324030658532356	470
N_Europe	MENA	jlSCF_11	14100001	14200000	0.5045236470294997	470
N_Europe	E_Asia	jlSCF_11	14100001	14200000	0.7817972101201713	470
MENA	E_Asia	jlSCF_11	14100001	14200000	0.785427059160028	470
NYC	N_Europe	jlSCF_11	14100001	14200000	0.0593849598164945	470
MENA	E_Asia	jlSCF_11	14200001	14300000	0.7116716203246859	1212
N_Europe	MENA	jlSCF_11	14200001	14300000	0.265792077379286	1212
N_Europe	E_Asia	jlSCF_11	14200001	14300000	0.6960834507923144	1212
NYC	E_Asia	jlSCF_11	14200001	14300000	0.7716048851135954	1212
NYC	N_Europe	jlSCF_11	14200001	14300000	0.1257945455509954	1212
NYC	MENA	jlSCF_11	14200001	14300000	0.4678508607510004	1212
MENA	E_Asia	jlSCF_11	14300001	14400000	0.6557859059673193	880
NYC	N_Europe	jlSCF_11	14300001	14400000	0.0923900339224771	880
NYC	MENA	jlSCF_11	14300001	14400000	0.3207140357990886	880
NYC	E_Asia	jlSCF_11	14300001	14400000	0.6993526572406195	880
N_Europe	MENA	jlSCF_11	14300001	14400000	0.2309823326152144	880
N_Europe	E_Asia	jlSCF_11	14300001	14400000	0.6686146721865476	880
NYC	MENA	jlSCF_11	14400001	14500000	0.2819068135884433	1337
NYC	E_Asia	jlSCF_11	14400001	14500000	0.675316225333756	1337
N_Europe	MENA	jlSCF_11	14400001	14500000	0.1152373324485892	1337
N_Europe	E_Asia	jlSCF_11	14400001	14500000	0.6232668093904393	1337
MENA	E_Asia	jlSCF_11	14400001	14500000	0.6141375983897407	1337
NYC	N_Europe	jlSCF_11	14400001	14500000	0.1053152243539689	1337
MENA	E_Asia	jlSCF_11	14500001	14600000	0.5275838914768729	1215
N_Europe	E_Asia	jlSCF_11	14500001	14600000	0.5566444579767869	1215
NYC	E_Asia	jlSCF_11	14500001	14600000	0.5445435354801204	1215
NYC	MENA	jlSCF_11	14500001	14600000	0.2203563022822123	1215
NYC	N_Europe	jlSCF_11	14500001	14600000	0.0754835118277044	1215
N_Europe	MENA	jlSCF_11	14500001	14600000	0.1969647539973828	1215
NYC	N_Europe	jlSCF_11	14600001	14700000	0.0434051522033098	774
MENA	E_Asia	jlSCF_11	14600001	14700000	0.5772560989070069	774
N_Europe	E_Asia	jlSCF_11	14600001	14700000	0.5763377885992075	774
N_Europe	MENA	jlSCF_11	14600001	14700000	0.3176817015785594	774
NYC	E_Asia	jlSCF_11	14600001	14700000	0.5791236984124617	774
NYC	MENA	jlSCF_11	14600001	14700000	0.3448392734851383	774
NYC	N_Europe	jlSCF_11	14700001	14800000	0.0273629628442119	949
MENA	E_Asia	jlSCF_11	14700001	14800000	0.3777854009305709	949
N_Europe	E_Asia	jlSCF_11	14700001	14800000	0.4323867130780279	949
NYC	MENA	jlSCF_11	14700001	14800000	0.3035008813093686	949
NYC	E_Asia	jlSCF_11	14700001	14800000	0.4376852229796097	949
N_Europe	MENA	jlSCF_11	14700001	14800000	0.2281376484802756	949
N_Europe	MENA	jlSCF_11	14800001	14900000	0.2529749191318085	1472
NYC	E_Asia	jlSCF_11	14800001	14900000	0.4262610415807512	1472
NYC	MENA	jlSCF_11	14800001	14900000	0.3246667619473631	1472
NYC	N_Europe	jlSCF_11	14800001	14900000	0.0304641150185237	1472
MENA	E_Asia	jlSCF_11	14800001	14900000	0.5981134009944096	1472
N_Europe	E_Asia	jlSCF_11	14800001	14900000	0.4236012169157019	1472
MENA	E_Asia	jlSCF_11	14900001	15000000	0.3918592342776504	934
NYC	N_Europe	jlSCF_11	14900001	15000000	0.0575663850613954	934
NYC	MENA	jlSCF_11	14900001	15000000	0.319264996910292	934
NYC	E_Asia	jlSCF_11	14900001	15000000	0.4136267211350715	934
N_Europe	MENA	jlSCF_11	14900001	15000000	0.2201481401758792	934
N_Europe	E_Asia	jlSCF_11	14900001	15000000	0.3565143121365397	934
MENA	E_Asia	jlSCF_11	15000001	15100000	0.7170713079977235	661
N_Europe	E_Asia	jlSCF_11	15000001	15100000	0.5149319024400618	661
N_Europe	MENA	jlSCF_11	15000001	15100000	0.2689508538672651	661
NYC	E_Asia	jlSCF_11	15000001	15100000	0.5010717699944771	661
NYC	MENA	jlSCF_11	15000001	15100000	0.328213997083581	661
NYC	N_Europe	jlSCF_11	15000001	15100000	-0.0009650500913749	661
NYC	E_Asia	jlSCF_11	15100001	15200000	0.6768362555786834	1189
N_Europe	MENA	jlSCF_11	15100001	15200000	0.3230771987789577	1189
N_Europe	E_Asia	jlSCF_11	15100001	15200000	0.4650973993366094	1189
MENA	E_Asia	jlSCF_11	15100001	15200000	0.6352622876905423	1189
NYC	N_Europe	jlSCF_11	15100001	15200000	0.1835639671918967	1189
NYC	MENA	jlSCF_11	15100001	15200000	0.6192118281824162	1189
NYC	N_Europe	jlSCF_11	15200001	15300000	0.2881251331595628	647
NYC	MENA	jlSCF_11	15200001	15300000	0.677660690294843	647
NYC	E_Asia	jlSCF_11	15200001	15300000	0.7282349595428566	647
N_Europe	MENA	jlSCF_11	15200001	15300000	0.2619034703317467	647
N_Europe	E_Asia	jlSCF_11	15200001	15300000	0.407338368525996	647
MENA	E_Asia	jlSCF_11	15200001	15300000	0.4968475987674485	647
NYC	N_Europe	jlSCF_11	15300001	15400000	0.1372460373541372	1134
NYC	MENA	jlSCF_11	15300001	15400000	0.4426774767370572	1134
NYC	E_Asia	jlSCF_11	15300001	15400000	0.4538973497637287	1134
N_Europe	MENA	jlSCF_11	15300001	15400000	0.2224497544505257	1134
N_Europe	E_Asia	jlSCF_11	15300001	15400000	0.3006726456449941	1134
MENA	E_Asia	jlSCF_11	15300001	15400000	0.4054356994896707	1134
MENA	E_Asia	jlSCF_11	15400001	15500000	0.8806805294924583	892
N_Europe	E_Asia	jlSCF_11	15400001	15500000	0.7456633487565374	892
N_Europe	MENA	jlSCF_11	15400001	15500000	0.2594898690109341	892
NYC	E_Asia	jlSCF_11	15400001	15500000	0.7084683914220712	892
NYC	MENA	jlSCF_11	15400001	15500000	0.3143232651887098	892
NYC	N_Europe	jlSCF_11	15400001	15500000	0.0145421939596352	892
NYC	MENA	jlSCF_11	15500001	15600000	0.2660907414989713	212
MENA	E_Asia	jlSCF_11	15500001	15600000	0.8594713309456486	212
N_Europe	MENA	jlSCF_11	15500001	15600000	0.2627876846164757	212
N_Europe	E_Asia	jlSCF_11	15500001	15600000	0.6342577168386968	212
NYC	E_Asia	jlSCF_11	15500001	15600000	0.5999697262512029	212
NYC	N_Europe	jlSCF_11	15500001	15600000	0.0138312934137727	212
NYC	E_Asia	jlSCF_11	15600001	15700000	0.5840216985847643	407
NYC	MENA	jlSCF_11	15600001	15700000	0.2336197982736937	407
MENA	E_Asia	jlSCF_11	15600001	15700000	0.8074976811209268	407
N_Europe	E_Asia	jlSCF_11	15600001	15700000	0.6575975174403687	407
N_Europe	MENA	jlSCF_11	15600001	15700000	0.184710089081936	407
NYC	N_Europe	jlSCF_11	15600001	15700000	0.0210284369486339	407
NYC	N_Europe	jlSCF_11	15700001	15800000	0.0765908140440924	190
NYC	MENA	jlSCF_11	15700001	15800000	0.3091971126269292	190
NYC	E_Asia	jlSCF_11	15700001	15800000	0.4897073285222978	190
N_Europe	MENA	jlSCF_11	15700001	15800000	0.1208577004478909	190
N_Europe	E_Asia	jlSCF_11	15700001	15800000	0.4896582823295994	190
MENA	E_Asia	jlSCF_11	15700001	15800000	0.6991553026160711	190
N_Europe	E_Asia	jlSCF_11	15800001	15900000	0.5461278038039908	381
NYC	N_Europe	jlSCF_11	15800001	15900000	0.0593550765327746	381
NYC	MENA	jlSCF_11	15800001	15900000	0.2918039795819612	381
NYC	E_Asia	jlSCF_11	15800001	15900000	0.5658615774233692	381
N_Europe	MENA	jlSCF_11	15800001	15900000	0.1497853410836912	381
MENA	E_Asia	jlSCF_11	15800001	15900000	0.6324713256064957	381
MENA	E_Asia	jlSCF_11	15900001	16000000	0.8581600726583284	904
N_Europe	E_Asia	jlSCF_11	15900001	16000000	0.776814965422177	904
N_Europe	MENA	jlSCF_11	15900001	16000000	0.3074663588652334	904
NYC	E_Asia	jlSCF_11	15900001	16000000	0.7222828001785977	904
NYC	N_Europe	jlSCF_11	15900001	16000000	0.0900798688260091	904
NYC	MENA	jlSCF_11	15900001	16000000	0.2508971563069477	904
NYC	E_Asia	jlSCF_11	16000001	16100000	0.6451135650847499	803
NYC	MENA	jlSCF_11	16000001	16100000	0.2393217516179919	803
NYC	N_Europe	jlSCF_11	16000001	16100000	0.2637501787069548	803
MENA	E_Asia	jlSCF_11	16000001	16100000	0.6426305399248519	803
N_Europe	E_Asia	jlSCF_11	16000001	16100000	0.6976906017096505	803
N_Europe	MENA	jlSCF_11	16000001	16100000	0.4567162525284616	803
MENA	E_Asia	jlSCF_11	16100001	16200000	0.72666077613017	684
N_Europe	E_Asia	jlSCF_11	16100001	16200000	0.7044990446205286	684
NYC	E_Asia	jlSCF_11	16100001	16200000	0.6260840095032026	684
NYC	MENA	jlSCF_11	16100001	16200000	0.1870015222959767	684
NYC	N_Europe	jlSCF_11	16100001	16200000	0.2342949396195027	684
N_Europe	MENA	jlSCF_11	16100001	16200000	0.3747969359785447	684
NYC	MENA	jlSCF_11	16200001	16300000	0.0691938162837555	686
NYC	E_Asia	jlSCF_11	16200001	16300000	0.6975171525600545	686
MENA	E_Asia	jlSCF_11	16200001	16300000	0.7866689408391153	686
N_Europe	E_Asia	jlSCF_11	16200001	16300000	0.7212712819586932	686
NYC	N_Europe	jlSCF_11	16200001	16300000	0.0958605601995084	686
N_Europe	MENA	jlSCF_11	16200001	16300000	0.1319624460041775	686
NYC	E_Asia	jlSCF_11	16300001	16400000	0.2845919382797844	1099
MENA	E_Asia	jlSCF_11	16300001	16400000	0.5924558835174453	1099
N_Europe	E_Asia	jlSCF_11	16300001	16400000	0.3395946956828089	1099
N_Europe	MENA	jlSCF_11	16300001	16400000	0.0229261150513189	1099
NYC	MENA	jlSCF_11	16300001	16400000	0.0466845610547332	1099
NYC	N_Europe	jlSCF_11	16300001	16400000	-0.0016556267535422	1099
NYC	MENA	jlSCF_11	16400001	16500000	0.0512230087860547	6
NYC	E_Asia	jlSCF_11	16400001	16500000	0.614152434759671	6
NYC	N_Europe	jlSCF_11	16400001	16500000	0.0037715928152191	6
N_Europe	MENA	jlSCF_11	16400001	16500000	0.0393802879162213	6
N_Europe	E_Asia	jlSCF_11	16400001	16500000	0.7850051670958934	6
MENA	E_Asia	jlSCF_11	16400001	16500000	0.7720008254900276	6
NYC	E_Asia	jlSCF_11	16500001	16600000	0.8897590487459947	16
NYC	MENA	jlSCF_11	16500001	16600000	0.473173451637308	16
N_Europe	MENA	jlSCF_11	16500001	16600000	0.335972076497491	16
N_Europe	E_Asia	jlSCF_11	16500001	16600000	0.8936405842801675	16
NYC	N_Europe	jlSCF_11	16500001	16600000	0.0979325947186731	16
MENA	E_Asia	jlSCF_11	16500001	16600000	0.8118767869653386	16
NYC	N_Europe	jlSCF_11	16600001	16700000	0.0412180271124934	67
MENA	E_Asia	jlSCF_11	16600001	16700000	0.9506510088088544	67
N_Europe	E_Asia	jlSCF_11	16600001	16700000	0.9797302138612168	67
N_Europe	MENA	jlSCF_11	16600001	16700000	0.4758207959683613	67
NYC	E_Asia	jlSCF_11	16600001	16700000	0.98426058831865	67
NYC	MENA	jlSCF_11	16600001	16700000	0.6470492129206716	67
NYC	MENA	jlSCF_11	16700001	16800000	0.7172668126056879	229
NYC	E_Asia	jlSCF_11	16700001	16800000	0.8550699686859765	229
N_Europe	MENA	jlSCF_11	16700001	16800000	0.259703315833488	229
N_Europe	E_Asia	jlSCF_11	16700001	16800000	0.6235541210813462	229
MENA	E_Asia	jlSCF_11	16700001	16800000	0.5717049169227033	229
NYC	N_Europe	jlSCF_11	16700001	16800000	0.2507268389623507	229
NYC	E_Asia	jlSCF_11	16800001	16900000	0.656436090579516	599
N_Europe	MENA	jlSCF_11	16800001	16900000	0.282003288340831	599
N_Europe	E_Asia	jlSCF_11	16800001	16900000	0.5826449645910391	599
MENA	E_Asia	jlSCF_11	16800001	16900000	0.6345146513445012	599
NYC	N_Europe	jlSCF_11	16800001	16900000	0.1628507226373849	599
NYC	MENA	jlSCF_11	16800001	16900000	0.4281506343218151	599
N_Europe	MENA	jlSCF_11	16900001	17000000	0.5162059717830989	405
NYC	N_Europe	jlSCF_11	16900001	17000000	0.1127759024187163	405
NYC	MENA	jlSCF_11	16900001	17000000	0.631695755374298	405
NYC	E_Asia	jlSCF_11	16900001	17000000	0.8222293857217109	405
N_Europe	E_Asia	jlSCF_11	16900001	17000000	0.8162998384249761	405
MENA	E_Asia	jlSCF_11	16900001	17000000	0.8062692857721695	405
N_Europe	E_Asia	jlSCF_11	17000001	17100000	0.6378616408732065	277
N_Europe	MENA	jlSCF_11	17000001	17100000	0.59868705491038	277
NYC	E_Asia	jlSCF_11	17000001	17100000	0.6459759037376257	277
NYC	MENA	jlSCF_11	17000001	17100000	0.6559469754085956	277
NYC	N_Europe	jlSCF_11	17000001	17100000	0.047803347826911	277
MENA	E_Asia	jlSCF_11	17000001	17100000	0.8635067231954316	277
N_Europe	E_Asia	jlSCF_11	17100001	17200000	0.6893924815297574	419
NYC	E_Asia	jlSCF_11	17100001	17200000	0.6189436422071265	419
NYC	MENA	jlSCF_11	17100001	17200000	0.6211487005637427	419
NYC	N_Europe	jlSCF_11	17100001	17200000	0.130597767770602	419
N_Europe	MENA	jlSCF_11	17100001	17200000	0.6440057631531632	419
MENA	E_Asia	jlSCF_11	17100001	17200000	0.8669740496412518	419
N_Europe	E_Asia	jlSCF_11	17200001	17300000	0.6835192383669974	383
N_Europe	MENA	jlSCF_11	17200001	17300000	0.523358034481135	383
NYC	E_Asia	jlSCF_11	17200001	17300000	0.6723013663913273	383
NYC	MENA	jlSCF_11	17200001	17300000	0.5916501591243101	383
NYC	N_Europe	jlSCF_11	17200001	17300000	0.1065711927000447	383
MENA	E_Asia	jlSCF_11	17200001	17300000	0.8544833880823034	383
NYC	N_Europe	jlSCF_11	17300001	17400000	0.1174593303115436	426
NYC	E_Asia	jlSCF_11	17300001	17400000	0.6897385865233697	426
NYC	MENA	jlSCF_11	17300001	17400000	0.730245052291701	426
N_Europe	E_Asia	jlSCF_11	17300001	17400000	0.5889596018562577	426
MENA	E_Asia	jlSCF_11	17300001	17400000	0.7368577850813376	426
N_Europe	MENA	jlSCF_11	17300001	17400000	0.6088823591037457	426
NYC	N_Europe	jlSCF_11	17400001	17500000	0.1054862656334955	335
NYC	MENA	jlSCF_11	17400001	17500000	0.5751379076106252	335
NYC	E_Asia	jlSCF_11	17400001	17500000	0.5944380903051253	335
N_Europe	MENA	jlSCF_11	17400001	17500000	0.5484306267304279	335
N_Europe	E_Asia	jlSCF_11	17400001	17500000	0.5922549573768754	335
MENA	E_Asia	jlSCF_11	17400001	17500000	0.7613541105046586	335
N_Europe	E_Asia	jlSCF_11	17500001	17600000	0.5614112516585394	310
N_Europe	MENA	jlSCF_11	17500001	17600000	0.6604144713063773	310
MENA	E_Asia	jlSCF_11	17500001	17600000	0.7840663424801693	310
NYC	MENA	jlSCF_11	17500001	17600000	0.6828661248882009	310
NYC	N_Europe	jlSCF_11	17500001	17600000	0.0586661160595502	310
NYC	E_Asia	jlSCF_11	17500001	17600000	0.5353750793391626	310
NYC	N_Europe	jlSCF_11	17600001	17700000	0.0485207854186738	386
NYC	MENA	jlSCF_11	17600001	17700000	0.5935889305738041	386
NYC	E_Asia	jlSCF_11	17600001	17700000	0.7629958278707033	386
N_Europe	MENA	jlSCF_11	17600001	17700000	0.5151768042365147	386
N_Europe	E_Asia	jlSCF_11	17600001	17700000	0.768831273780015	386
MENA	E_Asia	jlSCF_11	17600001	17700000	0.8170301723034491	386
MENA	E_Asia	jlSCF_11	17700001	17800000	0.8569091739469558	1120
N_Europe	MENA	jlSCF_11	17700001	17800000	0.263868959917339	1120
N_Europe	E_Asia	jlSCF_11	17700001	17800000	0.435973599889342	1120
NYC	MENA	jlSCF_11	17700001	17800000	0.2952974632134754	1120
NYC	N_Europe	jlSCF_11	17700001	17800000	-0.0188314616614261	1120
NYC	E_Asia	jlSCF_11	17700001	17800000	0.3548578524388476	1120
NYC	MENA	jlSCF_11	17800001	17900000	0.2051269145755635	1688
MENA	E_Asia	jlSCF_11	17800001	17900000	0.4033275322938825	1688
N_Europe	E_Asia	jlSCF_11	17800001	17900000	0.3092203898219188	1688
N_Europe	MENA	jlSCF_11	17800001	17900000	0.2523636025544343	1688
NYC	E_Asia	jlSCF_11	17800001	17900000	0.282234487887873	1688
NYC	N_Europe	jlSCF_11	17800001	17900000	0.0250479449767482	1688
N_Europe	E_Asia	jlSCF_11	17900001	18000000	0.3398346015112363	1038
N_Europe	MENA	jlSCF_11	17900001	18000000	0.3033139288262717	1038
MENA	E_Asia	jlSCF_11	17900001	18000000	0.2427424130631084	1038
NYC	E_Asia	jlSCF_11	17900001	18000000	0.3549310656685098	1038
NYC	MENA	jlSCF_11	17900001	18000000	0.3004455487582618	1038
NYC	N_Europe	jlSCF_11	17900001	18000000	0.0349102972812535	1038
NYC	E_Asia	jlSCF_11	18000001	18100000	0.5391687349421249	497
NYC	MENA	jlSCF_11	18000001	18100000	0.5636411325757982	497
MENA	E_Asia	jlSCF_11	18000001	18100000	0.8354479086112103	497
N_Europe	E_Asia	jlSCF_11	18000001	18100000	0.6524845045969724	497
N_Europe	MENA	jlSCF_11	18000001	18100000	0.6745194969963528	497
NYC	N_Europe	jlSCF_11	18000001	18100000	0.0673216349337711	497
NYC	N_Europe	jlSCF_11	18100001	18200000	0.1219297664845237	1156
NYC	MENA	jlSCF_11	18100001	18200000	0.2055399167887761	1156
NYC	E_Asia	jlSCF_11	18100001	18200000	0.3841746967398333	1156
N_Europe	MENA	jlSCF_11	18100001	18200000	0.4620024034990476	1156
N_Europe	E_Asia	jlSCF_11	18100001	18200000	0.6178198491043999	1156
MENA	E_Asia	jlSCF_11	18100001	18200000	0.5724144562642497	1156
N_Europe	MENA	jlSCF_11	18200001	18300000	0.5477248945291492	1595
NYC	E_Asia	jlSCF_11	18200001	18300000	0.2800881655059843	1595
NYC	MENA	jlSCF_11	18200001	18300000	0.183858562854061	1595
NYC	N_Europe	jlSCF_11	18200001	18300000	0.1365772451487954	1595
N_Europe	E_Asia	jlSCF_11	18200001	18300000	0.5579171064764449	1595
MENA	E_Asia	jlSCF_11	18200001	18300000	0.463371947432817	1595
NYC	N_Europe	jlSCF_11	18300001	18400000	0.1427773533585702	1385
NYC	MENA	jlSCF_11	18300001	18400000	0.1747801205831168	1385
NYC	E_Asia	jlSCF_11	18300001	18400000	0.3067319758103407	1385
N_Europe	MENA	jlSCF_11	18300001	18400000	0.5810337319835361	1385
N_Europe	E_Asia	jlSCF_11	18300001	18400000	0.6159614346122714	1385
MENA	E_Asia	jlSCF_11	18300001	18400000	0.5266451878948817	1385
NYC	N_Europe	jlSCF_11	18400001	18500000	0.1175695421045306	877
NYC	MENA	jlSCF_11	18400001	18500000	0.2771965727512747	877
NYC	E_Asia	jlSCF_11	18400001	18500000	0.4894686967803819	877
N_Europe	MENA	jlSCF_11	18400001	18500000	0.5690132218582075	877
MENA	E_Asia	jlSCF_11	18400001	18500000	0.5490309098586516	877
N_Europe	E_Asia	jlSCF_11	18400001	18500000	0.6374877216719671	877
pop1	pop2	chromosome	window_pos_1	window_pos_2	avg_wc_fst	no_snps
MENA	E_Asia	jlSCF_12	1	100000	0.8380193005902518	474
N_Europe	E_Asia	jlSCF_12	1	100000	0.7422647100426815	474
NYC	N_Europe	jlSCF_12	1	100000	0.0388461905669874	474
NYC	MENA	jlSCF_12	1	100000	0.3907777453223693	474
NYC	E_Asia	jlSCF_12	1	100000	0.6996185236611947	474
N_Europe	MENA	jlSCF_12	1	100000	0.365781009026094	474
MENA	E_Asia	jlSCF_12	100001	200000	0.7961308519159349	416
N_Europe	E_Asia	jlSCF_12	100001	200000	0.587764264948599	416
N_Europe	MENA	jlSCF_12	100001	200000	0.4146000577358862	416
NYC	E_Asia	jlSCF_12	100001	200000	0.5956369375032314	416
NYC	MENA	jlSCF_12	100001	200000	0.3823035975915019	416
NYC	N_Europe	jlSCF_12	100001	200000	0.1580397843809524	416
N_Europe	MENA	jlSCF_12	200001	300000	0.552580086737662	478
NYC	MENA	jlSCF_12	200001	300000	0.5759097977277533	478
NYC	N_Europe	jlSCF_12	200001	300000	0.2133968277602574	478
N_Europe	E_Asia	jlSCF_12	200001	300000	0.6877720054957475	478
NYC	E_Asia	jlSCF_12	200001	300000	0.6718817045242368	478
MENA	E_Asia	jlSCF_12	200001	300000	0.916301481490534	478
MENA	E_Asia	jlSCF_12	300001	400000	0.8528180831833349	423
N_Europe	E_Asia	jlSCF_12	300001	400000	0.7401670973942249	423
N_Europe	MENA	jlSCF_12	300001	400000	0.6011680293417317	423
NYC	MENA	jlSCF_12	300001	400000	0.732520442185643	423
NYC	N_Europe	jlSCF_12	300001	400000	0.1811593522913409	423
NYC	E_Asia	jlSCF_12	300001	400000	0.8012630111926303	423
NYC	N_Europe	jlSCF_12	400001	500000	0.4445056830741067	397
MENA	E_Asia	jlSCF_12	400001	500000	0.8523048560069963	397
NYC	MENA	jlSCF_12	400001	500000	0.9163337057214236	397
NYC	E_Asia	jlSCF_12	400001	500000	0.9007635221646578	397
N_Europe	MENA	jlSCF_12	400001	500000	0.6477666450246071	397
N_Europe	E_Asia	jlSCF_12	400001	500000	0.6714167039488006	397
NYC	MENA	jlSCF_12	500001	600000	0.7486098257247863	580
N_Europe	MENA	jlSCF_12	500001	600000	0.6049282627324755	580
N_Europe	E_Asia	jlSCF_12	500001	600000	0.5180134913780214	580
NYC	N_Europe	jlSCF_12	500001	600000	0.2480166636062949	580
MENA	E_Asia	jlSCF_12	500001	600000	0.6958956100856007	580
