pop1	pop2	chromosome	window_pos_1	window_pos_2	avg_wc_fst	no_snps
NYC	E_Asia	jlSCF_10	7867925	7893814	0.6506275336148829	1081
MENA	E_Asia	jlSCF_10	7893814	7944145	0.6360523497449634	1857
N_Europe	E_Asia	jlSCF_10	7893814	7944145	0.6049787704519579	1857
NYC	MENA	jlSCF_10	7893814	7944145	0.8449302925141197	1857
NYC	E_Asia	jlSCF_10	7893814	7944145	0.8823991955097946	1857
NYC	N_Europe	jlSCF_10	7893814	7944145	0.2046827665241594	1857
N_Europe	MENA	jlSCF_10	7893814	7944145	0.4125818105053463	1857
N_Europe	E_Asia	jlSCF_10	7944145	8252427	0.6305083806088434	3056
N_Europe	MENA	jlSCF_10	7944145	8252427	0.3112848709269282	3056
NYC	E_Asia	jlSCF_10	7944145	8252427	0.8820843109481894	3056
NYC	MENA	jlSCF_10	7944145	8252427	0.7697344557341085	3056
NYC	N_Europe	jlSCF_10	7944145	8252427	0.206770949263557	3056
MENA	E_Asia	jlSCF_10	7944145	8252427	0.5493870088926929	3056
NYC	MENA	jlSCF_10	10023752	10072560	0.4626843325503418	199
MENA	E_Asia	jlSCF_10	10023752	10072560	0.1689247807253569	199
NYC	E_Asia	jlSCF_10	10023752	10072560	0.501962788834428	199
N_Europe	E_Asia	jlSCF_10	10023752	10072560	0.2689628429657822	199
NYC	N_Europe	jlSCF_10	10023752	10072560	0.0760540830458664	199
N_Europe	MENA	jlSCF_10	10023752	10072560	0.179334209996679	199
N_Europe	E_Asia	jlSCF_10	10072560	10127638	0.5782219106128316	248
N_Europe	MENA	jlSCF_10	10072560	10127638	0.2387442249269449	248
NYC	E_Asia	jlSCF_10	10072560	10127638	0.8097084135251397	248
NYC	MENA	jlSCF_10	10072560	10127638	0.6455297761908377	248
MENA	E_Asia	jlSCF_10	10072560	10127638	0.3202107051640372	248
NYC	N_Europe	jlSCF_10	10072560	10127638	0.1444115211911637	248
MENA	E_Asia	jlSCF_10	10822808	10866636	0.6853446487583932	1058
NYC	N_Europe	jlSCF_10	10822808	10866636	0.0723687229566777	1058
NYC	MENA	jlSCF_10	10822808	10866636	0.7714496803734655	1058
NYC	E_Asia	jlSCF_10	10822808	10866636	0.5966998279338437	1058
N_Europe	E_Asia	jlSCF_10	10822808	10866636	0.413235042769193	1058
N_Europe	MENA	jlSCF_10	10822808	10866636	0.6144457707936158	1058
NYC	MENA	jlSCF_10	10866636	10873219	0.5190863320217223	75
NYC	E_Asia	jlSCF_10	10866636	10873219	0.9363493607331312	75
N_Europe	MENA	jlSCF_10	10866636	10873219	0.1076989793646213	75
N_Europe	E_Asia	jlSCF_10	10866636	10873219	0.7342312003673925	75
MENA	E_Asia	jlSCF_10	10866636	10873219	0.8842337652664607	75
NYC	N_Europe	jlSCF_10	10866636	10873219	0.2061988691936873	75
MENA	E_Asia	jlSCF_10	10873219	10884887	0.8443793203734289	199
N_Europe	E_Asia	jlSCF_10	10873219	10884887	0.6631258485763716	199
N_Europe	MENA	jlSCF_10	10873219	10884887	0.0418571413864167	199
NYC	MENA	jlSCF_10	10873219	10884887	0.1845341646300877	199
NYC	N_Europe	jlSCF_10	10873219	10884887	0.1400094586497751	199
NYC	E_Asia	jlSCF_10	10873219	10884887	0.8099109812958715	199
NYC	N_Europe	jlSCF_10	10884887	10952782	0.0290088057087503	737
NYC	E_Asia	jlSCF_10	10884887	10952782	0.5495845602228987	737
N_Europe	MENA	jlSCF_10	10884887	10952782	0.371854755719535	737
N_Europe	E_Asia	jlSCF_10	10884887	10952782	0.4923580185812486	737
MENA	E_Asia	jlSCF_10	10884887	10952782	0.9181823093247652	737
NYC	MENA	jlSCF_10	10884887	10952782	0.300107835551251	737
MENA	E_Asia	jlSCF_10	12871613	12901850	0.8186476577726327	308
N_Europe	E_Asia	jlSCF_10	12871613	12901850	0.8095398672925035	308
N_Europe	MENA	jlSCF_10	12871613	12901850	0.5499910555500493	308
NYC	E_Asia	jlSCF_10	12871613	12901850	0.8921999354645427	308
NYC	MENA	jlSCF_10	12871613	12901850	0.8171541311901721	308
NYC	N_Europe	jlSCF_10	12871613	12901850	0.1151068441356886	308
N_Europe	E_Asia	jlSCF_10	16261057	16286727	0.5217761353719002	343
N_Europe	MENA	jlSCF_10	16261057	16286727	0.172339694691902	343
NYC	E_Asia	jlSCF_10	16261057	16286727	0.4596972842351871	343
NYC	MENA	jlSCF_10	16261057	16286727	0.2854895392393606	343
NYC	N_Europe	jlSCF_10	16261057	16286727	0.0899631659939412	343
MENA	E_Asia	jlSCF_10	16261057	16286727	0.7350024423577016	343
NYC	MENA	jlSCF_10	17177896	17209908	0.4488248150101017	445
N_Europe	MENA	jlSCF_10	17177896	17209908	0.3933552039140434	445
NYC	E_Asia	jlSCF_10	17177896	17209908	0.8513719492608716	445
NYC	N_Europe	jlSCF_10	17177896	17209908	0.0456407342160936	445
N_Europe	E_Asia	jlSCF_10	17177896	17209908	0.8347585954480454	445
MENA	E_Asia	jlSCF_10	17177896	17209908	0.8590086239920157	445
N_Europe	E_Asia	jlSCF_10	17280789	17298590	0.4680353329146579	254
MENA	E_Asia	jlSCF_10	17280789	17298590	0.543683940326975	254
NYC	E_Asia	jlSCF_10	17280789	17298590	0.522633540986318	254
NYC	MENA	jlSCF_10	17280789	17298590	0.3652013534526167	254
NYC	N_Europe	jlSCF_10	17280789	17298590	0.0773639185276685	254
N_Europe	MENA	jlSCF_10	17280789	17298590	0.3091060330913016	254
NYC	N_Europe	jlSCF_10	17395229	17470630	0.2270670005528622	973
NYC	MENA	jlSCF_10	17395229	17470630	0.770460714780586	973
NYC	E_Asia	jlSCF_10	17395229	17470630	0.9415207761013078	973
N_Europe	MENA	jlSCF_10	17395229	17470630	0.4443850325516372	973
N_Europe	E_Asia	jlSCF_10	17395229	17470630	0.906516100094927	973
MENA	E_Asia	jlSCF_10	17395229	17470630	0.9619447888637346	973
MENA	E_Asia	jlSCF_10	17470630	17501997	0.969373533367058	224
NYC	E_Asia	jlSCF_10	17470630	17501997	0.9352479357589616	224
NYC	MENA	jlSCF_10	17470630	17501997	0.912944926572024	224
NYC	N_Europe	jlSCF_10	17470630	17501997	0.3161050249469054	224
N_Europe	MENA	jlSCF_10	17470630	17501997	0.5851629957700523	224
N_Europe	E_Asia	jlSCF_10	17470630	17501997	0.8041157439449851	224
NYC	E_Asia	jlSCF_10	17501997	17564023	0.9643734795033946	710
NYC	MENA	jlSCF_10	17501997	17564023	0.9701016755650144	710
N_Europe	MENA	jlSCF_10	17501997	17564023	0.8988151062207963	710
N_Europe	E_Asia	jlSCF_10	17501997	17564023	0.9210061423518442	710
MENA	E_Asia	jlSCF_10	17501997	17564023	0.8593355869014401	710
NYC	N_Europe	jlSCF_10	17501997	17564023	0.0861149449360286	710
NYC	N_Europe	jlSCF_10	17607387	17760802	0.0209108546870295	1607
NYC	MENA	jlSCF_10	17607387	17760802	0.8999627566690893	1607
NYC	E_Asia	jlSCF_10	17607387	17760802	0.91159695034308	1607
N_Europe	MENA	jlSCF_10	17607387	17760802	0.7992570431267434	1607
N_Europe	E_Asia	jlSCF_10	17607387	17760802	0.8561784977693246	1607
MENA	E_Asia	jlSCF_10	17607387	17760802	0.72363984313185	1607
NYC	N_Europe	jlSCF_12	293179	335957	0.1150406075984872	733
NYC	E_Asia	jlSCF_12	293179	335957	0.6991287500111896	733
N_Europe	MENA	jlSCF_12	293179	335957	0.3823712729495498	733
N_Europe	E_Asia	jlSCF_12	293179	335957	0.6238761482538853	733
MENA	E_Asia	jlSCF_12	293179	335957	0.7969679224261479	733
NYC	MENA	jlSCF_12	293179	335957	0.4916629514487904	733
MENA	E_Asia	jlSCF_12	587146	617033	0.6565779770716127	369
N_Europe	E_Asia	jlSCF_12	587146	617033	0.3699678832743894	369
N_Europe	MENA	jlSCF_12	587146	617033	0.417372440860436	369
NYC	E_Asia	jlSCF_12	587146	617033	0.5445862235430866	369
NYC	MENA	jlSCF_12	587146	617033	0.7535634874829938	369
NYC	N_Europe	jlSCF_12	587146	617033	0.1062168628556896	369
N_Europe	MENA	jlSCF_12	654853	659383	0.1345552971695612	20
MENA	E_Asia	jlSCF_12	654853	659383	0.6758061382970966	20
N_Europe	E_Asia	jlSCF_12	654853	659383	0.7604374791761528	20
NYC	N_Europe	jlSCF_12	654853	659383	0.2392265834127986	20
NYC	MENA	jlSCF_12	654853	659383	0.719640101894535	20
NYC	E_Asia	jlSCF_12	654853	659383	0.9332727129920202	20
N_Europe	E_Asia	jlSCF_12	659383	871548	0.7648163845633131	2301
N_Europe	MENA	jlSCF_12	659383	871548	0.5706812029047205	2301
NYC	E_Asia	jlSCF_12	659383	871548	0.947181939745503	2301
NYC	MENA	jlSCF_12	659383	871548	0.9413093247385868	2301
NYC	N_Europe	jlSCF_12	659383	871548	0.2197008696781672	2301
MENA	E_Asia	jlSCF_12	659383	871548	0.533844317713669	2301
NYC	N_Europe	jlSCF_12	871548	926453	0.1467278669213978	275
NYC	MENA	jlSCF_12	871548	926453	0.858027910368734	275
N_Europe	E_Asia	jlSCF_12	871548	926453	0.7670697557298621	275
N_Europe	MENA	jlSCF_12	871548	926453	0.5975488824632713	275
NYC	E_Asia	jlSCF_12	871548	926453	0.9001590193736623	275
MENA	E_Asia	jlSCF_12	871548	926453	0.3992100011106206	275
NYC	N_Europe	jlSCF_12	926453	1073959	0.0215610130208374	1596
MENA	E_Asia	jlSCF_12	926453	1073959	0.534175914062056	1596
N_Europe	E_Asia	jlSCF_12	926453	1073959	0.7179004322007249	1596
N_Europe	MENA	jlSCF_12	926453	1073959	0.5392660636056157	1596
NYC	E_Asia	jlSCF_12	926453	1073959	0.6014064870826376	1596
NYC	MENA	jlSCF_12	926453	1073959	0.481631731863629	1596
N_Europe	MENA	jlSCF_12	1073959	1085723	0.4403887188523841	54
MENA	E_Asia	jlSCF_12	1073959	1085723	0.5833870061041159	54
NYC	MENA	jlSCF_12	1073959	1085723	0.4726621132685501	54
NYC	N_Europe	jlSCF_12	1073959	1085723	-0.0137334599383338	54
N_Europe	E_Asia	jlSCF_12	1073959	1085723	0.6112446630241788	54
NYC	E_Asia	jlSCF_12	1073959	1085723	0.5707102942165598	54
NYC	MENA	jlSCF_12	1085723	1104900	0.4821925530460967	268
N_Europe	E_Asia	jlSCF_12	1085723	1104900	0.4616538002042269	268
N_Europe	MENA	jlSCF_12	1085723	1104900	0.3919329585240225	268
NYC	E_Asia	jlSCF_12	1085723	1104900	0.5467629340413028	268
MENA	E_Asia	jlSCF_12	1085723	1104900	0.7495108536896495	268
NYC	N_Europe	jlSCF_12	1085723	1104900	0.0611415830990435	268
N_Europe	E_Asia	jlSCF_12	1242038	1311674	0.3406517603979456	839
NYC	N_Europe	jlSCF_12	1242038	1311674	0.0179487090675498	839
NYC	MENA	jlSCF_12	1242038	1311674	0.6734890116613585	839
NYC	E_Asia	jlSCF_12	1242038	1311674	0.4011769715500447	839
MENA	E_Asia	jlSCF_12	1242038	1311674	0.7993002843014937	839
N_Europe	MENA	jlSCF_12	1242038	1311674	0.53214236341498	839
MENA	E_Asia	jlSCF_12	1311674	1341227	0.8472651104463157	352
N_Europe	E_Asia	jlSCF_12	1311674	1341227	0.214292867302239	352
N_Europe	MENA	jlSCF_12	1311674	1341227	0.6659731656462107	352
NYC	E_Asia	jlSCF_12	1311674	1341227	0.2626889762290836	352
NYC	MENA	jlSCF_12	1311674	1341227	0.7848237152807844	352
NYC	N_Europe	jlSCF_12	1311674	1341227	0.0357090949671146	352
NYC	MENA	jlSCF_12	1341227	1404198	0.7147229140272737	805
NYC	N_Europe	jlSCF_12	1341227	1404198	0.1053844476856917	805
MENA	E_Asia	jlSCF_12	1341227	1404198	0.8145966689300388	805
NYC	E_Asia	jlSCF_12	1341227	1404198	0.3168471292488025	805
N_Europe	MENA	jlSCF_12	1341227	1404198	0.4692408983819717	805
N_Europe	E_Asia	jlSCF_12	1341227	1404198	0.2740803567095802	805
N_Europe	MENA	jlSCF_12	1404198	1479088	0.412811799349151	929
NYC	N_Europe	jlSCF_12	1404198	1479088	0.0387223299185617	929
NYC	E_Asia	jlSCF_12	1404198	1479088	0.3531104115742265	929
MENA	E_Asia	jlSCF_12	1404198	1479088	0.7423059506495534	929
NYC	MENA	jlSCF_12	1404198	1479088	0.4468056240389891	929
N_Europe	E_Asia	jlSCF_12	1404198	1479088	0.346566477365382	929
MENA	E_Asia	jlSCF_12	1523835	1564013	0.6846860854760638	664
NYC	MENA	jlSCF_12	1523835	1564013	0.5700385343400427	664
N_Europe	E_Asia	jlSCF_12	1523835	1564013	0.2890447468598167	664
NYC	E_Asia	jlSCF_12	1523835	1564013	0.1744021474038137	664
N_Europe	MENA	jlSCF_12	1523835	1564013	0.2655356373267782	664
NYC	N_Europe	jlSCF_12	1523835	1564013	0.1603761649382754	664
NYC	N_Europe	jlSCF_12	1564013	1598310	0.0667281688645103	466
NYC	E_Asia	jlSCF_12	1564013	1598310	0.1895473347586015	466
N_Europe	MENA	jlSCF_12	1564013	1598310	0.3352314559741255	466
NYC	MENA	jlSCF_12	1564013	1598310	0.5273249259152321	466
MENA	E_Asia	jlSCF_12	1564013	1598310	0.7009175231170527	466
N_Europe	E_Asia	jlSCF_12	1564013	1598310	0.2417555223979574	466
NYC	N_Europe	jlSCF_12	1598310	1794452	0.0416806027370541	1140
NYC	MENA	jlSCF_12	1598310	1794452	0.4566141429173677	1140
NYC	E_Asia	jlSCF_12	1598310	1794452	0.3549614761652598	1140
N_Europe	MENA	jlSCF_12	1598310	1794452	0.297926019187213	1140
N_Europe	E_Asia	jlSCF_12	1598310	1794452	0.3463807339317394	1140
MENA	E_Asia	jlSCF_12	1598310	1794452	0.719080481687469	1140
NYC	E_Asia	jlSCF_12	2049088	2066407	0.3491052873842408	502
N_Europe	MENA	jlSCF_12	2049088	2066407	0.2166807901154657	502
N_Europe	E_Asia	jlSCF_12	2049088	2066407	0.2297729054410099	502
MENA	E_Asia	jlSCF_12	2049088	2066407	0.5162750038875682	502
NYC	N_Europe	jlSCF_12	2049088	2066407	0.1728271885526682	502
NYC	MENA	jlSCF_12	2049088	2066407	0.6586090800212769	502
NYC	MENA	jlSCF_12	2066407	2127880	0.6210427895729378	769
NYC	N_Europe	jlSCF_12	2066407	2127880	0.1317827518895596	769
N_Europe	MENA	jlSCF_12	2066407	2127880	0.2088257925141735	769
MENA	E_Asia	jlSCF_12	2066407	2127880	0.5917638982359458	769
NYC	E_Asia	jlSCF_12	2066407	2127880	0.2897209851959738	769
N_Europe	E_Asia	jlSCF_12	2066407	2127880	0.2355723875568899	769
MENA	E_Asia	jlSCF_12	2127880	2213664	0.504632343436599	490
N_Europe	E_Asia	jlSCF_12	2127880	2213664	0.2416977081957209	490
N_Europe	MENA	jlSCF_12	2127880	2213664	0.1838954113100029	490
NYC	E_Asia	jlSCF_12	2127880	2213664	0.2889593636785552	490
NYC	MENA	jlSCF_12	2127880	2213664	0.4663268650696156	490
NYC	N_Europe	jlSCF_12	2127880	2213664	0.1198494240500464	490
MENA	E_Asia	jlSCF_12	2213665	2349975	0.5517955475809234	2837
N_Europe	E_Asia	jlSCF_12	2213665	2349975	0.2549860605526252	2837
N_Europe	MENA	jlSCF_12	2213665	2349975	0.2312279131892727	2837
NYC	E_Asia	jlSCF_12	2213665	2349975	0.2472749116829286	2837
NYC	MENA	jlSCF_12	2213665	2349975	0.4490483921110553	2837
NYC	N_Europe	jlSCF_12	2213665	2349975	0.1093023247781175	2837
N_Europe	E_Asia	jlSCF_12	2349975	2357186	0.286759140601935	108
N_Europe	MENA	jlSCF_12	2349975	2357186	0.0797953859598792	108
MENA	E_Asia	jlSCF_12	2349975	2357186	0.2868667603138177	108
NYC	N_Europe	jlSCF_12	2349975	2357186	0.1496211527013212	108
NYC	MENA	jlSCF_12	2349975	2357186	0.091886414155068	108
NYC	E_Asia	jlSCF_12	2349975	2357186	0.2260291825551799	108
N_Europe	E_Asia	jlSCF_12	2357186	2505921	0.4374601226141569	1801
N_Europe	MENA	jlSCF_12	2357186	2505921	0.1592486583819702	1801
NYC	E_Asia	jlSCF_12	2357186	2505921	0.2832939210398276	1801
NYC	MENA	jlSCF_12	2357186	2505921	0.3029273607152599	1801
NYC	N_Europe	jlSCF_12	2357186	2505921	0.2703204666281806	1801
MENA	E_Asia	jlSCF_12	2357186	2505921	0.5541633195542116	1801
MENA	E_Asia	jlSCF_12	2505921	2584408	0.5854110920884533	1449
N_Europe	E_Asia	jlSCF_12	2505921	2584408	0.4592335181657491	1449
NYC	E_Asia	jlSCF_12	2505921	2584408	0.4363600321961983	1449
NYC	MENA	jlSCF_12	2505921	2584408	0.1908395149119381	1449
NYC	N_Europe	jlSCF_12	2505921	2584408	0.0423664885006302	1449
N_Europe	MENA	jlSCF_12	2505921	2584408	0.1312693570170981	1449
NYC	N_Europe	jlSCF_12	2584408	2616288	0.0439866112686983	393
NYC	MENA	jlSCF_12	2584408	2616288	0.1629639883571867	393
NYC	E_Asia	jlSCF_12	2584408	2616288	0.4538528204803591	393
N_Europe	MENA	jlSCF_12	2584408	2616288	0.1912676306112667	393
N_Europe	E_Asia	jlSCF_12	2584408	2616288	0.5184030518463054	393
MENA	E_Asia	jlSCF_12	2584408	2616288	0.7902409927219212	393
NYC	MENA	jlSCF_12	2616288	2652624	0.4417354819550841	612
N_Europe	E_Asia	jlSCF_12	2616288	2652624	0.3074299517557604	612
NYC	N_Europe	jlSCF_12	2616288	2652624	0.1382369854720264	612
MENA	E_Asia	jlSCF_12	2616288	2652624	0.6354977201137341	612
N_Europe	MENA	jlSCF_12	2616288	2652624	0.201811428987916	612
NYC	E_Asia	jlSCF_12	2616288	2652624	0.3203894675102235	612
N_Europe	MENA	jlSCF_12	6829600	6895600	0.2946053129600117	2072
MENA	E_Asia	jlSCF_12	6829600	6895600	0.6653225232101362	2072
N_Europe	E_Asia	jlSCF_12	6829600	6895600	0.6664216796424249	2072
NYC	MENA	jlSCF_12	6829600	6895600	0.5713384511908012	2072
NYC	E_Asia	jlSCF_12	6829600	6895600	0.7944133445823403	2072
NYC	N_Europe	jlSCF_12	6829600	6895600	0.1017232730520928	2072
NYC	N_Europe	jlSCF_12	7893007	7958697	0.076481974506626	826
MENA	E_Asia	jlSCF_12	7893007	7958697	0.5941209986982073	826
N_Europe	E_Asia	jlSCF_12	7893007	7958697	0.5718467306481216	826
N_Europe	MENA	jlSCF_12	7893007	7958697	0.4882820303140747	826
NYC	E_Asia	jlSCF_12	7893007	7958697	0.6617655071575861	826
NYC	MENA	jlSCF_12	7893007	7958697	0.647958657767299	826
MENA	E_Asia	jlSCF_12	8876091	8912060	0.4841408221478573	542
N_Europe	E_Asia	jlSCF_12	8876091	8912060	0.4187063371958799	542
N_Europe	MENA	jlSCF_12	8876091	8912060	0.2752680004480513	542
NYC	E_Asia	jlSCF_12	8876091	8912060	0.5525801000354686	542
NYC	N_Europe	jlSCF_12	8876091	8912060	0.376753293501982	542
NYC	MENA	jlSCF_12	8876091	8912060	0.5031337808354757	542
NYC	E_Asia	jlSCF_12	8912060	8961614	0.7199043593025165	293
NYC	N_Europe	jlSCF_12	8912060	8961614	0.3091198349207517	293
N_Europe	MENA	jlSCF_12	8912060	8961614	0.352824348164944	293
N_Europe	E_Asia	jlSCF_12	8912060	8961614	0.4911808163150786	293
MENA	E_Asia	jlSCF_12	8912060	8961614	0.5320766540363016	293
NYC	MENA	jlSCF_12	8912060	8961614	0.6774403005553289	293
NYC	MENA	jlSCF_12	8961614	9124843	0.3598002259179662	2283
NYC	E_Asia	jlSCF_12	8961614	9124843	0.4657122936032955	2283
NYC	N_Europe	jlSCF_12	8961614	9124843	0.0227846821522916	2283
MENA	E_Asia	jlSCF_12	8961614	9124843	0.7542449562589018	2283
N_Europe	MENA	jlSCF_12	8961614	9124843	0.355942529859682	2283
N_Europe	E_Asia	jlSCF_12	8961614	9124843	0.5986596402032514	2283
NYC	N_Europe	jlSCF_12	9124843	9136773	-0.003017492944257	181
NYC	MENA	jlSCF_12	9124843	9136773	0.6043526650004091	181
N_Europe	MENA	jlSCF_12	9124843	9136773	0.5744003681864931	181
N_Europe	E_Asia	jlSCF_12	9124843	9136773	0.2636465261000282	181
MENA	E_Asia	jlSCF_12	9124843	9136773	0.8801222550657728	181
NYC	E_Asia	jlSCF_12	9124843	9136773	0.2423873615024916	181
NYC	MENA	jlSCF_12	9136773	9243875	0.5743797673556672	1640
NYC	N_Europe	jlSCF_12	9136773	9243875	0.0030400042287153	1640
MENA	E_Asia	jlSCF_12	9136773	9243875	0.7502350353494677	1640
N_Europe	E_Asia	jlSCF_12	9136773	9243875	0.3460467459819111	1640
NYC	E_Asia	jlSCF_12	9136773	9243875	0.350761817934929	1640
N_Europe	MENA	jlSCF_12	9136773	9243875	0.443863251699514	1640
NYC	N_Europe	jlSCF_12	9243875	9246539	-0.0107896718285834	37
NYC	MENA	jlSCF_12	9243875	9246539	0.5995211585392851	37
NYC	E_Asia	jlSCF_12	9243875	9246539	0.0772662719956428	37
N_Europe	MENA	jlSCF_12	9243875	9246539	0.4828973165517721	37
N_Europe	E_Asia	jlSCF_12	9243875	9246539	0.1284665242738629	37
MENA	E_Asia	jlSCF_12	9243875	9246539	0.8198908377208711	37
N_Europe	MENA	jlSCF_12	9714437	9734162	0.0335154309292817	274
N_Europe	E_Asia	jlSCF_12	9714437	9734162	0.566102704385979	274
MENA	E_Asia	jlSCF_12	9714437	9734162	0.904626980194116	274
NYC	N_Europe	jlSCF_12	9714437	9734162	0.0799052186082951	274
NYC	MENA	jlSCF_12	9714437	9734162	0.287114303507877	274
NYC	E_Asia	jlSCF_12	9714437	9734162	0.8179635054173445	274
MENA	E_Asia	jlSCF_12	9809414	9954832	0.6013021278368617	1979
N_Europe	E_Asia	jlSCF_12	9809414	9954832	0.393787168069042	1979
N_Europe	MENA	jlSCF_12	9809414	9954832	0.2246885274021998	1979
NYC	E_Asia	jlSCF_12	9809414	9954832	0.3482337650644866	1979
NYC	MENA	jlSCF_12	9809414	9954832	0.2757354591826796	1979
NYC	N_Europe	jlSCF_12	9809414	9954832	0.0560421595301227	1979
N_Europe	E_Asia	jlSCF_12	9954832	10020956	0.4446880431272426	929
NYC	N_Europe	jlSCF_12	9954832	10020956	0.1764422199747265	929
NYC	MENA	jlSCF_12	9954832	10020956	0.1046476312177789	929
NYC	E_Asia	jlSCF_12	9954832	10020956	0.3460411097638529	929
MENA	E_Asia	jlSCF_12	9954832	10020956	0.510730322722532	929
N_Europe	MENA	jlSCF_12	9954832	10020956	0.1329199262543813	929
N_Europe	E_Asia	jlSCF_12	10020956	10091750	0.4540722790510483	1197
MENA	E_Asia	jlSCF_12	10020956	10091750	0.5914023817791054	1197
NYC	MENA	jlSCF_12	10020956	10091750	0.3975953491251883	1197
NYC	E_Asia	jlSCF_12	10020956	10091750	0.5608055493178481	1197
NYC	N_Europe	jlSCF_12	10020956	10091750	0.1552600732113863	1197
N_Europe	MENA	jlSCF_12	10020956	10091750	0.0828463223071718	1197
NYC	N_Europe	jlSCF_12	10091750	10117911	0.1505116599359138	423
NYC	MENA	jlSCF_12	10091750	10117911	0.4341363580308797	423
NYC	E_Asia	jlSCF_12	10091750	10117911	0.6894421473119889	423
N_Europe	MENA	jlSCF_12	10091750	10117911	0.0863627915548174	423
MENA	E_Asia	jlSCF_12	10091750	10117911	0.6726926854704022	423
N_Europe	E_Asia	jlSCF_12	10091750	10117911	0.5250191319236559	423
N_Europe	E_Asia	jlSCF_12	10117911	10148992	0.623470367081794	654
MENA	E_Asia	jlSCF_12	10117911	10148992	0.8045536670471465	654
NYC	E_Asia	jlSCF_12	10117911	10148992	0.7134440274468589	654
N_Europe	MENA	jlSCF_12	10117911	10148992	0.1752666855045718	654
NYC	MENA	jlSCF_12	10117911	10148992	0.5248459584957287	654
NYC	N_Europe	jlSCF_12	10117911	10148992	0.1288447502551957	654
N_Europe	MENA	jlSCF_12	10386614	10397350	0.4226112566578948	199
NYC	E_Asia	jlSCF_12	10386614	10397350	0.7396468576315202	199
N_Europe	E_Asia	jlSCF_12	10386614	10397350	0.5694853855461562	199
MENA	E_Asia	jlSCF_12	10386614	10397350	0.4380965790045735	199
NYC	N_Europe	jlSCF_12	10386614	10397350	0.0488554993034715	199
NYC	MENA	jlSCF_12	10386614	10397350	0.6887371221301384	199
MENA	E_Asia	jlSCF_12	10397350	10403259	0.5861873825675982	57
NYC	MENA	jlSCF_12	10397350	10403259	0.9899619760395236	57
NYC	E_Asia	jlSCF_12	10397350	10403259	0.971558562771122	57
N_Europe	MENA	jlSCF_12	10397350	10403259	0.6710811313574042	57
N_Europe	E_Asia	jlSCF_12	10397350	10403259	0.7621870506791677	57
NYC	N_Europe	jlSCF_12	10397350	10403259	0.2657689636629725	57
NYC	E_Asia	jlSCF_12	10403259	10817237	0.924276664846022	4871
NYC	MENA	jlSCF_12	10403259	10817237	0.7910982283043989	4871
NYC	N_Europe	jlSCF_12	10403259	10817237	0.2797991817456584	4871
N_Europe	MENA	jlSCF_12	10403259	10817237	0.3932501010289154	4871
MENA	E_Asia	jlSCF_12	10403259	10817237	0.9157035360145732	4871
N_Europe	E_Asia	jlSCF_12	10403259	10817237	0.7357912200022823	4871
MENA	E_Asia	jlSCF_12	11059372	11123732	0.7932452576667733	1077
NYC	N_Europe	jlSCF_12	11059372	11123732	0.0438930519447156	1077
N_Europe	E_Asia	jlSCF_12	11059372	11123732	0.7411794644193261	1077
NYC	E_Asia	jlSCF_12	11059372	11123732	0.8631484100344411	1077
N_Europe	MENA	jlSCF_12	11059372	11123732	0.3994996227227713	1077
NYC	MENA	jlSCF_12	11059372	11123732	0.7124836188324669	1077
MENA	E_Asia	jlSCF_12	11728421	11837069	0.4217641866645139	1720
N_Europe	E_Asia	jlSCF_12	11728421	11837069	0.2787060793617143	1720
NYC	N_Europe	jlSCF_12	11728421	11837069	0.0604281159069121	1720
NYC	MENA	jlSCF_12	11728421	11837069	0.2184935077478287	1720
NYC	E_Asia	jlSCF_12	11728421	11837069	0.2903352569741413	1720
N_Europe	MENA	jlSCF_12	11728421	11837069	0.1250013388185737	1720
NYC	N_Europe	jlSCF_12	12130850	12164611	-0.0078095113597871	479
NYC	MENA	jlSCF_12	12130850	12164611	0.274255979918974	479
NYC	E_Asia	jlSCF_12	12130850	12164611	0.3594502803170141	479
N_Europe	MENA	jlSCF_12	12130850	12164611	0.282603588600204	479
N_Europe	E_Asia	jlSCF_12	12130850	12164611	0.3885764623994761	479
MENA	E_Asia	jlSCF_12	12130850	12164611	0.6519280546472591	479
NYC	E_Asia	jlSCF_12	12164611	12216691	0.3854877191479061	329
N_Europe	E_Asia	jlSCF_12	12164611	12216691	0.4385654627606921	329
N_Europe	MENA	jlSCF_12	12164611	12216691	0.4203948260694795	329
NYC	MENA	jlSCF_12	12164611	12216691	0.4041720064098047	329
MENA	E_Asia	jlSCF_12	12164611	12216691	0.7023302306168427	329
NYC	N_Europe	jlSCF_12	12164611	12216691	-0.013563915096961	329
NYC	N_Europe	jlSCF_12	12216691	12286451	0.0293243422868971	892
NYC	MENA	jlSCF_12	12216691	12286451	0.7492280232554808	892
NYC	E_Asia	jlSCF_12	12216691	12286451	0.5269496421906104	892
N_Europe	MENA	jlSCF_12	12216691	12286451	0.5800282513018753	892
N_Europe	E_Asia	jlSCF_12	12216691	12286451	0.4030983190208034	892
MENA	E_Asia	jlSCF_12	12216691	12286451	0.7656373672188913	892
N_Europe	MENA	jlSCF_12	12420917	12429417	0.6143158284782015	215
MENA	E_Asia	jlSCF_12	12420917	12429417	0.8880624577720153	215
NYC	E_Asia	jlSCF_12	12420917	12429417	0.8915061919902044	215
NYC	MENA	jlSCF_12	12420917	12429417	0.9780243969200716	215
