pop1	pop2	chromosome	window_pos_1	window_pos_2	avg_dxy	no_sites	count_diffs	count_comparisons	count_missing
MENA	E_Asia	jlSCF_12	9700001	9800000	0.080340793278592	1972	155140	1931024	214512
N_Europe	E_Asia	jlSCF_12	9700001	9800000	0.0615673694850006	1972	387160	6288396	952788
N_Europe	MENA	jlSCF_12	9700001	9800000	0.0466063905034289	1972	66682	1430748	273060
NYC	E_Asia	jlSCF_12	9700001	9800000	0.0660140671659655	1972	1108584	16793148	639332
NYC	MENA	jlSCF_12	9700001	9800000	0.0504613712974402	1972	192452	3813848	287912
NYC	N_Europe	jlSCF_12	9700001	9800000	0.0253589809750606	1972	315676	12448292	1395148
N_Europe	MENA	jlSCF_12	9800001	9900000	0.0983533276270799	2492	175578	1785176	367912
NYC	N_Europe	jlSCF_12	9800001	9900000	0.0894680111159424	2492	1405740	15712208	1781632
N_Europe	E_Asia	jlSCF_12	9800001	9900000	0.101315907454867	2492	799990	7895996	1254628
NYC	E_Asia	jlSCF_12	9800001	9900000	0.0919226201672005	2492	1937274	21075052	954228
NYC	MENA	jlSCF_12	9800001	9900000	0.0949590408396943	2492	451482	4754492	428868
MENA	E_Asia	jlSCF_12	9800001	9900000	0.0836593123137412	2492	200436	2395860	315436
N_Europe	E_Asia	jlSCF_12	9900001	10000000	0.1449921884054262	3468	1541318	10630352	2104144
NYC	E_Asia	jlSCF_12	9900001	10000000	0.0852735262535804	3468	2484392	29134388	1522732
N_Europe	MENA	jlSCF_12	9900001	10000000	0.152225231429366	3468	367820	2416288	580064
MENA	E_Asia	jlSCF_12	9900001	10000000	0.0767866098899509	3468	254762	3317792	455392
NYC	MENA	jlSCF_12	9900001	10000000	0.1073544754341771	3468	710006	6613660	599780
NYC	N_Europe	jlSCF_12	9900001	10000000	0.1442424618789271	3468	3066012	21255960	3089400
NYC	MENA	jlSCF_12	10000001	10100000	0.1218781631572087	3678	878978	7211940	438300
NYC	E_Asia	jlSCF_12	10000001	10100000	0.1249818654388793	3678	3921500	31376552	1136968
N_Europe	MENA	jlSCF_12	10000001	10100000	0.142024563873895	3678	384886	2709996	467796
MENA	E_Asia	jlSCF_12	10000001	10100000	0.1592390392131644	3678	584406	3669992	331672
NYC	N_Europe	jlSCF_12	10000001	10100000	0.1201002687473388	3678	2780008	23147392	2672168
N_Europe	E_Asia	jlSCF_12	10000001	10100000	0.1674942260726785	3678	1969982	11761492	1744124
NYC	E_Asia	jlSCF_12	10100001	10200000	0.2320623840673889	3189	6148724	26495996	1694764
MENA	E_Asia	jlSCF_12	10100001	10200000	0.2807786309186649	3189	856568	3050688	418944
N_Europe	E_Asia	jlSCF_12	10100001	10200000	0.2337435279663653	3189	2343924	10027760	1682248
N_Europe	MENA	jlSCF_12	10100001	10200000	0.1479381249722614	3189	346664	2343304	411992
NYC	MENA	jlSCF_12	10100001	10200000	0.1579493827615719	3189	976656	6183348	449772
NYC	N_Europe	jlSCF_12	10100001	10200000	0.078086518593822	3189	1587850	20334496	2052284
NYC	E_Asia	jlSCF_12	10200001	10300000	0.0736557406187365	1716	1079084	14650372	519068
NYC	MENA	jlSCF_12	10200001	10300000	0.051552301786075	1716	175536	3405008	164272
N_Europe	MENA	jlSCF_12	10200001	10300000	0.0490010090817356	1716	63128	1288300	194324
NYC	N_Europe	jlSCF_12	10200001	10300000	0.0184273853378058	1716	201394	10929060	1117260
N_Europe	E_Asia	jlSCF_12	10200001	10300000	0.0725241073661356	1716	401378	5534408	766744
MENA	E_Asia	jlSCF_12	10200001	10300000	0.0690695175773742	1716	119314	1727448	139560
N_Europe	E_Asia	jlSCF_12	10300001	10400000	0.0771681274673729	1564	390630	5062064	680944
N_Europe	MENA	jlSCF_12	10300001	10400000	0.0766585380034954	1564	89654	1169524	181772
NYC	E_Asia	jlSCF_12	10300001	10400000	0.0870985256299638	1564	1158864	13305208	520552
MENA	E_Asia	jlSCF_12	10300001	10400000	0.0417468004417977	1564	64860	1553652	147980
NYC	N_Europe	jlSCF_12	10300001	10400000	0.039853446091663	1564	399530	10024980	954300
NYC	MENA	jlSCF_12	10300001	10400000	0.0851441605625473	1564	261444	3070604	182516
MENA	E_Asia	jlSCF_12	10400001	10500000	0.2645667504538472	2693	666886	2520672	409312
N_Europe	E_Asia	jlSCF_12	10400001	10500000	0.2767137313099733	2693	2321046	8387896	1500800
N_Europe	MENA	jlSCF_12	10400001	10500000	0.1421078972516971	2693	275994	1942144	384608
NYC	MENA	jlSCF_12	10400001	10500000	0.1153428049991194	2693	592062	5133064	468376
NYC	N_Europe	jlSCF_12	10400001	10500000	0.0719408415054831	2693	1232180	17127684	1777176
NYC	E_Asia	jlSCF_12	10400001	10500000	0.3455463319605038	2693	7678978	22222716	1583404
NYC	N_Europe	jlSCF_12	10500001	10600000	0.1209661751391111	2726	2067130	17088496	2048024
MENA	E_Asia	jlSCF_12	10500001	10600000	0.2604849320815403	2726	655676	2517136	448752
N_Europe	E_Asia	jlSCF_12	10500001	10600000	0.2291320653112746	2726	1899426	8289656	1720216
NYC	E_Asia	jlSCF_12	10500001	10600000	0.2392135589465788	2726	5321652	22246448	1851392
NYC	MENA	jlSCF_12	10500001	10600000	0.0774615441202092	2726	400140	5165660	504420
N_Europe	MENA	jlSCF_12	10500001	10600000	0.156186124804617	2726	301368	1929544	425720
N_Europe	E_Asia	jlSCF_12	10600001	10700000	0.2885104491118781	2443	2193418	7602560	1368136
N_Europe	MENA	jlSCF_12	10600001	10700000	0.1915962395031412	2443	342056	1785296	325456
NYC	E_Asia	jlSCF_12	10600001	10700000	0.3130908361928012	2443	6322108	20192568	1403552
NYC	MENA	jlSCF_12	10600001	10700000	0.1668281795528062	2443	790520	4738528	342912
NYC	N_Europe	jlSCF_12	10600001	10700000	0.0819829945724498	2443	1268576	15473648	1676212
MENA	E_Asia	jlSCF_12	10600001	10700000	0.3186800289222355	2443	743970	2334536	323448
NYC	N_Europe	jlSCF_12	10700001	10800000	0.0726426336347706	1924	886352	12201540	1304940
NYC	MENA	jlSCF_12	10700001	10800000	0.0742943992671776	1924	275108	3702944	298976
NYC	E_Asia	jlSCF_12	10700001	10800000	0.3780458114805171	1924	5863424	15509824	1498336
N_Europe	MENA	jlSCF_12	10700001	10800000	0.1043296429440999	1924	145688	1396420	265916
N_Europe	E_Asia	jlSCF_12	10700001	10800000	0.3321957859621541	1924	1940624	5841808	1223120
MENA	E_Asia	jlSCF_12	10700001	10800000	0.3822698830613158	1924	680078	1779052	314260
MENA	E_Asia	jlSCF_12	10800001	10900000	0.1668186716729943	2189	350454	2100808	283000
N_Europe	E_Asia	jlSCF_12	10800001	10900000	0.1348499650841592	2191	940818	6976776	1068576
N_Europe	MENA	jlSCF_12	10800001	10900000	0.1480319039529515	2189	233184	1575228	317796
NYC	E_Asia	jlSCF_12	10800001	10900000	0.1427373304165864	2191	2644434	18526576	841864
NYC	MENA	jlSCF_12	10800001	10900000	0.1522134903346541	2189	634754	4170156	387124
NYC	N_Europe	jlSCF_12	10800001	10900000	0.0284460933738387	2191	395598	13906936	1473884
NYC	MENA	jlSCF_12	10900001	11000000	0.0354720905390865	2056	145582	4104128	172352
N_Europe	E_Asia	jlSCF_12	10900001	11000000	0.075506064519525	2056	504916	6687092	862540
N_Europe	MENA	jlSCF_12	10900001	11000000	0.0369582451751066	2056	57434	1554024	222360
NYC	E_Asia	jlSCF_12	10900001	11000000	0.0850385103231653	2056	1503122	17675780	499260
NYC	N_Europe	jlSCF_12	10900001	11000000	0.02119505084268	2056	277914	13112212	1320908
MENA	E_Asia	jlSCF_12	10900001	11000000	0.0786551058112193	2056	164846	2095808	141120
N_Europe	E_Asia	jlSCF_12	11000001	11100000	0.1225868026101507	1665	656088	5352028	761852
MENA	E_Asia	jlSCF_12	11000001	11100000	0.1330309043143263	1665	220172	1655044	156476
N_Europe	MENA	jlSCF_12	11000001	11100000	0.0492913828535976	1665	61018	1237904	200656
NYC	N_Europe	jlSCF_12	11000001	11100000	0.0142595721411322	1665	151140	10599196	1089104
NYC	MENA	jlSCF_12	11000001	11100000	0.0525673298278258	1665	171990	3271804	191396
NYC	E_Asia	jlSCF_12	11000001	11100000	0.124561485688744	1665	1765676	14175136	543464
MENA	E_Asia	jlSCF_12	11100001	11200000	0.101662650064158	1596	163844	1611644	124804
N_Europe	E_Asia	jlSCF_12	11100001	11200000	0.0755818464372492	1596	393558	5207044	653468
N_Europe	MENA	jlSCF_12	11100001	11200000	0.0709190975222091	1596	86026	1213016	165928
NYC	MENA	jlSCF_12	11100001	11200000	0.0762879401651355	1596	242184	3174604	145076
NYC	N_Europe	jlSCF_12	11100001	11200000	0.0111888016627032	1596	114990	10277240	926680
NYC	E_Asia	jlSCF_12	11100001	11200000	0.080881520679032	1596	1103310	13641064	467576
N_Europe	E_Asia	jlSCF_12	11200001	11300000	0.142753246672433	1575	734108	5142496	640904
N_Europe	MENA	jlSCF_12	11200001	11300000	0.0284330994708959	1575	34156	1201276	159524
NYC	E_Asia	jlSCF_12	11200001	11300000	0.1464895931471931	1575	1977180	13497068	425932
NYC	MENA	jlSCF_12	11200001	11300000	0.0285705399274104	1575	90022	3150868	125132
NYC	N_Europe	jlSCF_12	11200001	11300000	0.0104365744842425	1575	105548	10113280	943220
MENA	E_Asia	jlSCF_12	11200001	11300000	0.1426289718135789	1575	228964	1605312	108288
NYC	N_Europe	jlSCF_12	11300001	11400000	0.0087130128867475	1866	104496	11993096	1106224
NYC	MENA	jlSCF_12	11300001	11400000	0.0252505242512728	1866	92284	3654736	226544
NYC	E_Asia	jlSCF_12	11300001	11400000	0.0857287034781786	1866	1362834	15897056	598384
N_Europe	MENA	jlSCF_12	11300001	11400000	0.0246386776101872	1866	34402	1396260	215964
N_Europe	E_Asia	jlSCF_12	11300001	11400000	0.0827458344133552	1866	501828	6064692	787260
MENA	E_Asia	jlSCF_12	11300001	11400000	0.0775044768123799	1866	143520	1851764	178444
N_Europe	E_Asia	jlSCF_12	11400001	11500000	0.0843355373253956	1932	531576	6303108	791196
N_Europe	MENA	jlSCF_12	11400001	11500000	0.056547452759557	1932	80966	1431824	237424
MENA	E_Asia	jlSCF_12	11400001	11500000	0.101382617341232	1932	195782	1931120	170896
NYC	MENA	jlSCF_12	11400001	11500000	0.0508358813316831	1932	191732	3771588	246972
NYC	N_Europe	jlSCF_12	11400001	11500000	0.0170600328214632	1932	210616	12345580	1217060
NYC	E_Asia	jlSCF_12	11400001	11500000	0.0867966618952437	1932	1444118	16637944	440936
MENA	E_Asia	jlSCF_12	11500001	11600000	0.1363621836131357	2274	307194	2252780	221332
N_Europe	E_Asia	jlSCF_12	11500001	11600000	0.1259818525241434	2274	916970	7278588	1071540
N_Europe	MENA	jlSCF_12	11500001	11600000	0.0449619588397744	2274	75478	1678708	286028
NYC	E_Asia	jlSCF_12	11500001	11600000	0.1293939579932501	2274	2504492	19355556	746604
NYC	MENA	jlSCF_12	11500001	11600000	0.0420123084985713	2274	187266	4457408	272512
NYC	N_Europe	jlSCF_12	11500001	11600000	0.0138994835005502	2274	200508	14425572	1537908
N_Europe	E_Asia	jlSCF_12	11600001	11700000	0.0973982716227709	2245	722844	7421528	822112
N_Europe	MENA	jlSCF_12	11600001	11700000	0.0438865713724447	2245	75958	1730780	208900
NYC	E_Asia	jlSCF_12	11600001	11700000	0.1007056271569231	2245	1957690	19439728	406072
NYC	MENA	jlSCF_12	11600001	11700000	0.0400792128903868	2245	181420	4526536	143064
NYC	N_Europe	jlSCF_12	11600001	11700000	0.0282631855224343	2245	408770	14462984	1296916
MENA	E_Asia	jlSCF_12	11600001	11700000	0.1037760515216359	2245	241320	2325392	117168
NYC	MENA	jlSCF_12	11700001	11800000	0.0721357984729336	3809	545544	7562736	359984
MENA	E_Asia	jlSCF_12	11700001	11800000	0.0853753579395997	3809	328202	3844224	299968
N_Europe	MENA	jlSCF_12	11700001	11800000	0.0814534298050919	3809	233844	2870892	420084
NYC	E_Asia	jlSCF_12	11700001	11800000	0.0674430574313879	3809	2194572	32539628	1131932
NYC	N_Europe	jlSCF_12	11700001	11800000	0.062075606729918	3809	1508546	24301752	2437428
N_Europe	E_Asia	jlSCF_12	11700001	11800000	0.0833418905055555	3809	1029132	12348316	1638332
MENA	E_Asia	jlSCF_12	11800001	11900000	0.0729243547655001	3266	231996	3181324	372084
NYC	N_Europe	jlSCF_12	11800001	11900000	0.0363016509790349	3266	744732	20515100	2412220
NYC	MENA	jlSCF_12	11800001	11900000	0.0617551840363819	3266	389672	6309948	483332
NYC	E_Asia	jlSCF_12	11800001	11900000	0.0709435174125832	3266	1960790	27638748	1232692
N_Europe	MENA	jlSCF_12	11800001	11900000	0.0636029093648361	3266	149952	2357628	464196
N_Europe	E_Asia	jlSCF_12	11800001	11900000	0.0715011996396621	3266	737518	10314764	1677988
NYC	MENA	jlSCF_12	11900001	12000000	0.0619306961892357	1965	235842	3808160	279040
NYC	E_Asia	jlSCF_12	11900001	12000000	0.0653632467338911	1965	1098170	16801032	569568
N_Europe	MENA	jlSCF_12	11900001	12000000	0.0634874944028657	1965	91310	1438236	259524
N_Europe	E_Asia	jlSCF_12	11900001	12000000	0.0660261990500218	1965	417462	6322672	892808
MENA	E_Asia	jlSCF_12	11900001	12000000	0.0789198807665948	1965	152924	1937712	200208
NYC	N_Europe	jlSCF_12	11900001	12000000	0.0160037648744148	1965	199482	12464692	1329608
NYC	N_Europe	jlSCF_12	12000001	12100000	0.009237327354992	1431	85110	9213704	831916
N_Europe	E_Asia	jlSCF_12	12000001	12100000	0.0461433226693178	1431	217216	4707420	547212
N_Europe	MENA	jlSCF_12	12000001	12100000	0.0691277868207838	1431	75594	1093540	142844
NYC	E_Asia	jlSCF_12	12000001	12100000	0.0491913051601042	1431	606650	12332464	317576
NYC	MENA	jlSCF_12	12000001	12100000	0.0727497959822476	1431	208246	2862496	113984
MENA	E_Asia	jlSCF_12	12000001	12100000	0.0613727776397312	1431	89904	1464884	92044
NYC	N_Europe	jlSCF_12	12100001	12200000	0.0244666603773933	3395	529070	21624120	2208780
NYC	MENA	jlSCF_12	12100001	12200000	0.0347471857144139	3395	232180	6681980	379620
NYC	E_Asia	jlSCF_12	12100001	12200000	0.0316265759146105	3395	907758	28702380	1309420
N_Europe	MENA	jlSCF_12	12100001	12200000	0.0343656771899409	3395	86902	2528744	404536
N_Europe	E_Asia	jlSCF_12	12100001	12200000	0.0311923734570415	3395	338506	10852204	1614236
MENA	E_Asia	jlSCF_12	12100001	12200000	0.0230911509726319	3395	77552	3358516	335244
MENA	E_Asia	jlSCF_12	12200001	12300000	0.0566993490380587	1969	112604	1985984	157376
N_Europe	E_Asia	jlSCF_12	12200001	12300000	0.032662154158982	1970	208690	6389352	844488
N_Europe	MENA	jlSCF_12	12200001	12300000	0.0676166658169357	1969	100794	1490668	211412
NYC	E_Asia	jlSCF_12	12200001	12300000	0.0337738008185266	1970	567728	16809716	605084
NYC	MENA	jlSCF_12	12200001	12300000	0.070774601535386	1969	277422	3919796	177804
NYC	N_Europe	jlSCF_12	12200001	12300000	0.0167645311769877	1970	211674	12626300	1203100
MENA	E_Asia	jlSCF_12	12300001	12400000	0.1146682773058104	2707	301484	2629184	316032
N_Europe	E_Asia	jlSCF_12	12300001	12400000	0.0883824963067271	2707	766978	8677940	1262164
N_Europe	MENA	jlSCF_12	12300001	12400000	0.0581341543169506	2707	113070	1944984	393864
NYC	E_Asia	jlSCF_12	12300001	12400000	0.0908168637209183	2707	2100472	23128656	801224
NYC	MENA	jlSCF_12	12300001	12400000	0.0581084155014576	2707	300414	5169888	460672
NYC	N_Europe	jlSCF_12	12300001	12400000	0.0173647013838378	2707	297182	17114144	1888996
NYC	E_Asia	jlSCF_12	12400001	12500000	0.1139074438238802	1819	1768080	15522076	557884
N_Europe	E_Asia	jlSCF_12	12400001	12500000	0.1135359555698538	1819	670532	5905900	773468
N_Europe	MENA	jlSCF_12	12400001	12500000	0.1165997350274267	1816	158064	1355612	216004
NYC	MENA	jlSCF_12	12400001	12500000	0.119469539031735	1816	424978	3557208	226312
NYC	N_Europe	jlSCF_12	12400001	12500000	0.016119724593957	1819	188160	11672656	1096724
MENA	E_Asia	jlSCF_12	12400001	12500000	0.1812156410711119	1816	327000	1804480	174592
MENA	E_Asia	jlSCF_12	12500001	12600000	0.1535340819717143	1777	263930	1719032	214344
N_Europe	E_Asia	jlSCF_12	12500001	12600000	0.0796846437369086	1777	449510	5641112	884032
N_Europe	MENA	jlSCF_12	12500001	12600000	0.1164449576452843	1777	148846	1278252	257076
NYC	E_Asia	jlSCF_12	12500001	12600000	0.0798933877362991	1777	1204288	15073688	634992
NYC	MENA	jlSCF_12	12500001	12600000	0.1229239373155051	1777	418586	3405244	290916
NYC	N_Europe	jlSCF_12	12500001	12600000	0.0185422512579375	1777	207940	11214388	1260152
MENA	E_Asia	jlSCF_12	12600001	12700000	0.081752321177457	1836	148594	1817612	179956
N_Europe	E_Asia	jlSCF_12	12600001	12700000	0.061435034142317	1836	360416	5866620	875172
N_Europe	MENA	jlSCF_12	12600001	12700000	0.062357824872953	1836	83882	1345172	241132
NYC	MENA	jlSCF_12	12600001	12700000	0.0674905441586952	1836	241888	3584028	234852
NYC	N_Europe	jlSCF_12	12600001	12700000	0.0197152802869283	1836	228518	11590908	1297812
NYC	E_Asia	jlSCF_12	12600001	12700000	0.0673335325502575	1836	1054532	15661320	568920
N_Europe	E_Asia	jlSCF_12	12700001	12800000	0.1513295603918917	2466	1198676	7920964	1134188
MENA	E_Asia	jlSCF_12	12700001	12800000	0.2442396501495813	2466	598266	2449504	233504
N_Europe	MENA	jlSCF_12	12700001	12800000	0.1389012601471211	2466	258238	1859148	271476
NYC	E_Asia	jlSCF_12	12700001	12800000	0.1610507586194172	2466	3351876	20812544	986896
NYC	MENA	jlSCF_12	12700001	12800000	0.1318984108990326	2466	644128	4883516	245764
NYC	N_Europe	jlSCF_12	12700001	12800000	0.0232169290766245	2466	367322	15821300	1490020
NYC	MENA	jlSCF_12	12800001	12900000	0.0513983112323361	1806	177134	3446300	310180
MENA	E_Asia	jlSCF_12	12800001	12900000	0.0985633205297253	1806	171924	1744300	220628
N_Europe	E_Asia	jlSCF_12	12800001	12900000	0.0884392721911802	1806	508708	5752060	879572
N_Europe	MENA	jlSCF_12	12800001	12900000	0.0496970724713644	1806	64474	1297340	263044
NYC	E_Asia	jlSCF_12	12800001	12900000	0.093780959777579	1806	1436940	15322300	642740
NYC	N_Europe	jlSCF_12	12800001	12900000	0.0140883815269544	1806	160812	11414512	1263608
NYC	MENA	jlSCF_12	12900001	13000000	0.0485416044806666	1621	154166	3175956	195724
MENA	E_Asia	jlSCF_12	12900001	13000000	0.1332721459319523	1621	213744	1603816	159832
N_Europe	E_Asia	jlSCF_12	12900001	13000000	0.1230843314234565	1621	644634	5237336	714976
N_Europe	MENA	jlSCF_12	12900001	13000000	0.0465157363959674	1621	56346	1211332	189212
NYC	E_Asia	jlSCF_12	12900001	13000000	0.1304637664635756	1621	1794240	13752784	576856
NYC	N_Europe	jlSCF_12	12900001	13000000	0.0157314749454433	1621	163668	10403856	975564
N_Europe	E_Asia	jlSCF_12	13000001	13100000	0.0941295978921504	1444	440708	4681928	620440
N_Europe	MENA	jlSCF_12	13000001	13100000	0.0236353818065601	1444	25736	1088876	158740
NYC	E_Asia	jlSCF_12	13000001	13100000	0.0990816447735597	1444	1217866	12291540	473420
NYC	MENA	jlSCF_12	13000001	13100000	0.022523166044797	1444	64324	2855904	147616
NYC	N_Europe	jlSCF_12	13000001	13100000	0.0118098443096945	1444	109604	9280732	856148
MENA	E_Asia	jlSCF_12	13000001	13100000	0.0942763507823234	1444	136126	1443904	127168
MENA	E_Asia	jlSCF_12	13100001	13200000	0.0864160203219193	1705	148050	1713224	141816
N_Europe	MENA	jlSCF_12	13100001	13200000	0.0369743785187319	1705	47732	1290948	182172
N_Europe	E_Asia	jlSCF_12	13100001	13200000	0.0901733312677213	1705	500572	5551220	709540
NYC	MENA	jlSCF_12	13100001	13200000	0.0311895648551213	1705	105410	3379656	166744
NYC	E_Asia	jlSCF_12	13100001	13200000	0.0928060398600627	1705	1350058	14547092	525108
NYC	N_Europe	jlSCF_12	13100001	13200000	0.0267576892352711	1705	293560	10971052	998048
N_Europe	E_Asia	jlSCF_12	13200001	13300000	0.0472645122511937	1890	294408	6228944	711136
N_Europe	MENA	jlSCF_12	13200001	13300000	0.0433401773501118	1890	62228	1435804	197156
MENA	E_Asia	jlSCF_12	13200001	13300000	0.064073402132942	1890	121914	1902724	153596
NYC	MENA	jlSCF_12	13200001	13300000	0.0505525323685806	1890	188694	3732632	198568
NYC	N_Europe	jlSCF_12	13200001	13300000	0.0210556806284603	1890	257908	12248856	1018944
NYC	E_Asia	jlSCF_12	13200001	13300000	0.046547821933719	1890	754710	16213648	493952
NYC	N_Europe	jlSCF_12	13300001	13400000	0.0164059206921511	1626	172344	10504988	909532
NYC	MENA	jlSCF_12	13300001	13400000	0.0668042096075066	1626	215520	3226144	155936
NYC	E_Asia	jlSCF_12	13300001	13400000	0.0677726612049605	1626	947098	13974632	399208
N_Europe	MENA	jlSCF_12	13300001	13400000	0.0673920849926724	1626	83326	1236436	168428
N_Europe	E_Asia	jlSCF_12	13300001	13400000	0.0663799438016207	1626	355202	5351044	619628
MENA	E_Asia	jlSCF_12	13300001	13400000	0.0921709837129433	1626	151688	1645724	123364
N_Europe	E_Asia	jlSCF_12	13400001	13500000	0.0744444066826149	2104	516950	6944108	781780
MENA	E_Asia	jlSCF_12	13400001	13500000	0.0853300221354584	2104	180872	2119676	169476
N_Europe	MENA	jlSCF_12	13400001	13500000	0.0537777877722558	2104	86092	1600884	216972
NYC	N_Europe	jlSCF_12	13400001	13500000	0.0230556537407991	2104	314656	13647672	1122408
NYC	MENA	jlSCF_12	13400001	13500000	0.0532964278876635	2104	221588	4157652	218668
NYC	E_Asia	jlSCF_12	13400001	13500000	0.0755691563578778	2104	1364412	18055144	544216
NYC	N_Europe	jlSCF_12	13500001	13600000	0.0122420304987302	1931	151952	12412320	1143300
NYC	MENA	jlSCF_12	13500001	13600000	0.0527957011883835	1931	200630	3800120	216360
NYC	E_Asia	jlSCF_12	13500001	13600000	0.0577635554488504	1931	954680	16527376	542664
N_Europe	MENA	jlSCF_12	13500001	13600000	0.0520148519354652	1931	75480	1451124	217260
N_Europe	E_Asia	jlSCF_12	13500001	13600000	0.0561158003192496	1931	353798	6304784	785848
MENA	E_Asia	jlSCF_12	13500001	13600000	0.0671741759434401	1931	129978	1934940	165988
NYC	MENA	jlSCF_12	13600001	13700000	0.0587141606922412	1762	202612	3450820	214140
NYC	N_Europe	jlSCF_12	13600001	13700000	0.0243764668822743	1762	276106	11326744	1042496
N_Europe	E_Asia	jlSCF_12	13600001	13700000	0.0823633045338645	1762	473674	5751032	719032
N_Europe	MENA	jlSCF_12	13600001	13700000	0.0604597547529152	1762	79618	1316876	205492
NYC	E_Asia	jlSCF_12	13600001	13700000	0.0797051644202965	1762	1202808	15090716	485364
MENA	E_Asia	jlSCF_12	13600001	13700000	0.0824305705794609	1762	144786	1756460	160596
MENA	E_Asia	jlSCF_12	13700001	13800000	0.083068733257448	1873	155296	1869488	168336
N_Europe	E_Asia	jlSCF_12	13700001	13800000	0.0692685041465837	1873	420564	6071504	806152
NYC	E_Asia	jlSCF_12	13700001	13800000	0.0723083192787325	1873	1153296	15949700	607620
N_Europe	MENA	jlSCF_12	13700001	13800000	0.0531084915584821	1873	74716	1406856	211416
NYC	N_Europe	jlSCF_12	13700001	13800000	0.0175921085490718	1873	211334	12013000	1135460
NYC	MENA	jlSCF_12	13700001	13800000	0.0530590967663624	1873	195832	3690828	205012
N_Europe	MENA	jlSCF_12	13800001	13900000	0.1193329596129468	1091	94516	792036	150588
NYC	E_Asia	jlSCF_12	13800001	13900000	0.0493825216210198	1091	457806	9270608	373832
NYC	MENA	jlSCF_12	13800001	13900000	0.1234362456837116	1091	257094	2082808	186472
NYC	N_Europe	jlSCF_12	13800001	13900000	0.0134593564967565	1091	93808	6969724	689096
MENA	E_Asia	jlSCF_12	13800001	13900000	0.1131250640094373	1091	119294	1054532	132476
N_Europe	E_Asia	jlSCF_12	13800001	13900000	0.0482354910371165	1091	169448	3512932	493220
MENA	E_Asia	jlSCF_12	13900001	14000000	0.0703704127652755	1710	122954	1747240	113240
N_Europe	E_Asia	jlSCF_12	13900001	14000000	0.0549119912812928	1710	308762	5622852	656268
N_Europe	MENA	jlSCF_12	13900001	14000000	0.0560168984181648	1710	72610	1296216	181224
NYC	E_Asia	jlSCF_12	13900001	14000000	0.0567096345586872	1710	838258	14781580	334820
NYC	MENA	jlSCF_12	13900001	14000000	0.0585775459495656	1710	199446	3404820	151980
NYC	N_Europe	jlSCF_12	13900001	14000000	0.0160442894387845	1710	175954	10966768	1037432
NYC	N_Europe	jlSCF_12	14000001	14100000	0.0253688513413189	1868	301392	11880396	1232964
NYC	MENA	jlSCF_12	14000001	14100000	0.0753862628961299	1868	273138	3623180	262260
NYC	E_Asia	jlSCF_12	14000001	14100000	0.0515725589355556	1868	823018	15958448	554672
N_Europe	MENA	jlSCF_12	14000001	14100000	0.0719672594175763	1868	98862	1373708	240244
N_Europe	E_Asia	jlSCF_12	14000001	14100000	0.0488091192324941	1868	294712	6038052	821244
MENA	E_Asia	jlSCF_12	14000001	14100000	0.0795790139173963	1868	147020	1847472	184912
MENA	E_Asia	jlSCF_12	14100001	14200000	0.0520104007749824	2716	143458	2758256	196752
N_Europe	E_Asia	jlSCF_12	14100001	14200000	0.0784624826707835	2716	693426	8837676	1135476
N_Europe	MENA	jlSCF_12	14100001	14200000	0.1076564370663927	2716	222646	2068116	278508
NYC	MENA	jlSCF_12	14100001	14200000	0.1164733831758621	2716	632252	5428296	220984
NYC	N_Europe	jlSCF_12	14100001	14200000	0.0588460665261317	2716	1025384	17424852	1641468
NYC	E_Asia	jlSCF_12	14100001	14200000	0.0870370536312806	2716	2020302	23211976	797464
MENA	E_Asia	jlSCF_12	14200001	14300000	0.0374630047512671	3674	132150	3527480	469832
N_Europe	E_Asia	jlSCF_12	14200001	14300000	0.1354998263596384	3674	1576302	11633240	1857688
N_Europe	MENA	jlSCF_12	14200001	14300000	0.1364193736977019	3674	364016	2668360	505976
NYC	E_Asia	jlSCF_12	14200001	14300000	0.14992214873645	3674	4615640	30786912	1691248
NYC	MENA	jlSCF_12	14200001	14300000	0.1494129086393994	3674	1054126	7055120	586800
NYC	N_Europe	jlSCF_12	14200001	14300000	0.1138179700912333	3674	2658526	23357700	2433780
N_Europe	E_Asia	jlSCF_12	14300001	14400000	0.1374724525061438	2730	1196194	8701336	1323224
N_Europe	MENA	jlSCF_12	14300001	14400000	0.1313750044653311	2730	264790	2015528	343192
MENA	E_Asia	jlSCF_12	14300001	14400000	0.0578603331549999	2730	152708	2639252	330988
NYC	MENA	jlSCF_12	14300001	14400000	0.1368734152525843	2730	724206	5291064	387336
NYC	N_Europe	jlSCF_12	14300001	14400000	0.1086971045038103	2730	1900368	17483152	1681448
NYC	E_Asia	jlSCF_12	14300001	14400000	0.1470540232046567	2730	3362552	22866100	1267100
MENA	E_Asia	jlSCF_12	14400001	14500000	0.0801376568488162	2088	161094	2010216	261528
N_Europe	E_Asia	jlSCF_12	14400001	14500000	0.1504254698644884	2088	996520	6624676	1042460
N_Europe	MENA	jlSCF_12	14400001	14500000	0.1367447965300555	2088	207950	1520716	283316
NYC	E_Asia	jlSCF_12	14400001	14500000	0.163121910915687	2088	2858780	17525420	932500
NYC	MENA	jlSCF_12	14400001	14500000	0.1436228301674542	2088	577084	4018052	324988
NYC	N_Europe	jlSCF_12	14400001	14500000	0.1167747208140795	2088	1550020	13273592	1384168
