pop	chromosome	window_pos_1	window_pos_2	avg_pi	no_sites	count_diffs	count_comparisons	count_missing
NYC	jlSCF_9	3147628	3216064	0.0563589027788553	2171	1023520	18160751	43084
NYC	jlSCF_9	3216064	3231977	0.0721733796769576	422	254866	3531302	7168
N_Europe	jlSCF_9	3216064	3231977	0.1112486767152291	422	55171	495925	107957
MENA	jlSCF_9	3216064	3231977	0.0092331203701738	422	435	47113	3527
E_Asia	jlSCF_9	3216064	3231977	0.0156532182228113	422	13816	882630	78686
MENA	jlSCF_9	3231977	3268510	0.0126270588411933	1172	1682	133206	7434
E_Asia	jlSCF_9	3231977	3268510	0.0132473860317083	1172	32849	2479659	190157
NYC	jlSCF_9	3231977	3268510	0.095270392831832	1172	932267	9785485	41735
N_Europe	jlSCF_9	3231977	3268510	0.0746530422180927	1172	102924	1378698	298434
NYC	jlSCF_9	3268510	3293820	0.1367052356439096	737	840421	6147687	32058
N_Europe	jlSCF_9	3268510	3293820	0.0714010537711357	737	62459	874763	179884
MENA	jlSCF_9	3268510	3293820	0.0315407664406245	737	2600	82433	6007
E_Asia	jlSCF_9	3268510	3293820	0.0334883930144426	737	53604	1600674	78212
NYC	jlSCF_9	3293820	3323006	0.0446071334054877	864	321432	7205843	38797
N_Europe	jlSCF_9	3293820	3323006	0.0415868482804279	864	42463	1021068	215316
MENA	jlSCF_9	3293820	3323006	0.1495001719950382	864	14342	95933	7747
E_Asia	jlSCF_9	3293820	3323006	0.099154343445473	864	187180	1887764	80428
MENA	jlSCF_9	3323006	3334869	0.1203808390360011	431	6069	50415	1305
E_Asia	jlSCF_9	3323006	3334869	0.0825996012612823	431	79215	959024	22794
NYC	jlSCF_9	3323006	3334869	0.028891808850117	431	102354	3542665	71270
N_Europe	jlSCF_9	3323006	3334869	0.0235641426381873	431	12484	529788	86973
NYC	jlSCF_9	3334869	3357898	0.0546635824971632	547	250120	4575624	10971
N_Europe	jlSCF_9	3334869	3357898	0.0402139077232223	547	25936	644951	137806
MENA	jlSCF_9	3334869	3357898	0.0183335947439047	547	1052	57381	8259
E_Asia	jlSCF_9	3334869	3357898	0.0099177942811769	547	11541	1163666	82400
MENA	jlSCF_9	3357898	3369431	0.0109636172234061	346	427	38947	2573
E_Asia	jlSCF_9	3357898	3369431	0.0022349271660301	346	1686	754387	33801
N_Europe	jlSCF_9	3357898	3369431	0.044236736091188	346	18349	414791	80335
NYC	jlSCF_9	3357898	3369431	0.0622003958022417	346	177674	2856477	44733
E_Asia	jlSCF_9	3369431	3389565	0.0013692101647157	654	1968	1437325	52487
MENA	jlSCF_9	3369431	3389565	0.0050743215419561	654	382	75281	3199
N_Europe	jlSCF_9	3369431	3389565	0.0469957982928278	654	37257	792773	143101
NYC	jlSCF_9	3369431	3389565	0.0669604840680655	654	366582	5474602	9188
E_Asia	jlSCF_9	3389565	3399541	0.0001132632059404	533	134	1183085	31089
NYC	jlSCF_9	3389565	3399541	0.069073685942936	533	307220	4447714	21491
N_Europe	jlSCF_9	3389565	3399541	0.0306257851336245	533	19918	650367	112356
MENA	jlSCF_9	3389565	3399541	0.0014555318480292	533	88	60459	3501
E_Asia	jlSCF_9	3399541	3520633	0.008504906221241	4822	89782	10556495	428021
NYC	jlSCF_9	3399541	3520633	0.1213137831391338	4822	4867495	40123182	309288
N_Europe	jlSCF_9	3399541	3520633	0.0934206579818103	4822	529812	5671251	1229031
MENA	jlSCF_9	3399541	3520633	0.0069463256774269	4822	3795	546332	32308
NYC	jlSCF_9	3520633	3573648	0.1261051658311798	1752	1839333	14585707	104813
N_Europe	jlSCF_9	3520633	3573648	0.0763051549498035	1752	158025	2070961	436151
MENA	jlSCF_9	3520633	3573648	0.0171770856245492	1752	3358	195493	14747
E_Asia	jlSCF_9	3520633	3573648	0.0128150410301291	1752	48702	3800378	190678
N_Europe	jlSCF_9	3573648	3611416	0.0685998787601737	1632	131157	1911913	423479
E_Asia	jlSCF_9	3573648	3611416	0.0040288353522974	1632	13883	3445909	271787
NYC	jlSCF_9	3573648	3611416	0.1265813769121171	1632	1725691	13633056	51264
MENA	jlSCF_9	3573648	3611416	0.0040449769668913	1632	713	176268	19572
MENA	jlSCF_9	3611416	3717392	0.0110716356060127	3212	3858	348458	36982
NYC	jlSCF_9	3611416	3717392	0.101146576190261	3212	2695322	26647684	284936
E_Asia	jlSCF_9	3611416	3717392	0.002407462606771	3212	16436	6827105	489831
N_Europe	jlSCF_9	3611416	3717392	0.0831251377363883	3212	304772	3666424	929948
E_Asia	jlSCF_9	3717392	3746737	0.0058087701999005	573	7128	1227110	78184
MENA	jlSCF_9	3717392	3746737	0.0053525375894117	572	330	61653	7107
N_Europe	jlSCF_9	3717392	3746737	0.1063977305684454	573	70437	662016	157947
NYC	jlSCF_9	3717392	3746737	0.100430908140732	573	481402	4793365	11240
E_Asia	jlSCF_9	3746737	3774444	0.002792030778356	890	5498	1969176	58244
MENA	jlSCF_9	3746737	3774444	0.0114502248967939	886	1115	97378	9422
N_Europe	jlSCF_9	3746737	3774444	0.1026149326218278	890	109532	1067408	206182
NYC	jlSCF_9	3746737	3774444	0.1069025969623364	890	794672	7433608	29042
MENA	jlSCF_9	3774444	3801083	0.0036136902461695	916	346	95747	14173
NYC	jlSCF_9	3774444	3801083	0.0993578794539294	916	761740	7666629	14031
N_Europe	jlSCF_9	3774444	3801083	0.0932520071317998	916	97648	1047141	263655
E_Asia	jlSCF_9	3774444	3801083	0.0027996060238146	916	5375	1919913	166735
NYC	jlSCF_9	3801083	3827769	0.1237468825020574	841	869702	7028072	23713
N_Europe	jlSCF_9	3801083	3827769	0.1007401663314119	841	95355	946544	256927
MENA	jlSCF_9	3801083	3827769	0.0033163953592949	841	295	88952	11968
E_Asia	jlSCF_9	3801083	3827769	0.0216497341167538	841	38722	1788567	127231
NYC	jlSCF_9	3827769	3839617	0.1395241663425044	337	394188	2825231	514
N_Europe	jlSCF_9	3827769	3839617	0.1225146847532116	337	46387	378624	103623
MENA	jlSCF_9	3827769	3839617	0.0052443254759498	337	192	36611	3829
E_Asia	jlSCF_9	3827769	3839617	0.0889559439810965	337	64827	728754	38932
NYC	jlSCF_9	3839617	3855326	0.1347738707043999	778	877955	6514282	9248
N_Europe	jlSCF_9	3839617	3855326	0.1506327952537868	778	136268	904637	208681
E_Asia	jlSCF_9	3839617	3855326	0.0129047982465529	778	22185	1719128	53156
MENA	jlSCF_9	3839617	3855326	0.0052139140808819	778	472	90527	2833
NYC	jlSCF_9	3855326	3869510	0.1074155840318782	901	810742	7547713	7172
MENA	jlSCF_9	3855326	3869510	0.04726721606517	901	4491	95013	13107
N_Europe	jlSCF_9	3855326	3869510	0.1209247161889749	901	127652	1055632	233699
E_Asia	jlSCF_9	3855326	3869510	0.0012998769265463	901	2444	1880178	172300
NYC	jlSCF_9	3869510	3869511	NA	0	NA	NA	NA
E_Asia	jlSCF_9	3869510	3869511	NA	0	NA	NA	NA
MENA	jlSCF_9	3869510	3869511	NA	0	NA	NA	NA
N_Europe	jlSCF_9	3869510	3869511	NA	0	NA	NA	NA
E_Asia	jlSCF_9	3869511	3883104	0.0179370026170339	394	14078	784858	112674
MENA	jlSCF_9	3869511	3883104	0.1502000533475593	394	5631	37490	9790
N_Europe	jlSCF_9	3869511	3883104	0.1789681851144953	394	80453	449538	114276
NYC	jlSCF_9	3869511	3883104	0.0883709977591249	394	290840	3291125	12565
MENA	jlSCF_9	3883104	3926538	0.141818146788814	1050	14722	103809	22191
N_Europe	jlSCF_9	3883104	3926538	0.1634185717384094	1050	193643	1184951	317599
NYC	jlSCF_9	3883104	3926538	0.0965644079829161	1050	844013	8740415	63835
E_Asia	jlSCF_9	3883104	3926538	0.0193444508338125	1050	40368	2086800	305100
NYC	jlSCF_9	3926538	3934557	0.0947642181300234	132	104321	1100848	5972
MENA	jlSCF_9	3926538	3934557	0.175330112721417	132	2722	15525	315
E_Asia	jlSCF_9	3926538	3934557	0.0150421736528652	132	4223	280744	19952
N_Europe	jlSCF_9	3926538	3934557	0.1189069828273181	132	19547	164389	24503
MENA	jlSCF_9	3934557	4005646	0.1885711636436692	1795	36606	194123	21277
NYC	jlSCF_9	3934557	4005646	0.0522736846354931	1795	784652	15010459	40616
N_Europe	jlSCF_9	3934557	4005646	0.1224776746132182	1795	263151	2148563	420082
E_Asia	jlSCF_9	3934557	4005646	0.003018346217548	1795	11082	3671547	417463
E_Asia	jlSCF_9	4005646	4020403	0.0033911759712244	466	3016	889367	172181
MENA	jlSCF_9	4005646	4020403	0.2033656391721724	466	8834	43439	12481
N_Europe	jlSCF_9	4005646	4020403	0.1177525774358955	466	62624	531827	135019
NYC	jlSCF_9	4005646	4020403	0.0013553073698358	466	5294	3906125	1285
MENA	jlSCF_9	4020403	4146344	0.1525814284960143	3469	57807	378860	37420
NYC	jlSCF_9	4020403	4146344	0.0012933660508826	3469	37580	29055966	31599
N_Europe	jlSCF_9	4020403	4146344	0.1080156433029433	3469	453128	4195022	769117
E_Asia	jlSCF_9	4020403	4146344	0.007813558543841	3469	55649	7122107	780275
MENA	jlSCF_9	4146344	4187231	0.1330938500983178	1385	19155	143921	22279
E_Asia	jlSCF_9	4146344	4187231	0.0041144058121319	1385	11370	2763461	391569
NYC	jlSCF_9	4146344	4187231	0.0004798340000184	1385	5567	11601929	11296
N_Europe	jlSCF_9	4146344	4187231	0.0883654668059644	1385	144212	1631995	349940
NYC	jlSCF_9	4187231	4342919	0.0008115896457397	3902	26533	32692630	25640
MENA	jlSCF_9	4187231	4342919	0.1429359705772997	3902	60356	422259	45981
E_Asia	jlSCF_9	4187231	4342919	0.0097398125962217	3902	76733	7878283	1010473
N_Europe	jlSCF_9	4187231	4342919	0.0964415868404747	3902	454353	4711173	872589
NYC	jlSCF_9	4342919	4350417	0.0495904701197403	261	108528	2188485	0
N_Europe	jlSCF_9	4342919	4350417	0.1196653334995795	261	37430	312789	60702
MENA	jlSCF_9	4342919	4350417	0.1170345842531273	261	3181	27180	4140
E_Asia	jlSCF_9	4342919	4350417	0.008070043145478	261	4345	538411	56147
MENA	jlSCF_9	4350417	4362815	0.0688424053093013	638	4782	69463	7097
E_Asia	jlSCF_9	4350417	4362815	0.0	638	0	1383816	69548
NYC	jlSCF_9	4350417	4362815	0.067849354147793	638	361890	5333728	15902
N_Europe	jlSCF_9	4350417	4362815	0.096811477449695	638	75469	779546	133432
NYC	jlSCF_9	4362815	4428775	0.0756699582109727	2443	1547694	20453216	31339
N_Europe	jlSCF_9	4362815	4428775	0.1086988121394144	2443	311832	2868771	627162
E_Asia	jlSCF_9	4362815	4428775	0.003149074086689	2443	16642	5284728	280426
MENA	jlSCF_9	4362815	4428775	0.0819292175892643	2443	21881	267072	26088
E_Asia	jlSCF_9	4428775	4490009	0.0015750856241427	2339	7824	4967349	360893
MENA	jlSCF_9	4428775	4490009	0.0968148460296888	2339	24353	251542	29138
N_Europe	jlSCF_9	4428775	4490009	0.11489114572691	2339	317123	2760204	586905
NYC	jlSCF_9	4428775	4490009	0.0799038552293234	2339	1561929	19547605	64910
N_Europe	jlSCF_9	4490009	4532304	0.1296598173931823	1302	199325	1537292	325870
NYC	jlSCF_9	4490009	4532304	0.1298307850065508	1302	1414378	10894011	23259
E_Asia	jlSCF_9	4490009	4532304	0.0012027778238544	1302	3408	2833441	132515
MENA	jlSCF_9	4490009	4532304	0.1238474271827563	1302	17582	141965	14275
NYC	jlSCF_9	4532304	4572505	0.0978209983720218	1480	1210461	12374245	35555
E_Asia	jlSCF_9	4532304	4572505	0.0037068868805296	1480	11697	3155478	215962
N_Europe	jlSCF_9	4532304	4572505	0.1078550267124111	1480	189345	1755551	362329
MENA	jlSCF_9	4532304	4572505	0.1027031884913884	1480	15999	155779	21821
E_Asia	jlSCF_9	4572505	4597640	0.0028527164290373	402	2449	858480	57276
MENA	jlSCF_9	4572505	4597640	0.1337070413207502	402	5653	42279	5961
N_Europe	jlSCF_9	4572505	4597640	0.1293913739084061	402	60171	465031	110231
NYC	jlSCF_9	4572505	4597640	0.0492440323700493	402	165753	3365951	4819
NYC	jlSCF_9	4597640	4642648	0.0033440347259588	1124	31484	9414974	9766
N_Europe	jlSCF_9	4597640	4642648	0.1336852610646346	1124	180031	1346678	261766
MENA	jlSCF_9	4597640	4642648	0.1726716133479301	1124	21293	123315	11565
E_Asia	jlSCF_9	4597640	4642648	0.0026942204704413	1124	6599	2449317	111155
E_Asia	jlSCF_9	4642648	4694597	0.0113065348458902	840	19524	1726789	186731
MENA	jlSCF_9	4642648	4694597	0.0337276677933365	840	2794	82840	17960
N_Europe	jlSCF_9	4642648	4694597	0.0261817636565118	840	25493	973693	228347
NYC	jlSCF_9	4642648	4694597	0.005255125360842	840	36964	7033895	9505
NYC	jlSCF_9	4814050	4829167	0.0939953471338889	619	486899	5180033	10282
N_Europe	jlSCF_9	4814050	4829167	0.0298130493995295	619	21672	726930	158859
MENA	jlSCF_9	4814050	4829167	0.0037965345376684	619	211	55577	18703
E_Asia	jlSCF_9	4814050	4829167	0.0036136777998245	619	4309	1192414	217668
NYC	jlSCF_9	4829167	4861399	0.1209051629068259	1086	1096339	9067760	38350
E_Asia	jlSCF_9	4829167	4861399	0.004995187453509	1086	11651	2332445	141463
MENA	jlSCF_9	4829167	4861399	0.0034718923540639	1086	402	115787	14533
N_Europe	jlSCF_9	4829167	4861399	0.0454157272796453	1086	59083	1300937	253129
N_Europe	jlSCF_9	4861399	4905535	0.1180040258283096	1343	182788	1548998	372835
MENA	jlSCF_9	4861399	4905535	0.0006529030129755	1343	95	145504	15656
NYC	jlSCF_9	4861399	4905535	0.1361818294576755	1343	1519543	11158192	102863
E_Asia	jlSCF_9	4861399	4905535	0.0029554077948228	1343	8501	2876422	182932
E_Asia	jlSCF_9	4905535	4972444	0.0027296536290867	2029	11766	4310437	311625
MENA	jlSCF_9	4905535	4972444	0.0061001291301993	2029	1318	216061	27419
N_Europe	jlSCF_9	4905535	4972444	0.1224235938645105	2029	285317	2330572	572927
NYC	jlSCF_9	4905535	4972444	0.1070050846141125	2029	1815710	16968446	44719
E_Asia	jlSCF_9	4972444	5017559	0.0033838864860156	1628	11849	3501595	206989
MENA	jlSCF_9	4972444	5017559	0.0154231883896114	1628	2762	179081	16279
N_Europe	jlSCF_9	4972444	5017559	0.1135937410236875	1628	211573	1862541	467127
NYC	jlSCF_9	4972444	5017559	0.0756720859336702	1628	1027455	13577728	73052
MENA	jlSCF_9	5017559	5037284	0.0028672427336999	495	146	50920	8480
NYC	jlSCF_9	5017559	5037284	0.1131821409796453	495	466336	4120226	30349
N_Europe	jlSCF_9	5017559	5037284	0.1616676119624892	495	88077	544803	163542
E_Asia	jlSCF_9	5017559	5037284	0.0053813786579609	495	5649	1049731	77879
MENA	jlSCF_9	5037284	5083597	0.0051341259703252	1511	836	162832	18488
NYC	jlSCF_9	5037284	5083597	0.109846004256221	1511	1386837	12625284	44451
N_Europe	jlSCF_9	5037284	5083597	0.1656233046813639	1511	286367	1729026	433215
E_Asia	jlSCF_9	5037284	5083597	0.0119947688912501	1511	38742	3229908	212150
N_Europe	jlSCF_9	5083597	5083598	NA	0	NA	NA	NA
E_Asia	jlSCF_9	5083597	5083598	NA	0	NA	NA	NA
MENA	jlSCF_9	5083597	5083598	NA	0	NA	NA	NA
NYC	jlSCF_9	5083597	5083598	NA	0	NA	NA	NA
MENA	jlSCF_9	5083598	5111243	0.0049665397642719	1029	544	109533	13947
N_Europe	jlSCF_9	5083598	5111243	0.1168290197039327	1029	134457	1150887	321612
NYC	jlSCF_9	5083598	5111243	0.07993642399187	1029	685198	8571787	56378
E_Asia	jlSCF_9	5083598	5111243	0.1203545802415463	1029	268257	2228889	115173
E_Asia	jlSCF_9	5111243	5129136	0.0503731099232374	756	84718	1681810	40358
MENA	jlSCF_9	5111243	5129136	0.0284008372699509	756	2483	87427	3293
NYC	jlSCF_9	5111243	5129136	0.064044842419806	756	402381	6282801	56259
N_Europe	jlSCF_9	5111243	5129136	0.0756974711257416	756	67284	888854	192982
E_Asia	jlSCF_9	5129136	5149909	0.0043348228422645	727	6776	1563155	92951
MENA	jlSCF_9	5129136	5149909	0.0792872488310375	727	6274	79130	8110
N_Europe	jlSCF_9	5129136	5149909	0.1148566817122906	727	95500	831471	208866
NYC	jlSCF_9	5129136	5149909	0.0935772645122278	727	568875	6079201	16694
E_Asia	jlSCF_9	5149909	5161255	0.0010950835312295	449	1056	964310	58512
MENA	jlSCF_9	5149909	5161255	0.0820687143377443	449	4056	49422	4458
N_Europe	jlSCF_9	5149909	5161255	0.1340847193108618	449	70107	522856	119663
NYC	jlSCF_9	5149909	5161255	0.1043774730912485	449	391744	3753147	11718
MENA	jlSCF_9	5161255	5161256	NA	0	NA	NA	NA
N_Europe	jlSCF_9	5161255	5161256	NA	0	NA	NA	NA
E_Asia	jlSCF_9	5161255	5161256	NA	0	NA	NA	NA
NYC	jlSCF_9	5161255	5161256	NA	0	NA	NA	NA
E_Asia	jlSCF_9	5161256	5198644	0.0025120629445961	1485	8220	3272211	110619
MENA	jlSCF_9	5161256	5198644	0.0660017583044242	1485	11111	168344	9856
N_Europe	jlSCF_9	5161256	5198644	0.119218917561459	1485	210780	1768008	357027
NYC	jlSCF_9	5161256	5198644	0.1126324457678079	1485	1393887	12375537	76188
MENA	jlSCF_9	5198644	5216481	0.0557172792660134	827	4919	88285	10955
NYC	jlSCF_9	5198644	5216481	0.10930310237581	827	754928	6906739	27656
E_Asia	jlSCF_9	5198644	5216481	0.0075984446558615	827	13298	1750095	133811
N_Europe	jlSCF_9	5198644	5216481	0.1024006896736189	827	99539	972054	211383
NYC	jlSCF_9	5216481	5247331	0.1033477262273835	1120	969100	9377081	14119
E_Asia	jlSCF_9	5216481	5247331	0.014802205022699	1120	35729	2413762	137598
MENA	jlSCF_9	5216481	5247331	0.0572713987816692	1120	6976	121806	12594
N_Europe	jlSCF_9	5216481	5247331	0.0949799961388694	1120	124471	1310497	292223
MENA	jlSCF_9	5247331	5274806	0.0529859644474231	1117	6799	128317	5723
N_Europe	jlSCF_9	5247331	5274806	0.0955338865899755	1117	125915	1318014	280413
NYC	jlSCF_9	5247331	5274806	0.1136935731864383	1117	1063983	9358339	7706
E_Asia	jlSCF_9	5247331	5274806	0.0011396432583562	1117	2806	2462174	82352
NYC	jlSCF_9	5274806	5297914	0.0924700790831569	1303	1006408	10883607	42048
N_Europe	jlSCF_9	5274806	5297914	0.0868185640104246	1303	132785	1529454	335139
E_Asia	jlSCF_9	5274806	5297914	0.0021805452622338	1303	6061	2779580	188654
MENA	jlSCF_9	5274806	5297914	0.0471193237551208	1303	6533	138648	17712
MENA	jlSCF_9	5297914	5321306	0.0343734861940901	451	1703	49544	4576
N_Europe	jlSCF_9	5297914	5321306	0.0398357833915876	451	20435	512981	132400
NYC	jlSCF_9	5297914	5321306	0.0118061422545887	451	44592	3777017	4618
E_Asia	jlSCF_9	5297914	5321306	0.0283760454385234	451	28337	998624	28754
MENA	jlSCF_9	5321306	5354354	0.0509042291182886	637	3617	71055	5385
NYC	jlSCF_9	5321306	5354354	0.0078853893337158	637	42057	5333535	7710
N_Europe	jlSCF_9	5321306	5354354	0.0524328510420473	637	39743	757979	153568
E_Asia	jlSCF_9	5321306	5354354	0.0303476725750397	637	42168	1389497	61589
E_Asia	jlSCF_9	5354354	5505615	0.0248560416086189	2787	152011	6115656	233130
N_Europe	jlSCF_9	5354354	5505615	0.0117025665358135	2787	40054	3422668	565529
MENA	jlSCF_9	5354354	5505615	0.028438145363249	2787	8937	314261	20179
NYC	jlSCF_9	5354354	5505615	0.0185448075635243	2787	432997	23348692	20303
NYC	jlSCF_9	5505615	5563039	0.0319757716238623	2157	575745	18005664	80781
N_Europe	jlSCF_9	5505615	5563039	0.0819844174968937	2157	210221	2564158	522509
MENA	jlSCF_9	5505615	5563039	0.0706260907504363	2157	16835	238368	20472
E_Asia	jlSCF_9	5505615	5563039	0.025513606269256	2157	119719	4692359	221287
N_Europe	jlSCF_9	5563039	5592996	0.0285440133047153	1074	36798	1289167	247727
MENA	jlSCF_9	5563039	5592996	0.0733895505520299	1074	8442	115030	13850
E_Asia	jlSCF_9	5563039	5592996	0.0369816449621302	1074	85111	2301439	145133
NYC	jlSCF_9	5563039	5592996	0.006867912687312	1074	61722	8987010	18480
NYC	jlSCF_9	5592996	5605152	0.0019156767237415	349	5604	2925337	1028
N_Europe	jlSCF_9	5592996	5605152	0.0172007949888798	349	7417	431201	68218
MENA	jlSCF_9	5592996	5605152	0.0511220609501365	347	1909	37342	4538
E_Asia	jlSCF_9	5592996	5605152	0.0277538590780216	349	21144	761840	33182
NYC	jlSCF_9	5605152	5614200	0.0033607348922119	221	6226	1852571	514
N_Europe	jlSCF_9	5605152	5614200	0.0669550831521309	221	17767	265357	50894
MENA	jlSCF_9	5605152	5614200	0.0666693951051813	220	1629	24434	2086
E_Asia	jlSCF_9	5605152	5614200	0.0471100713911184	221	23360	495860	7578
E_Asia	jlSCF_9	5614200	5691172	0.0250097271951452	1812	100402	4014518	113218
MENA	jlSCF_9	5614200	5691172	0.042200961731116	1812	8425	199640	17800
N_Europe	jlSCF_9	5614200	5691172	0.0782837227690199	1812	167522	2139934	453038
NYC	jlSCF_9	5614200	5691172	0.0067119619266907	1812	101910	15183340	10280
E_Asia	jlSCF_9	5691172	5748799	0.0666759034112243	1600	225700	3385031	259769
MENA	jlSCF_9	5691172	5748799	0.0784211850409634	1599	14339	182846	9154
N_Europe	jlSCF_9	5691172	5748799	0.081968395653565	1600	159085	1940809	348791
NYC	jlSCF_9	5691172	5748799	0.0113458670976371	1600	149709	13195025	220975
NYC	jlSCF_9	5748799	5791333	0.0456144965660999	1313	500811	10979207	30298
E_Asia	jlSCF_9	5748799	5791333	0.0354947737767799	1313	95535	2691523	299491
MENA	jlSCF_9	5748799	5791333	0.028126920283783	1313	4028	143208	14352
N_Europe	jlSCF_9	5748799	5791333	0.0826252393545996	1313	130874	1583947	294956
MENA	jlSCF_9	5791333	5820460	0.1010094709374252	912	9716	96189	13251
N_Europe	jlSCF_9	5791333	5820460	0.1314936939904988	912	138896	1056294	248778
NYC	jlSCF_9	5791333	5820460	0.0397212270835424	912	303478	7640197	6923
E_Asia	jlSCF_9	5791333	5820460	0.0121077985334261	912	22621	1868300	209236
E_Asia	jlSCF_9	5820460	5841454	0.0063064049626704	579	7832	1241912	77050
MENA	jlSCF_9	5820460	5841454	0.1642504505916464	579	10480	63805	5675
NYC	jlSCF_9	5820460	5841454	0.0438086203100915	579	212330	4846763	8152
N_Europe	jlSCF_9	5820460	5841454	0.1466498157644175	579	103041	702633	125916
NYC	jlSCF_9	5841454	5862447	0.0364867507310235	741	226525	6208418	4867
N_Europe	jlSCF_9	5841454	5862447	0.1169437904649794	741	101728	869888	190483
MENA	jlSCF_9	5841454	5862447	0.1321233674658164	741	10774	81545	7375
E_Asia	jlSCF_9	5841454	5862447	0.002248908920517	741	3386	1505619	182379
E_Asia	jlSCF_9	5862447	5925639	0.0363518045165677	2014	155015	4264300	323592
NYC	jlSCF_9	5862447	5925639	0.0445225357687638	2014	750474	16856048	31342
N_Europe	jlSCF_9	5862447	5925639	0.1083782830462963	2014	260861	2406949	475085
MENA	jlSCF_9	5862447	5925639	0.1486351854137645	2014	33717	226844	14836
NYC	jlSCF_9	6600450	6648776	0.051779986637239	1768	763442	14743959	80721
N_Europe	jlSCF_9	6600450	6648776	0.0937729484896165	1768	187073	1994957	535051
MENA	jlSCF_9	6600450	6648776	0.002001417219761	1768	370	184869	27291
E_Asia	jlSCF_9	6600450	6648776	0.0022185520115482	1768	8104	3652833	374671
MENA	jlSCF_9	6648776	6832381	0.0062833934787875	5906	3942	627368	81352
N_Europe	jlSCF_9	6648776	6832381	0.0764289463342327	5906	521595	6824574	1626912
E_Asia	jlSCF_9	6648776	6832381	0.0030280623529302	5906	38040	12562489	891379
NYC	jlSCF_9	6648776	6832381	0.0527875385669773	5906	2598197	49219893	301917
N_Europe	jlSCF_9	10543091	10651061	0.0846486892917158	4159	395832	4676174	1275355
NYC	jlSCF_9	10543091	10651061	0.0588352471798021	4159	2021407	34357075	516140
E_Asia	jlSCF_9	10543091	10651061	0.0688974118001095	4159	616326	8945561	528641
MENA	jlSCF_9	10543091	10651061	0.0090359963152824	4159	3855	426627	72453
MENA	jlSCF_9	10651061	10760364	0.0169545681477783	2514	4245	250375	51305
E_Asia	jlSCF_9	10651061	10760364	0.0647611458297893	2514	329300	5084839	642053
NYC	jlSCF_9	10651061	10760364	0.0631324800604319	2514	1326167	21006097	73793
N_Europe	jlSCF_9	10651061	10760364	0.0970060804592626	2514	279015	2876263	721271
NYC	jlSCF_9	11406837	11456228	0.0039040221126734	968	31638	8103950	12730
N_Europe	jlSCF_9	11406837	11456228	0.1471303370146613	968	160173	1088647	296561
MENA	jlSCF_9	11406837	11456228	0.0318833512142787	968	3269	102530	13630
E_Asia	jlSCF_9	11406837	11456228	0.0067213678782527	968	12620	1877594	327510
NYC	jlSCF_9	11456228	11476047	0.0266795756761504	402	89917	3370256	514
N_Europe	jlSCF_9	11456228	11476047	0.092895807840281	402	44259	476437	98825
E_Asia	jlSCF_9	11456228	11476047	0.0189194277108433	402	13668	722432	193324
MENA	jlSCF_9	11456228	11476047	0.1353753452171729	402	5392	39830	8410
E_Asia	jlSCF_9	11871069	11960648	0.0031170455674839	3141	19696	6318804	836394
MENA	jlSCF_9	11871069	11960648	0.0089906493585734	3141	2947	327785	49135
N_Europe	jlSCF_9	11871069	11960648	0.1331884528127471	3141	491028	3686716	808055
NYC	jlSCF_9	11871069	11960648	0.1146723938573097	3141	3008440	26235085	102200
MENA	jlSCF_9	11960648	12088754	0.0098998203442339	5027	5279	533242	69998
E_Asia	jlSCF_9	11960648	12088754	0.0053611052303636	5027	54369	10141379	1310127
N_Europe	jlSCF_9	11960648	12088754	0.1185174158667062	5027	685509	5784036	1409601
NYC	jlSCF_9	11960648	12088754	0.1444073714639419	5027	6034473	41787846	363549
NYC	jlSCF_9	12088754	12101835	0.1723697445020701	746	1074503	6233710	21500
N_Europe	jlSCF_9	12088754	12101835	0.1774870003631535	746	154930	872909	194617
MENA	jlSCF_9	12088754	12101835	0.0099684810886531	746	797	79952	9568
E_Asia	jlSCF_9	12088754	12101835	0.0041391135979521	746	6054	1462632	236756
E_Asia	jlSCF_9	12101835	12110979	0.0020553220133814	528	2119	1030982	171802
MENA	jlSCF_9	12101835	12110979	0.001479808403754	528	76	51358	12002
N_Europe	jlSCF_9	12101835	12110979	0.1291962484304962	528	77995	603694	151874
NYC	jlSCF_9	12101835	12110979	0.1395021254126432	528	613723	4399381	27899
N_Europe	jlSCF_9	12110979	12150237	0.1578934714774145	2121	374343	2370858	664293
NYC	jlSCF_9	12110979	12150237	0.1078734017649141	2121	1898053	17595190	189395
MENA	jlSCF_9	12110979	12150237	0.012689698781329	2121	2649	208752	45768
E_Asia	jlSCF_9	12110979	12150237	0.0034182939635169	2121	14704	4301561	530077
MENA	jlSCF_9	12150237	12155930	0.012994923857868	143	192	14775	2385
N_Europe	jlSCF_9	12150237	12155930	0.1741994108786202	143	28564	163973	40660
NYC	jlSCF_9	12150237	12155930	0.1022471447454997	143	121674	1189999	9056
E_Asia	jlSCF_9	12150237	12155930	0.0009238511491028	143	275	297667	28087
NYC	jlSCF_9	12155930	12165736	0.0745107563074894	321	199118	2672339	19246
MENA	jlSCF_9	12155930	12165736	0.0535078688042359	321	1819	33995	4525
E_Asia	jlSCF_9	12155930	12165736	0.000380780947106	321	264	693312	37926
N_Europe	jlSCF_9	12155930	12165736	0.1605406283193615	321	60305	375637	83714
NYC	jlSCF_9	12165736	12218477	0.1084960636213257	1146	1034610	9535922	73288
