pop1	pop2	chromosome	window_pos_1	window_pos_2	avg_dxy	no_sites	count_diffs	count_comparisons	count_missing
NYC	N_Europe	jlSCF_10	3236901	3244029	0.1448905664972146	102	95196	657020	59020
NYC	MENA	jlSCF_10	3236901	3244029	0.1884	102	36738	195000	17160
NYC	E_Asia	jlSCF_10	3236901	3244029	0.1138269621298341	102	102014	896220	5460
N_Europe	MENA	jlSCF_10	3236901	3244029	0.1629171151776103	102	12108	74320	13808
MENA	E_Asia	jlSCF_10	3236901	3244029	0.2081080014210713	102	21088	101332	9644
N_Europe	E_Asia	jlSCF_10	3244029	3312256	0.1551462952782359	791	406384	2619360	285192
NYC	E_Asia	jlSCF_10	3244029	3312256	0.099365770254415	791	681584	6859344	133096
N_Europe	MENA	jlSCF_10	3244029	3312256	0.2377045402166397	791	144396	607460	75964
MENA	E_Asia	jlSCF_10	3244029	3312256	0.2833649773623484	791	232824	821640	38968
NYC	MENA	jlSCF_10	3244029	3312256	0.2714145568426216	791	431598	1590180	55100
NYC	N_Europe	jlSCF_10	3244029	3312256	0.1521636062286362	791	771548	5070516	482304
MENA	E_Asia	jlSCF_10	3312257	3411339	0.2198784850815477	1927	433406	1971116	125460
N_Europe	E_Asia	jlSCF_10	3312257	3411339	0.1592978723540768	1927	993112	6234308	841636
N_Europe	MENA	jlSCF_10	3312257	3411339	0.1958177072053073	1927	274856	1403632	261296
NYC	E_Asia	jlSCF_10	3312257	3411339	0.0958882270638754	1927	1617942	16873208	161472
NYC	MENA	jlSCF_10	3312257	3411339	0.1989519728807849	1927	755922	3799520	208640
NYC	N_Europe	jlSCF_10	3312257	3411339	0.12482374533468	1927	1500324	12019540	1508000
MENA	E_Asia	jlSCF_10	3411339	3522391	0.2585308655702574	1943	511524	1978580	135404
N_Europe	MENA	jlSCF_10	3411339	3522391	0.2246207622177749	1943	331330	1475064	203688
NYC	E_Asia	jlSCF_10	3411339	3522391	0.1309257578184795	1943	2206662	16854300	321820
NYC	MENA	jlSCF_10	3411339	3522391	0.2375196332079307	1943	912178	3840432	201008
N_Europe	E_Asia	jlSCF_10	3411339	3522391	0.1993774553797695	1943	1290272	6471504	663192
NYC	N_Europe	jlSCF_10	3411339	3522391	0.164776486364957	1943	2071162	12569524	1070336
N_Europe	MENA	jlSCF_10	3522391	3537075	0.1552949538024164	229	27094	174468	23388
NYC	N_Europe	jlSCF_10	3522391	3537075	0.127334502531736	229	185288	1455128	152452
NYC	MENA	jlSCF_10	3522391	3537075	0.1434132668950482	229	64470	449540	26780
NYC	E_Asia	jlSCF_10	3522391	3537075	0.2245399380654759	229	444334	1978864	45496
MENA	E_Asia	jlSCF_10	3522391	3537075	0.2238975985959464	229	53070	237028	12124
N_Europe	E_Asia	jlSCF_10	3522391	3537075	0.2319481507734645	229	178010	767456	73432
NYC	N_Europe	jlSCF_10	3537075	3798238	0.1317259124301916	3426	2907056	22068976	1981544
NYC	E_Asia	jlSCF_10	3537075	3798238	0.236780303076305	3426	7018870	29642964	642876
N_Europe	MENA	jlSCF_10	3537075	3798238	0.1802056340514605	3426	457310	2537712	422352
MENA	E_Asia	jlSCF_10	3537075	3798238	0.2501182479815685	3426	852426	3408092	319396
NYC	MENA	jlSCF_10	3537075	3798238	0.157758994849048	3426	1045366	6626348	499732
N_Europe	E_Asia	jlSCF_10	3537075	3798238	0.244301062913361	3426	2772434	11348432	1231840
N_Europe	E_Asia	jlSCF_10	3798238	3815704	0.3138930290517262	248	256934	818540	92116
NYC	MENA	jlSCF_10	3798238	3815704	0.249651157623428	248	112358	450060	65780
NYC	E_Asia	jlSCF_10	3798238	3815704	0.3275077721281774	248	694868	2121684	70636
N_Europe	MENA	jlSCF_10	3798238	3815704	0.2540821261601529	248	44130	173684	40588
NYC	N_Europe	jlSCF_10	3798238	3815704	0.0830607236517893	248	134164	1615252	125708
MENA	E_Asia	jlSCF_10	3798238	3815704	0.3761727723900882	248	85802	228092	41732
MENA	E_Asia	jlSCF_10	3815704	3837222	0.2900732184008635	299	79552	274248	51064
N_Europe	E_Asia	jlSCF_10	3815704	3837222	0.3754690751886345	299	373808	995576	102352
N_Europe	MENA	jlSCF_10	3815704	3837222	0.298851250686113	299	60980	204048	54288
NYC	E_Asia	jlSCF_10	3815704	3837222	0.3832095320805385	299	995468	2597712	45448
NYC	MENA	jlSCF_10	3815704	3837222	0.287829280933817	299	153276	532524	89396
NYC	N_Europe	jlSCF_10	3815704	3837222	0.115342750363175	299	222952	1932952	166028
NYC	MENA	jlSCF_10	3837222	3842271	0.3758280865042431	160	109832	292240	40560
NYC	E_Asia	jlSCF_10	3837222	3842271	0.490144141572713	160	686888	1401400	13000
N_Europe	MENA	jlSCF_10	3837222	3842271	0.3693274916292655	160	41474	112296	25944
N_Europe	E_Asia	jlSCF_10	3837222	3842271	0.4668927360342673	160	251136	537888	49632
MENA	E_Asia	jlSCF_10	3837222	3842271	0.2725916340973909	160	41290	151472	22608
NYC	N_Europe	jlSCF_10	3837222	3842271	0.1144095884075844	160	118748	1037920	85280
N_Europe	E_Asia	jlSCF_10	4727850	4779665	0.1019972072199286	2383	806108	7903236	847140
N_Europe	MENA	jlSCF_10	4727850	4779665	0.1204961481060495	2383	215410	1787692	271220
NYC	E_Asia	jlSCF_10	4727850	4779665	0.0810734170404555	2383	1682826	20756816	308904
NYC	MENA	jlSCF_10	4727850	4779665	0.101781226915787	2383	477288	4689352	267288
MENA	E_Asia	jlSCF_10	4727850	4779665	0.1075768783683821	2383	260608	2422528	170176
NYC	N_Europe	jlSCF_10	4727850	4779665	0.0663010628277958	2383	1014502	15301444	1427216
NYC	E_Asia	jlSCF_10	4779665	5076874	0.1044788168606579	8052	7340596	70259180	920500
NYC	MENA	jlSCF_10	4779665	5076874	0.1548302636191778	8052	2413156	15585816	1162344
NYC	N_Europe	jlSCF_10	4779665	5076874	0.0789028530982784	8052	4022054	50974760	5550280
N_Europe	MENA	jlSCF_10	4779665	5076874	0.171753471084311	8052	1006250	5858688	1098240
MENA	E_Asia	jlSCF_10	4779665	5076874	0.1504447772147128	8052	1213632	8066960	693616
N_Europe	E_Asia	jlSCF_10	4779665	5076874	0.1272471750373616	8052	3356442	26377340	3189604
NYC	N_Europe	jlSCF_10	7549638	7743039	0.1091067803791211	5886	4140934	37953040	3366680
MENA	E_Asia	jlSCF_10	7549638	7743039	0.1216814072673314	5886	745908	6130008	273960
N_Europe	E_Asia	jlSCF_10	7549638	7743039	0.1381225876051419	5886	2711758	19632980	1980412
N_Europe	MENA	jlSCF_10	7549638	7743039	0.1461490771544617	5886	661946	4529252	556252
NYC	E_Asia	jlSCF_10	7549638	7743039	0.1054648564885043	5886	5420430	51395604	636636
NYC	MENA	jlSCF_10	7549638	7743039	0.1137050010550749	5886	1347120	11847500	395380
NYC	N_Europe	jlSCF_10	7867925	7893814	0.0601372132255765	1083	394974	6567880	1034780
NYC	MENA	jlSCF_10	7867925	7893814	0.1621881442255216	1083	336410	2074196	178444
MENA	E_Asia	jlSCF_10	7867925	7893814	0.1645182761107105	1083	177966	1081740	96564
N_Europe	E_Asia	jlSCF_10	7867925	7893814	0.1144641144804661	1083	392008	3424724	552052
N_Europe	MENA	jlSCF_10	7867925	7893814	0.1820391080911629	1083	135882	746444	189268
NYC	E_Asia	jlSCF_10	7867925	7893814	0.0903589919564927	1083	861586	9535144	38576
MENA	E_Asia	jlSCF_10	7893814	7944145	0.155684254664292	1858	288118	1850656	170848
N_Europe	E_Asia	jlSCF_10	7893814	7944145	0.2597108392585052	1858	1569470	6043144	779432
NYC	MENA	jlSCF_10	7893814	7944145	0.2737272848258331	1858	979036	3576684	287956
NYC	E_Asia	jlSCF_10	7893814	7944145	0.2799981664932557	1858	4544704	16231192	193528
NYC	N_Europe	jlSCF_10	7893814	7944145	0.1247106990825248	1858	1456606	11679880	1363280
N_Europe	MENA	jlSCF_10	7893814	7944145	0.2657642534031602	1858	354622	1334348	270964
N_Europe	E_Asia	jlSCF_10	7944145	8252427	0.2807792220964766	3066	2878972	10253508	1004844
N_Europe	MENA	jlSCF_10	7944145	8252427	0.2689298126555206	3066	627708	2334096	314928
NYC	E_Asia	jlSCF_10	7944145	8252427	0.3324784453351332	3066	8752394	26324696	778744
NYC	MENA	jlSCF_10	7944145	8252427	0.292295479491199	3066	1751196	5991184	386096
NYC	N_Europe	jlSCF_10	7944145	8252427	0.1381859364821686	3066	2786578	20165424	1357896
MENA	E_Asia	jlSCF_10	7944145	8252427	0.1645675864033148	3066	501550	3047684	288124
NYC	MENA	jlSCF_10	10023752	10072560	0.1801026267820076	199	68372	379628	34292
MENA	E_Asia	jlSCF_10	10023752	10072560	0.1474708252437318	199	28256	191604	24908
NYC	E_Asia	jlSCF_10	10023752	10072560	0.1728629313760637	199	293170	1695968	63192
N_Europe	E_Asia	jlSCF_10	10023752	10072560	0.176110315835251	199	116628	662244	68484
NYC	N_Europe	jlSCF_10	10023752	10072560	0.1221355659353391	199	160236	1311952	85028
N_Europe	MENA	jlSCF_10	10023752	10072560	0.1889395328766384	199	28022	148312	23624
N_Europe	E_Asia	jlSCF_10	10072560	10127638	0.2463334721504443	249	196380	797212	117116
N_Europe	MENA	jlSCF_10	10072560	10127638	0.2160645202207048	249	40882	189212	25924
NYC	E_Asia	jlSCF_10	10072560	10127638	0.275271580687344	249	583524	2119812	81348
NYC	MENA	jlSCF_10	10072560	10127638	0.2145261934703363	249	107814	502568	15352
MENA	E_Asia	jlSCF_10	10072560	10127638	0.1627956380116131	249	41382	254196	16716
NYC	N_Europe	jlSCF_10	10072560	10127638	0.1089548606886482	249	171936	1578048	169932
MENA	E_Asia	jlSCF_10	10822808	10866636	0.2525758248696029	1061	275244	1089748	64620
NYC	N_Europe	jlSCF_10	10822808	10866636	0.0665892646342391	1061	458714	6888708	559512
NYC	MENA	jlSCF_10	10822808	10866636	0.2218490940397049	1061	466932	2104728	102152
NYC	E_Asia	jlSCF_10	10822808	10866636	0.1362076978544862	1061	1262562	9269388	109852
N_Europe	E_Asia	jlSCF_10	10822808	10866636	0.1349988167246714	1061	481456	3566372	329620
N_Europe	MENA	jlSCF_10	10822808	10866636	0.2286568048798558	1061	185180	809860	106844
NYC	MENA	jlSCF_10	10866636	10873219	0.0810696431877694	75	12260	151228	4772
NYC	E_Asia	jlSCF_10	10866636	10873219	0.3643378052119372	75	234208	642832	20168
N_Europe	MENA	jlSCF_10	10866636	10873219	0.1412713734142305	75	8196	58016	6784
N_Europe	E_Asia	jlSCF_10	10866636	10873219	0.3104097668679784	75	76480	246384	29016
MENA	E_Asia	jlSCF_10	10866636	10873219	0.3396614583333333	75	26086	76800	4800
NYC	N_Europe	jlSCF_10	10866636	10873219	0.1017998121075272	75	49412	485384	41116
MENA	E_Asia	jlSCF_10	10873219	10884887	0.3514991857457611	203	73386	208780	12084
N_Europe	E_Asia	jlSCF_10	10873219	10884887	0.3245312210653333	203	217310	669612	75804
N_Europe	MENA	jlSCF_10	10873219	10884887	0.1464275771304193	203	23142	158044	17348
NYC	MENA	jlSCF_10	10873219	10884887	0.1076747742570206	203	44216	410644	11596
NYC	N_Europe	jlSCF_10	10873219	10884887	0.1570209290392317	203	206860	1317404	107656
NYC	E_Asia	jlSCF_10	10873219	10884887	0.3959516114944537	203	689054	1740248	54272
NYC	N_Europe	jlSCF_10	10884887	10952782	0.2211616721540991	740	1056484	4776976	417824
NYC	E_Asia	jlSCF_10	10884887	10952782	0.2745655627979132	740	1755704	6394480	147120
N_Europe	MENA	jlSCF_10	10884887	10952782	0.2990327500121864	740	171768	574412	64948
N_Europe	E_Asia	jlSCF_10	10884887	10952782	0.2237672567808998	740	551094	2462800	254480
MENA	E_Asia	jlSCF_10	10884887	10952782	0.421864762835779	740	324522	769256	35864
NYC	MENA	jlSCF_10	10884887	10952782	0.2433007464767584	740	362958	1491808	47392
MENA	E_Asia	jlSCF_10	12871613	12901850	0.2663579796801322	310	87668	329136	8144
N_Europe	E_Asia	jlSCF_10	12871613	12901850	0.2521794139883662	310	261504	1036976	101344
N_Europe	MENA	jlSCF_10	12871613	12901850	0.0675627123072903	310	16548	244928	22912
NYC	E_Asia	jlSCF_10	12871613	12901850	0.2451919933426457	310	659998	2691760	48640
NYC	MENA	jlSCF_10	12871613	12901850	0.0594578775787632	310	37790	635576	9224
NYC	N_Europe	jlSCF_10	12871613	12901850	0.0243452350044137	310	48760	2002856	173344
N_Europe	E_Asia	jlSCF_10	16261057	16286727	0.2680624906775387	343	301922	1126312	133184
N_Europe	MENA	jlSCF_10	16261057	16286727	0.1429262321096619	343	37828	264668	31684
NYC	E_Asia	jlSCF_10	16261057	16286727	0.3590960390887404	343	1062716	2959420	72700
NYC	MENA	jlSCF_10	16261057	16286727	0.264244592317381	343	183780	695492	17948
NYC	N_Europe	jlSCF_10	16261057	16286727	0.2687514755289203	343	591952	2202600	205260
MENA	E_Asia	jlSCF_10	16261057	16286727	0.1933784589091154	343	68794	355748	17436
NYC	MENA	jlSCF_10	17177896	17209908	0.0567857565516969	445	51822	912588	13012
N_Europe	MENA	jlSCF_10	17177896	17209908	0.0600308957495626	445	21140	352152	32328
NYC	E_Asia	jlSCF_10	17177896	17209908	0.2332913249606301	445	901880	3865896	67904
NYC	N_Europe	jlSCF_10	17177896	17209908	0.0408365432972085	445	118228	2895152	228748
N_Europe	E_Asia	jlSCF_10	17177896	17209908	0.236565093239312	445	352922	1491860	142180
MENA	E_Asia	jlSCF_10	17177896	17209908	0.2312585034013605	445	108784	470400	13760
N_Europe	E_Asia	jlSCF_10	17280789	17298590	0.1063779008006888	255	90928	854764	81596
MENA	E_Asia	jlSCF_10	17280789	17298590	0.1103804112796194	255	29608	268236	9204
NYC	E_Asia	jlSCF_10	17280789	17298590	0.1033762548356641	255	229064	2215828	38372
NYC	MENA	jlSCF_10	17280789	17298590	0.0792930068319643	255	41318	521080	9320
NYC	N_Europe	jlSCF_10	17280789	17298590	0.0612236297081206	255	101690	1660960	129140
N_Europe	MENA	jlSCF_10	17280789	17298590	0.0866534062655395	255	17426	201100	19220
NYC	N_Europe	jlSCF_10	17395229	17470630	0.0759117597200489	978	481842	6347396	518164
NYC	MENA	jlSCF_10	17395229	17470630	0.1436516110639306	978	286204	1992348	41892
NYC	E_Asia	jlSCF_10	17395229	17470630	0.5285514848527935	978	4431160	8383592	261928
N_Europe	MENA	jlSCF_10	17395229	17470630	0.1149132700481427	978	88030	766056	78936
N_Europe	E_Asia	jlSCF_10	17395229	17470630	0.5396957195198236	978	1739340	3222816	368400
MENA	E_Asia	jlSCF_10	17395229	17470630	0.5603465657727753	978	566934	1011756	52308
MENA	E_Asia	jlSCF_10	17470630	17501997	0.3985237638022083	225	92974	233296	11504
NYC	E_Asia	jlSCF_10	17470630	17501997	0.4138732453646007	225	806336	1948268	40732
NYC	MENA	jlSCF_10	17470630	17501997	0.3682937129383611	225	167444	454648	13352
NYC	N_Europe	jlSCF_10	17470630	17501997	0.1300225211583253	225	188904	1452856	126644
N_Europe	MENA	jlSCF_10	17470630	17501997	0.2781839920903175	225	48394	173964	20436
N_Europe	E_Asia	jlSCF_10	17470630	17501997	0.3987744874470814	225	297280	745484	80716
NYC	E_Asia	jlSCF_10	17501997	17564023	0.4806173024932412	712	2943954	6125360	168720
NYC	MENA	jlSCF_10	17501997	17564023	0.4608517196944388	712	656616	1424788	56172
N_Europe	MENA	jlSCF_10	17501997	17564023	0.4490572375819714	712	245972	547752	67416
N_Europe	E_Asia	jlSCF_10	17501997	17564023	0.4726963095086423	712	1113058	2354700	259764
MENA	E_Asia	jlSCF_10	17501997	17564023	0.2126138629129079	712	154424	726312	48344
NYC	N_Europe	jlSCF_10	17501997	17564023	0.0314099190493667	712	145148	4621088	377152
NYC	N_Europe	jlSCF_10	17607387	17760802	0.0646418114833468	1611	676920	10471860	837360
NYC	MENA	jlSCF_10	17607387	17760802	0.401261869158415	1611	1294474	3226008	124872
NYC	E_Asia	jlSCF_10	17607387	17760802	0.444465468004751	1611	6130978	13794048	447192
N_Europe	MENA	jlSCF_10	17607387	17760802	0.3888912131871385	1611	483356	1242908	148996
N_Europe	E_Asia	jlSCF_10	17607387	17760802	0.4272944142381427	1611	2271198	5315300	600292
MENA	E_Asia	jlSCF_10	17607387	17760802	0.1459037327134932	1611	239030	1638272	114496
NYC	N_Europe	jlSCF_12	293179	335957	0.0614334556727032	736	293460	4776876	389844
NYC	E_Asia	jlSCF_12	293179	335957	0.1076862282045284	736	685086	6361872	144368
N_Europe	MENA	jlSCF_12	293179	335957	0.0820150396880657	736	47116	574480	61424
N_Europe	E_Asia	jlSCF_12	293179	335957	0.1267861291346415	736	309986	2444952	257640
MENA	E_Asia	jlSCF_12	293179	335957	0.1049355942831761	736	80324	765460	35308
NYC	MENA	jlSCF_12	293179	335957	0.0568753796464037	736	85018	1494812	36068
MENA	E_Asia	jlSCF_12	587146	617033	0.2782720214437563	375	96340	346208	61792
N_Europe	E_Asia	jlSCF_12	587146	617033	0.107977757241643	375	135538	1255240	121760
N_Europe	MENA	jlSCF_12	587146	617033	0.2481326046446076	375	63382	255436	68564
NYC	E_Asia	jlSCF_12	587146	617033	0.0707339916075524	375	232014	3280092	34908
NYC	MENA	jlSCF_12	587146	617033	0.2479672364587135	375	165778	668548	111452
NYC	N_Europe	jlSCF_12	587146	617033	0.0633504335033443	375	153472	2422588	209912
N_Europe	MENA	jlSCF_12	654853	659383	0.1942579300764065	22	3356	17276	1732
MENA	E_Asia	jlSCF_12	654853	659383	0.4038229722748407	22	9380	23228	708
N_Europe	E_Asia	jlSCF_12	654853	659383	0.419516881690914	22	30566	72860	7924
NYC	N_Europe	jlSCF_12	654853	659383	0.0662862778247393	22	9410	141960	12480
NYC	MENA	jlSCF_12	654853	659383	0.169893899204244	22	7686	45240	520
NYC	E_Asia	jlSCF_12	654853	659383	0.4765143575770278	22	90938	190840	3640
N_Europe	E_Asia	jlSCF_12	659383	871548	0.4606630331778367	2310	3519484	7640040	842280
N_Europe	MENA	jlSCF_12	659383	871548	0.3737429123725673	2310	672066	1798204	197636
NYC	E_Asia	jlSCF_12	659383	871548	0.5226486127464299	2310	10387014	19873800	546600
NYC	MENA	jlSCF_12	659383	871548	0.4049387825959052	2310	1894072	4677428	127372
NYC	N_Europe	jlSCF_12	659383	871548	0.0892892258555985	2310	1338558	14991260	1224940
MENA	E_Asia	jlSCF_12	659383	871548	0.2205008948144371	2310	525862	2384852	128428
NYC	N_Europe	jlSCF_12	871548	926453	0.1161993642236244	276	204846	1762884	174636
NYC	MENA	jlSCF_12	871548	926453	0.476131577429033	276	264074	554624	19456
N_Europe	E_Asia	jlSCF_12	871548	926453	0.4848602293144314	276	432858	892748	120724
N_Europe	MENA	jlSCF_12	871548	926453	0.4385361216730038	276	92268	210400	28064
NYC	E_Asia	jlSCF_12	871548	926453	0.5436952174481844	276	1280026	2354308	85532
MENA	E_Asia	jlSCF_12	871548	926453	0.1890164937596949	276	53128	281076	19212
NYC	N_Europe	jlSCF_12	926453	1073959	0.2453012207462336	1597	2493952	10166896	1044044
MENA	E_Asia	jlSCF_12	926453	1073959	0.1086300341866088	1597	182392	1679020	58516
N_Europe	E_Asia	jlSCF_12	926453	1073959	0.4225995548722986	1597	2229926	5276688	587496
N_Europe	MENA	jlSCF_12	926453	1073959	0.4058796405305706	1597	496446	1223136	156672
NYC	E_Asia	jlSCF_12	926453	1073959	0.4062650094555089	1597	5667210	13949540	167940
NYC	MENA	jlSCF_12	926453	1073959	0.3998957363204939	1597	1293306	3234108	87652
N_Europe	MENA	jlSCF_12	1073959	1085723	0.3697268076069118	54	15320	41436	5220
MENA	E_Asia	jlSCF_12	1073959	1085723	0.0655848787446505	54	3678	56080	2672
NYC	MENA	jlSCF_12	1073959	1085723	0.3985889682975994	54	43502	109140	3180
NYC	N_Europe	jlSCF_12	1073959	1085723	0.2761228710179613	54	95068	344296	34784
N_Europe	E_Asia	jlSCF_12	1073959	1085723	0.3606166165260467	54	63770	176836	21452
NYC	E_Asia	jlSCF_12	1073959	1085723	0.3917063543141545	54	182590	466140	11220
NYC	MENA	jlSCF_12	1085723	1104900	0.170190159050081	268	93222	547752	9688
N_Europe	E_Asia	jlSCF_12	1085723	1104900	0.175355821330935	268	156766	893988	90108
N_Europe	MENA	jlSCF_12	1085723	1104900	0.2007959479015919	268	42180	210064	21488
NYC	E_Asia	jlSCF_12	1085723	1104900	0.1670999169532124	268	389546	2331216	37904
MENA	E_Asia	jlSCF_12	1085723	1104900	0.0692824794791961	268	19582	282640	8944
NYC	N_Europe	jlSCF_12	1085723	1104900	0.1564613601843003	268	271120	1732824	148536
N_Europe	E_Asia	jlSCF_12	1242038	1311674	0.1645645524442663	840	456664	2774984	309496
NYC	N_Europe	jlSCF_12	1242038	1311674	0.1309679491420962	840	704650	5380324	516476
NYC	MENA	jlSCF_12	1242038	1311674	0.3306218391793577	840	553334	1673616	73584
NYC	E_Asia	jlSCF_12	1242038	1311674	0.139377844679343	840	1017034	7296956	128644
MENA	E_Asia	jlSCF_12	1242038	1311674	0.3997034840622683	840	345088	863360	50560
N_Europe	MENA	jlSCF_12	1242038	1311674	0.330496070757769	840	210448	636764	88996
MENA	E_Asia	jlSCF_12	1311674	1341227	0.4969298682332636	353	179664	361548	22516
N_Europe	E_Asia	jlSCF_12	1311674	1341227	0.1512829711630449	353	177110	1170720	125496
N_Europe	MENA	jlSCF_12	1311674	1341227	0.429144966906302	353	114374	266516	38476
NYC	E_Asia	jlSCF_12	1311674	1341227	0.11959687018944	353	367326	3071368	49152
NYC	MENA	jlSCF_12	1311674	1341227	0.4546663767999863	353	317890	699172	35068
NYC	N_Europe	jlSCF_12	1311674	1341227	0.1372892768212014	353	310740	2263396	214664
NYC	MENA	jlSCF_12	1341227	1404198	0.4127534592934251	805	668654	1619984	54416
NYC	N_Europe	jlSCF_12	1341227	1404198	0.1981788069152052	805	1017580	5134656	516444
MENA	E_Asia	jlSCF_12	1341227	1404198	0.4402652963671128	805	368414	836800	39040
NYC	E_Asia	jlSCF_12	1341227	1404198	0.1516263216162432	805	1063356	7013004	103196
N_Europe	MENA	jlSCF_12	1341227	1404198	0.3567214441413337	805	218636	612904	82616
N_Europe	E_Asia	jlSCF_12	1341227	1404198	0.2133296631196313	805	565746	2651980	303980
N_Europe	MENA	jlSCF_12	1404198	1479088	0.300380175686413	931	217754	724928	79456
NYC	N_Europe	jlSCF_12	1404198	1479088	0.2118233569383241	931	1284790	6065384	470236
NYC	E_Asia	jlSCF_12	1404198	1479088	0.2126342287304828	931	1709660	8040380	189660
MENA	E_Asia	jlSCF_12	1404198	1479088	0.3118947499895915	931	299656	960760	52168
NYC	MENA	jlSCF_12	1404198	1479088	0.2907669556000068	931	544232	1871712	64768
N_Europe	E_Asia	jlSCF_12	1404198	1479088	0.2201131644945113	931	685288	3113344	305288
MENA	E_Asia	jlSCF_12	1523835	1564013	0.2423764865702233	664	162718	671344	51088
NYC	MENA	jlSCF_12	1523835	1564013	0.2373257763622932	664	309694	1304932	76188
N_Europe	E_Asia	jlSCF_12	1523835	1564013	0.1742366081604741	664	382188	2193500	244708
NYC	E_Asia	jlSCF_12	1523835	1564013	0.0952241337095095	664	547586	5750496	119264
N_Europe	MENA	jlSCF_12	1523835	1564013	0.2288804807120708	664	113966	497928	75768
NYC	N_Europe	jlSCF_12	1523835	1564013	0.1657051603546917	664	707050	4266916	394364
NYC	N_Europe	jlSCF_12	1564013	1598310	0.1442957081813558	466	424406	2941224	330096
NYC	E_Asia	jlSCF_12	1564013	1598310	0.0984601123235391	466	399368	4056140	63300
N_Europe	MENA	jlSCF_12	1564013	1598310	0.2209331712659309	466	73432	332372	70252
NYC	MENA	jlSCF_12	1564013	1598310	0.2161851735604106	466	190102	879348	89932
MENA	E_Asia	jlSCF_12	1564013	1598310	0.2221297039026261	466	101906	458768	48240
N_Europe	E_Asia	jlSCF_12	1564013	1598310	0.145297182771514	466	222740	1532996	178156
NYC	N_Europe	jlSCF_12	1598310	1794452	0.1899866709549679	1142	1391720	7325356	691484
NYC	MENA	jlSCF_12	1598310	1794452	0.279066470495689	1142	645656	2313628	61732
NYC	E_Asia	jlSCF_12	1598310	1794452	0.1619865562903509	1142	1609490	9935948	159332
N_Europe	MENA	jlSCF_12	1598310	1794452	0.2872957145451243	1142	253142	881120	105568
N_Europe	E_Asia	jlSCF_12	1598310	1794452	0.2026176682031547	1142	766608	3783520	409904
MENA	E_Asia	jlSCF_12	1598310	1794452	0.2878700155619886	1142	344068	1195220	47276
NYC	E_Asia	jlSCF_12	2049088	2066407	0.1212754479220944	504	526936	4344952	110408
N_Europe	MENA	jlSCF_12	2049088	2066407	0.279549825265204	504	108150	386872	48584
N_Europe	E_Asia	jlSCF_12	2049088	2066407	0.1932704791571411	504	316182	1635956	214732
MENA	E_Asia	jlSCF_12	2049088	2066407	0.3065848163315015	504	161114	525512	22840
NYC	N_Europe	jlSCF_12	2049088	2066407	0.1467747663037226	504	469536	3199024	339056
NYC	MENA	jlSCF_12	2049088	2066407	0.2967801356019331	504	304830	1027124	21196
NYC	MENA	jlSCF_12	2066407	2127880	0.269334229993275	774	419724	1558376	51544
NYC	N_Europe	jlSCF_12	2066407	2127880	0.1515841907561652	774	742520	4898400	535080
N_Europe	MENA	jlSCF_12	2066407	2127880	0.2566532918440878	774	150444	586176	82560
MENA	E_Asia	jlSCF_12	2066407	2127880	0.3094447010444447	774	249228	805404	36708
NYC	E_Asia	jlSCF_12	2066407	2127880	0.1166458080031867	774	784772	6727820	114340
N_Europe	E_Asia	jlSCF_12	2066407	2127880	0.1928553249138848	774	487988	2530332	311796
MENA	E_Asia	jlSCF_12	2127880	2213664	0.2502035766857715	490	127820	510864	22256
N_Europe	E_Asia	jlSCF_12	2127880	2213664	0.1967360716121933	490	316834	1610452	188828
N_Europe	MENA	jlSCF_12	2127880	2213664	0.2584675002140961	490	96580	373664	49696
NYC	E_Asia	jlSCF_12	2127880	2213664	0.1393360524549537	490	593736	4261180	70420
NYC	MENA	jlSCF_12	2127880	2213664	0.2527045068371227	490	249854	988720	30480
NYC	N_Europe	jlSCF_12	2127880	2213664	0.1783432382266884	490	556132	3118324	321476
MENA	E_Asia	jlSCF_12	2213665	2349975	0.2052806491292431	2849	608800	2965696	134016
N_Europe	E_Asia	jlSCF_12	2213665	2349975	0.1622575969452585	2849	1524660	9396540	1064988
N_Europe	MENA	jlSCF_12	2213665	2349975	0.2304957120021729	2849	502382	2179572	281964
NYC	E_Asia	jlSCF_12	2213665	2349975	0.1012887415774791	2849	2508912	24769900	415260
NYC	MENA	jlSCF_12	2213665	2349975	0.2002349323681656	2849	1150276	5744632	181288
NYC	N_Europe	jlSCF_12	2213665	2349975	0.1497049416858096	2849	2725918	18208604	1791376
N_Europe	E_Asia	jlSCF_12	2349975	2357186	0.2359672559831732	108	83018	351820	44756
N_Europe	MENA	jlSCF_12	2349975	2357186	0.2181758695323904	108	17338	79468	13844
MENA	E_Asia	jlSCF_12	2349975	2357186	0.1475038095929177	108	16262	110248	7256
NYC	N_Europe	jlSCF_12	2349975	2357186	0.2189352075502822	108	148650	678968	79192
NYC	MENA	jlSCF_12	2349975	2357186	0.1420593433868602	108	30220	212728	11912
NYC	E_Asia	jlSCF_12	2349975	2357186	0.1444935716925115	108	136080	941772	12948
N_Europe	E_Asia	jlSCF_12	2357186	2505921	0.2334710408579645	1802	1381422	5916888	700056
N_Europe	MENA	jlSCF_12	2357186	2505921	0.2768194046664099	1802	382364	1381276	175652
NYC	E_Asia	jlSCF_12	2357186	2505921	0.0959433007276877	1802	1503950	15675404	254276
NYC	MENA	jlSCF_12	2357186	2505921	0.1980900697184145	1802	724642	3658144	90016
