pop	chromosome	window_pos_1	window_pos_2	avg_pi	no_sites	count_diffs	count_comparisons	count_missing
MENA	jlSCF_13	6400001	6500000	0.0855444065626561	2126	17639	206197	48923
E_Asia	jlSCF_13	6400001	6500000	0.0513272007829419	2126	221215	4309898	533130
MENA	jlSCF_13	6500001	6600000	0.0990511356317891	2786	27684	279492	54828
NYC	jlSCF_13	6500001	6600000	0.0741260442447666	2786	1713062	23110123	250487
N_Europe	jlSCF_13	6500001	6600000	0.1047310291774273	2786	327832	3130228	856538
E_Asia	jlSCF_13	6500001	6600000	0.0035112889692861	2786	19535	5563484	783024
NYC	jlSCF_13	6600001	6700000	0.1248447583511331	1875	1903030	15243171	478704
N_Europe	jlSCF_13	6600001	6700000	0.1157096991154934	1875	227951	1970025	713100
E_Asia	jlSCF_13	6600001	6700000	0.0244547116559785	1875	92002	3762138	509112
MENA	jlSCF_13	6600001	6700000	0.1045963683720505	1875	18312	175073	49927
E_Asia	jlSCF_13	6700001	6800000	0.0423716697303485	1980	178411	4210620	299820
MENA	jlSCF_13	6700001	6800000	0.1056453629317186	1980	19436	183974	53626
N_Europe	jlSCF_13	6700001	6800000	0.0974892958262164	1980	219402	2250524	582856
NYC	jlSCF_13	6700001	6800000	0.11219583967147	1980	1817154	16196269	406031
NYC	jlSCF_13	6800001	6900000	0.0902729149810945	4229	3175216	35173518	286647
MENA	jlSCF_13	6800001	6900000	0.0863377701320348	4229	35533	411558	95922
N_Europe	jlSCF_13	6800001	6900000	0.0933429829533778	4229	458769	4914874	1136825
E_Asia	jlSCF_13	6800001	6900000	0.0265643355963769	4229	215946	8129170	1504492
E_Asia	jlSCF_13	6900001	7000000	0.0327336899545468	2257	144940	4427854	713592
NYC	jlSCF_13	6900001	7000000	0.027196640206735	2257	513815	18892591	32354
N_Europe	jlSCF_13	6900001	7000000	0.0426208903620763	2257	107495	2522120	707647
MENA	jlSCF_13	6900001	7000000	0.0486143933328832	2257	10080	207346	63494
NYC	jlSCF_13	7000001	7100000	0.029500238523328	2427	599594	20325056	25339
MENA	jlSCF_13	7000001	7100000	0.0339637452697773	2427	7961	234397	56843
N_Europe	jlSCF_13	7000001	7100000	0.0348744519728975	2427	99050	2840188	632849
E_Asia	jlSCF_13	7000001	7100000	0.0307344842756045	2427	154467	5025853	502853
NYC	jlSCF_13	7100001	7200000	0.0102332306897521	2898	248318	24265846	33884
N_Europe	jlSCF_13	7100001	7200000	0.0248347758460263	2898	80472	3240295	906743
MENA	jlSCF_13	7100001	7200000	0.0427389426294336	2898	12645	295866	51894
E_Asia	jlSCF_13	7100001	7200000	0.0909543776381162	2898	559799	6154723	446921
E_Asia	jlSCF_13	7200001	7300000	0.0885827664863867	3286	626667	7074367	411141
NYC	jlSCF_13	7200001	7300000	0.0124624945613496	3286	342374	27472349	80761
N_Europe	jlSCF_13	7200001	7300000	0.0793927631524788	3286	279683	3522777	1179489
MENA	jlSCF_13	7200001	7300000	0.1036403486598128	3286	34850	336259	58061
E_Asia	jlSCF_13	7300001	7400000	0.0795034629317653	3374	577634	7265520	420452
N_Europe	jlSCF_13	7300001	7400000	0.0659630386762185	3374	245136	3716263	1111931
NYC	jlSCF_13	7300001	7400000	0.0096274592175533	3374	272212	28274542	16448
MENA	jlSCF_13	7300001	7400000	0.1064021073126037	3374	37162	349260	55620
MENA	jlSCF_13	7400001	7500000	0.0343406774231766	2419	7826	227893	62387
N_Europe	jlSCF_13	7400001	7500000	0.0669608233320438	2419	180531	2696069	765520
NYC	jlSCF_13	7400001	7500000	0.0255038627277667	2419	516313	20244502	38813
E_Asia	jlSCF_13	7400001	7500000	0.0297438063227743	2419	152547	5128698	381784
NYC	jlSCF_13	7500001	7600000	0.0676276655788654	2485	1401168	20718858	117867
N_Europe	jlSCF_13	7500001	7600000	0.0861205345519688	2485	243782	2830707	725328
MENA	jlSCF_13	7500001	7600000	0.0581579257976944	2485	14782	254170	44030
E_Asia	jlSCF_13	7500001	7600000	0.0141925105081006	2485	75554	5323512	337318
E_Asia	jlSCF_13	7600001	7700000	0.0340256175444553	3428	256149	7528122	280862
MENA	jlSCF_13	7600001	7700000	0.064048095983579	3428	24588	383899	27461
NYC	jlSCF_13	7600001	7700000	0.0716259957695795	3428	2037938	28452491	291289
N_Europe	jlSCF_13	7600001	7700000	0.0932155966092451	3428	380125	4077912	827556
MENA	jlSCF_13	7700001	7800000	0.0837955393774871	2923	27164	324170	26590
N_Europe	jlSCF_13	7700001	7800000	0.1097323031296339	2923	375402	3421071	761742
NYC	jlSCF_13	7700001	7800000	0.0812855907084924	2923	1970120	24237014	272341
E_Asia	jlSCF_13	7700001	7800000	0.0291276110791854	2923	184955	6349817	308777
MENA	jlSCF_13	7800001	7900000	0.0623381988043333	3529	22033	353443	70037
NYC	jlSCF_13	7800001	7900000	0.0474263849674592	3529	1396388	29443273	147392
N_Europe	jlSCF_13	7800001	7900000	0.1479079580026463	3529	595360	4025206	1024793
E_Asia	jlSCF_13	7800001	7900000	0.006167710511358	3529	46052	7466628	572434
E_Asia	jlSCF_13	7900001	8000000	0.0047259641720929	3069	30273	6405677	585505
MENA	jlSCF_13	7900001	8000000	0.0890416146010829	3069	28218	316908	51372
N_Europe	jlSCF_13	7900001	8000000	0.152778726331486	3069	525698	3440911	950828
NYC	jlSCF_13	7900001	8000000	0.0432541258400486	3069	1102601	25491233	242332
NYC	jlSCF_13	8000001	8100000	0.0385250709927212	2570	826244	21446917	102533
N_Europe	jlSCF_13	8000001	8100000	0.1008417480016704	2570	292900	2904551	773119
MENA	jlSCF_13	8000001	8100000	0.0635236170471236	2570	17256	271647	36753
E_Asia	jlSCF_13	8000001	8100000	0.0067382613728306	2570	37210	5522196	332264
MENA	jlSCF_13	8100001	8200000	0.0145148473102933	1706	2685	184983	19737
N_Europe	jlSCF_13	8100001	8200000	0.0190847889020575	1706	39291	2058760	382526
NYC	jlSCF_13	8100001	8200000	0.0168837266011819	1706	240948	14271020	33790
E_Asia	jlSCF_13	8100001	8200000	0.00614063965648	1706	22775	3708897	177371
NYC	jlSCF_13	8200001	8300000	0.028961072613003	1887	457574	15799622	22873
N_Europe	jlSCF_13	8200001	8300000	0.0309526648491297	1887	69051	2230858	469439
MENA	jlSCF_13	8200001	8300000	0.0233340723770108	1887	4736	202965	23475
E_Asia	jlSCF_13	8200001	8300000	0.011500850735786	1887	46964	4083524	215062
NYC	jlSCF_13	8300001	8400000	0.0202389038140333	1971	334095	16507564	19271
E_Asia	jlSCF_13	8300001	8400000	0.0072391951819288	1971	30781	4251992	237946
MENA	jlSCF_13	8300001	8400000	0.0346522759614851	1971	7500	216436	20084
N_Europe	jlSCF_13	8300001	8400000	0.0200973673810865	1971	47804	2378620	441881
N_Europe	jlSCF_13	8400001	8500000	0.0193526678726398	1664	38075	1967429	413755
MENA	jlSCF_13	8400001	8500000	0.0163631084212504	1664	2874	175639	24041
NYC	jlSCF_13	8400001	8500000	0.0177161306228561	1664	246905	13936734	15906
E_Asia	jlSCF_13	8400001	8500000	0.0119215931755975	1664	42127	3533672	256920
N_Europe	jlSCF_13	8500001	8600000	0.0157208127930744	2083	39225	2495100	485673
MENA	jlSCF_13	8500001	8600000	0.0186716481735725	2083	4148	222155	27805
NYC	jlSCF_13	8500001	8600000	0.0171055483650236	2083	298380	17443463	22492
E_Asia	jlSCF_13	8500001	8600000	0.0104563054810996	2083	46067	4405667	339407
MENA	jlSCF_13	8600001	8700000	0.0132347908495011	1433	2011	151948	20012
N_Europe	jlSCF_13	8600001	8700000	0.0161899357040938	1433	27016	1668691	381932
NYC	jlSCF_13	8600001	8700000	0.0170389244280602	1433	204295	11989900	25805
E_Asia	jlSCF_13	8600001	8700000	0.0075791804960997	1433	22696	2994519	269855
MENA	jlSCF_13	8700001	8800000	0.0103651962243433	1382	1567	151179	14661
E_Asia	jlSCF_13	8700001	8800000	0.0134057692582333	1382	39425	2940898	207298
NYC	jlSCF_13	8700001	8800000	0.0480410592148464	1382	555574	11564566	23504
N_Europe	jlSCF_13	8700001	8800000	0.0483275356516352	1382	79425	1643473	334169
NYC	jlSCF_13	8800001	8900000	0.01999591553481	2960	495337	24771909	47691
N_Europe	jlSCF_13	8800001	8900000	0.0245178615977152	2960	85601	3491373	744387
MENA	jlSCF_13	8800001	8900000	0.0903890442760911	2960	29279	323922	31278
E_Asia	jlSCF_13	8800001	8900000	0.0067264484317085	2960	42046	6250847	492033
E_Asia	jlSCF_13	8900001	9000000	0.0101318092069549	2052	44048	4347496	326960
MENA	jlSCF_13	8900001	9000000	0.0045804658962682	2052	1027	224213	22027
NYC	jlSCF_13	8900001	9000000	0.0249536943044212	2052	429078	17194969	11051
N_Europe	jlSCF_13	8900001	9000000	0.0284188356377012	2052	70489	2480362	456050
NYC	jlSCF_13	9000001	9100000	0.0183576119958541	2025	311498	16968329	11296
N_Europe	jlSCF_13	9000001	9100000	0.0173561875282974	2025	42436	2445007	452768
MENA	jlSCF_13	9000001	9100000	0.0099599005354062	2025	2223	223195	19805
E_Asia	jlSCF_13	9000001	9100000	0.0054507904339093	2025	23991	4401380	211570
E_Asia	jlSCF_13	9100001	9200000	0.0238559364423543	2255	115894	4858078	278812
MENA	jlSCF_13	9100001	9200000	0.0277870446464169	2255	6830	245798	24802
N_Europe	jlSCF_13	9100001	9200000	0.0222330173364862	2255	60276	2711103	515802
NYC	jlSCF_13	9100001	9200000	0.0265682289896463	2255	501771	18886129	22046
MENA	jlSCF_13	9200001	9300000	0.0191304703183984	1842	3745	195761	25279
E_Asia	jlSCF_13	9200001	9300000	0.0199192015489576	1842	77642	3897847	298229
N_Europe	jlSCF_13	9200001	9300000	0.0194570971846978	1842	42857	2202641	433261
NYC	jlSCF_13	9200001	9300000	0.0157005480494909	1842	242288	15431818	13352
N_Europe	jlSCF_13	9300001	9400000	0.0252258030270261	1910	57503	2279531	453679
MENA	jlSCF_13	9300001	9400000	0.0200998536627356	1910	4203	209106	20094
E_Asia	jlSCF_13	9300001	9400000	0.0060054080318133	1910	24670	4107964	243016
NYC	jlSCF_13	9300001	9400000	0.0286754586647042	1910	458777	15998942	16408
NYC	jlSCF_13	9400001	9500000	0.0134320349834074	2912	327464	24379329	37791
N_Europe	jlSCF_13	9400001	9500000	0.0316944289487637	2912	110166	3475879	691193
MENA	jlSCF_13	9400001	9500000	0.0046893463911675	2912	1504	320727	28713
E_Asia	jlSCF_13	9400001	9500000	0.0034244125144174	2912	21347	6233770	399766
E_Asia	jlSCF_13	9500001	9600000	0.0221084620129961	3863	184388	8340155	459759
MENA	jlSCF_13	9500001	9600000	0.0229613758493073	3863	10020	436385	27175
NYC	jlSCF_13	9500001	9600000	0.0231480622357028	3863	747191	32278771	112484
N_Europe	jlSCF_13	9500001	9600000	0.0578425236549185	3863	266167	4601580	926373
MENA	jlSCF_13	9600001	9700000	0.0109274404036888	2645	3140	287350	30050
N_Europe	jlSCF_13	9600001	9700000	0.0343084753763391	2645	109458	3190407	594588
NYC	jlSCF_13	9600001	9700000	0.0164001866402342	2645	363257	22149565	28760
E_Asia	jlSCF_13	9600001	9700000	0.0124999004658199	2645	70641	5651325	373985
NYC	jlSCF_13	9700001	9800000	0.0126822676055854	1565	166293	13112245	10280
N_Europe	jlSCF_13	9700001	9800000	0.015376139224164	1565	28941	1882202	357313
MENA	jlSCF_13	9700001	9800000	0.0049649719484898	1565	854	172005	15795
E_Asia	jlSCF_13	9700001	9800000	0.0147160938462877	1565	49719	3378546	186524
MENA	jlSCF_13	9800001	9900000	0.0037939316231137	1841	793	209018	11902
E_Asia	jlSCF_13	9800001	9900000	0.0089573133990643	1841	35945	4012922	180876
NYC	jlSCF_13	9800001	9900000	0.0202165575461365	1841	311902	15428047	8738
N_Europe	jlSCF_13	9800001	9900000	0.0236058655618095	1841	52827	2237876	396595
MENA	jlSCF_13	9900001	10000000	0.027438281585697	2206	6194	225743	38977
N_Europe	jlSCF_13	9900001	10000000	0.036956880228805	2206	93902	2540853	615933
E_Asia	jlSCF_13	9900001	10000000	0.0282318537198455	2206	128554	4553509	471759
NYC	jlSCF_13	9900001	10000000	0.0372571486934623	2206	688707	18485231	12079
MENA	jlSCF_13	10000001	10100000	0.0073289004001994	2146	1661	226637	30883
NYC	jlSCF_13	10000001	10100000	0.0169865571145207	2146	305168	17965265	28945
N_Europe	jlSCF_13	10000001	10100000	0.0198896252923226	2146	50222	2525035	545891
E_Asia	jlSCF_13	10000001	10100000	0.0095810673292683	2146	43441	4534046	354542
NYC	jlSCF_13	10100001	10200000	0.0127313515013191	1531	163134	12813565	23870
N_Europe	jlSCF_13	10100001	10200000	0.0163585622943291	1531	30100	1840015	350846
MENA	jlSCF_13	10100001	10200000	0.0107220877369073	1531	1816	169370	14350
E_Asia	jlSCF_13	10100001	10200000	0.0123866607701267	1531	41005	3310416	177202
MENA	jlSCF_13	10200001	10300000	0.0087390026447627	1898	1781	203799	23961
N_Europe	jlSCF_13	10200001	10300000	0.0120995001594095	1898	27097	2239514	476524
NYC	jlSCF_13	10200001	10300000	0.0119713754651518	1898	190257	15892660	22070
E_Asia	jlSCF_13	10200001	10300000	0.0162059491271899	1898	65407	4035987	287657
NYC	jlSCF_13	10300001	10400000	0.0114784409879934	1954	187901	16369906	14384
N_Europe	jlSCF_13	10300001	10400000	0.0188007110939291	1954	43963	2338369	457805
MENA	jlSCF_13	10300001	10400000	0.0144269735775652	1954	3115	215915	18565
E_Asia	jlSCF_13	10300001	10400000	0.0269517761311106	1954	114485	4247772	203440
NYC	jlSCF_13	10400001	10500000	0.0105011415660829	1848	162526	15476984	18496
N_Europe	jlSCF_13	10400001	10500000	0.0139755449248191	1848	31189	2231684	412804
MENA	jlSCF_13	10400001	10500000	0.012970713293788	1848	2718	209549	12211
E_Asia	jlSCF_13	10400001	10500000	0.0159886520328061	1848	64586	4039490	170254
E_Asia	jlSCF_13	10500001	10600000	0.0191236294619918	2122	87983	4600748	233168
MENA	jlSCF_13	10500001	10600000	0.0131796425742915	2122	3062	232328	22312
N_Europe	jlSCF_13	10500001	10600000	0.0145281897615984	2122	36940	2542643	493939
NYC	jlSCF_13	10500001	10600000	0.0107101575506706	2122	190226	17761270	31700
NYC	jlSCF_13	10600001	10700000	0.0114037568661803	1829	174467	15299081	37084
N_Europe	jlSCF_13	10600001	10700000	0.0146310741849166	1829	32501	2221368	395931
MENA	jlSCF_13	10600001	10700000	0.0164133417774963	1829	3421	208428	11052
E_Asia	jlSCF_13	10600001	10700000	0.017579875785361	1829	69680	3963623	202839
NYC	jlSCF_13	10700001	10800000	0.0088296173295229	1577	116685	13215182	7963
N_Europe	jlSCF_13	10700001	10800000	0.0184817548533055	1577	35814	1937803	318884
MENA	jlSCF_13	10700001	10800000	0.0145040941229075	1577	2595	178915	10325
E_Asia	jlSCF_13	10700001	10800000	0.0160772386496724	1577	55308	3440143	152263
NYC	jlSCF_13	10800001	10900000	0.0206143270272283	1921	331565	16084202	23383
N_Europe	jlSCF_13	10800001	10900000	0.0408500598505513	1921	94258	2307414	441537
MENA	jlSCF_13	10800001	10900000	0.0037744909719554	1921	786	208240	22280
E_Asia	jlSCF_13	10800001	10900000	0.0099683665523324	1921	41117	4124748	251290
E_Asia	jlSCF_13	10900001	11000000	0.0139316327295912	2174	64829	4653367	299005
MENA	jlSCF_13	10900001	11000000	0.013403324731744	2174	3184	237553	23327
NYC	jlSCF_13	10900001	11000000	0.0140619199963658	2174	254454	18095253	133737
N_Europe	jlSCF_13	10900001	11000000	0.0367595430683716	2174	91409	2486674	624320
NYC	jlSCF_13	11000001	11100000	0.0197521491036144	2419	397579	20128392	154923
N_Europe	jlSCF_13	11000001	11100000	0.0932871512804651	2419	250640	2686758	774831
MENA	jlSCF_13	11000001	11100000	0.0055057120288607	2417	1401	254463	35817
E_Asia	jlSCF_13	11000001	11100000	0.0066651113313313	2419	34254	5139299	371183
NYC	jlSCF_13	11100001	11200000	0.0262644041815753	2945	647396	24649179	44646
N_Europe	jlSCF_13	11100001	11200000	0.1466145311037735	2945	468584	3196027	1018268
MENA	jlSCF_13	11100001	11200000	0.0071404305847914	2945	2249	314967	38433
E_Asia	jlSCF_13	11100001	11200000	0.0064093891418448	2945	40552	6326968	381742
NYC	jlSCF_13	11200001	11300000	0.0215098550442511	2187	394028	18318487	19508
N_Europe	jlSCF_13	11200001	11300000	0.085458260024395	2187	186225	2179134	950463
MENA	jlSCF_13	11200001	11300000	0.0106493285738568	2187	2506	235320	27120
E_Asia	jlSCF_13	11200001	11300000	0.0137278223808107	2187	63710	4640940	341046
E_Asia	jlSCF_13	11300001	11400000	0.007148405669562	2921	44319	6199844	454194
MENA	jlSCF_13	11300001	11400000	0.0103756754912442	2921	3193	307739	42781
N_Europe	jlSCF_13	11300001	11400000	0.1588082815651852	2921	522043	3287253	892698
NYC	jlSCF_13	11300001	11400000	0.0185417090513165	2921	453412	24453625	38960
E_Asia	jlSCF_13	11400001	11500000	0.0056114957197237	2447	29250	5212514	361752
MENA	jlSCF_13	11400001	11500000	0.006455018309379	2447	1761	272811	20829
N_Europe	jlSCF_13	11400001	11500000	0.194508491140961	2447	554080	2848616	653041
NYC	jlSCF_13	11400001	11500000	0.0094697804716747	2447	194168	20503960	14135
N_Europe	jlSCF_13	11500001	11600000	0.1651814667581174	2934	566435	3429168	769386
NYC	jlSCF_13	11500001	11600000	0.0673275829536634	2934	1650295	24511425	90165
MENA	jlSCF_13	11500001	11600000	0.0042370548033211	2934	1385	326878	25202
E_Asia	jlSCF_13	11500001	11600000	0.0036785815523226	2934	23333	6342934	340718
MENA	jlSCF_13	11600001	11700000	0.0054828684341787	2356	1429	260630	22090
N_Europe	jlSCF_13	11600001	11700000	0.182975434017928	2356	490219	2679152	692284
NYC	jlSCF_13	11600001	11700000	0.0884220487154964	2356	1732971	19598856	156204
E_Asia	jlSCF_13	11600001	11700000	0.0124625888241098	2356	63885	5126142	240826
E_Asia	jlSCF_13	11700001	11800000	0.0261034532225174	3032	172503	6608436	298460
MENA	jlSCF_13	11700001	11800000	0.0091542370829285	3032	3100	338641	25199
N_Europe	jlSCF_13	11700001	11800000	0.1213846653240423	3032	422931	3484221	854571
NYC	jlSCF_13	11700001	11800000	0.0460104042447264	3032	1161501	25244312	179008
NYC	jlSCF_13	11800001	11900000	0.0080777780600874	1823	121765	15074071	211784
N_Europe	jlSCF_13	11800001	11900000	0.0309910128460449	1823	65919	2127036	481677
MENA	jlSCF_13	11800001	11900000	0.0169276966556759	1823	3450	203808	14952
E_Asia	jlSCF_13	11800001	11900000	0.0261620859810483	1823	103063	3939403	213391
E_Asia	jlSCF_13	11900001	12000000	0.0088085775383208	1687	31858	3616702	226284
MENA	jlSCF_13	11900001	12000000	0.0234361417295455	1687	4044	172554	29886
NYC	jlSCF_13	11900001	12000000	0.015148622867085	1687	211964	13992295	153200
N_Europe	jlSCF_13	11900001	12000000	0.0329836891204741	1687	64522	1956179	457918
E_Asia	jlSCF_13	12000001	12100000	0.0178217017871453	2349	89553	5024941	326081
NYC	jlSCF_13	12000001	12100000	0.0262153059443252	2349	510606	19477400	218965
N_Europe	jlSCF_13	12000001	12100000	0.1133729797462974	2349	289163	2550546	810873
MENA	jlSCF_13	12000001	12100000	0.0087055171707463	2349	2210	253862	28018
E_Asia	jlSCF_13	12100001	12200000	0.0106853854487843	2285	52992	4959297	245933
MENA	jlSCF_13	12100001	12200000	0.0145503439499621	2285	3636	249891	24309
NYC	jlSCF_13	12100001	12200000	0.0177666488870509	2285	338886	19074278	85447
N_Europe	jlSCF_13	12100001	12200000	0.0169383382282782	2285	46617	2752159	517676
E_Asia	jlSCF_13	12200001	12300000	0.0736906406195121	2637	413535	5611771	395315
NYC	jlSCF_13	12200001	12300000	0.0139969704007939	2637	307586	21975184	136061
N_Europe	jlSCF_13	12200001	12300000	0.0163475707615403	2637	50798	3107373	666174
MENA	jlSCF_13	12200001	12300000	0.0791109456649997	2637	22527	284752	31688
MENA	jlSCF_13	12300001	12400000	0.0479616730118536	1984	10872	226681	11399
E_Asia	jlSCF_13	12300001	12400000	0.0266192095192732	1984	115742	4348063	171489
NYC	jlSCF_13	12300001	12400000	0.011856127846263	1984	197130	16626845	8995
N_Europe	jlSCF_13	12300001	12400000	0.01020944968244	1984	24744	2423637	415467
E_Asia	jlSCF_13	12400001	12500000	0.0440920481412622	2029	194304	4406781	215281
MENA	jlSCF_13	12400001	12500000	0.0053573570371949	2029	1206	225111	18369
N_Europe	jlSCF_13	12400001	12500000	0.0120499364697045	2029	29807	2473623	429876
NYC	jlSCF_13	12400001	12500000	0.0172058150445211	2029	292354	16991581	21584
MENA	jlSCF_13	12500001	12600000	0.0134060237733488	1592	2400	179024	12016
N_Europe	jlSCF_13	12500001	12600000	0.0140491920925498	1592	27153	1932709	345443
NYC	jlSCF_13	12500001	12600000	0.0150862818230019	1592	200480	13288894	60026
E_Asia	jlSCF_13	12500001	12600000	0.0174871186244427	1592	60411	3454600	171976
NYC	jlSCF_13	12600001	12700000	0.0060443664692595	1905	96341	15938974	34451
N_Europe	jlSCF_13	12600001	12700000	0.0078011478868837	1905	18098	2319915	406140
MENA	jlSCF_13	12600001	12700000	0.0054121053278959	1905	1144	211378	17222
E_Asia	jlSCF_13	12600001	12700000	0.1254185814243211	1905	523899	4177204	162386
NYC	jlSCF_13	12700001	12800000	0.0139150456333387	1530	178356	12817493	11557
N_Europe	jlSCF_13	12700001	12800000	0.0205931817668268	1530	38277	1858722	330708
MENA	jlSCF_13	12700001	12800000	0.011293364710279	1529	1934	171251	12349
E_Asia	jlSCF_13	12700001	12800000	0.0225038285804506	1530	74972	3331522	153818
E_Asia	jlSCF_13	12800001	12900000	0.0208365536485114	2664	119971	5757718	310874
MENA	jlSCF_13	12800001	12900000	0.0146401408216812	2664	4408	301090	18590
NYC	jlSCF_13	12800001	12900000	0.0131760177696374	2664	293826	22300061	37579
N_Europe	jlSCF_13	12800001	12900000	0.0176429436382002	2664	56239	3187620	624564
NYC	jlSCF_13	12900001	13000000	0.0131472088723343	2277	250762	19073402	19243
N_Europe	jlSCF_13	12900001	13000000	0.014997607219361	2277	42120	2808448	449939
MENA	jlSCF_13	12900001	13000000	0.0216778582435744	2277	5430	250486	22754
E_Asia	jlSCF_13	12900001	13000000	0.0077566407760051	2277	38204	4925328	261678
MENA	jlSCF_13	13000001	13100000	0.0060308776862619	1832	1184	196323	23517
N_Europe	jlSCF_13	13000001	13100000	0.00914958794051	1832	19943	2179661	441931
NYC	jlSCF_13	13000001	13100000	0.0079463619751757	1832	121889	15338969	22351
E_Asia	jlSCF_13	13000001	13100000	0.0089798944380029	1832	35417	3944033	229263
E_Asia	jlSCF_13	13100001	13200000	0.0130403719046657	1438	40702	3121230	154534
MENA	jlSCF_13	13100001	13200000	0.0092600579138685	1438	1503	162310	10250
NYC	jlSCF_13	13100001	13200000	0.0191162186904984	1438	230192	12041712	15918
N_Europe	jlSCF_13	13100001	13200000	0.0195531213074298	1438	33658	1721362	336416
NYC	jlSCF_13	13200001	13300000	0.0093190696892705	1753	136846	14684513	14392
N_Europe	jlSCF_13	13200001	13300000	0.0112593846214431	1753	23445	2082263	426280
MENA	jlSCF_13	13200001	13300000	0.0149052609840466	1753	2887	193690	16670
E_Asia	jlSCF_13	13200001	13300000	0.0119346071282278	1753	45044	3774234	219100
E_Asia	jlSCF_13	13300001	13400000	0.012158473563056	1890	49586	4078308	227112
MENA	jlSCF_13	13300001	13400000	0.0131013067289983	1890	2696	205781	21019
NYC	jlSCF_13	13300001	13400000	0.0126837941543368	1890	200813	15832250	15400
N_Europe	jlSCF_13	13300001	13400000	0.0155063979386259	1890	34651	2234626	469964
NYC	jlSCF_13	13400001	13500000	0.013059146015915	2146	234791	17979047	15163
N_Europe	jlSCF_13	13400001	13500000	0.0175045351197112	2146	45169	2580417	490509
MENA	jlSCF_13	13400001	13500000	0.0122339590957471	2146	2885	235819	21701
E_Asia	jlSCF_13	13400001	13500000	0.025837576505242	2146	120470	4662589	225999
NYC	jlSCF_13	13500001	13600000	0.0412731597344163	2740	935255	22660126	314774
N_Europe	jlSCF_13	13500001	13600000	0.0541120225846398	2740	174963	3233348	687592
MENA	jlSCF_13	13500001	13600000	0.014806362474051	2740	4308	290956	37844
E_Asia	jlSCF_13	13500001	13600000	0.0105824854204677	2740	60374	5705087	536633
N_Europe	jlSCF_13	13600001	13700000	0.1016429244682676	3204	385735	3795001	789923
E_Asia	jlSCF_13	13600001	13700000	0.005877240626882	3204	39777	6767972	530740
MENA	jlSCF_13	13600001	13700000	0.0046509263730398	3204	1647	354123	30357
NYC	jlSCF_13	13600001	13700000	0.0751570023969472	3204	2011568	26764878	100662
N_Europe	jlSCF_13	13700001	13800000	0.0971142281125121	3679	418166	4305919	958730
NYC	jlSCF_13	13700001	13800000	0.0708920734689937	3679	2182344	30784034	64381
MENA	jlSCF_13	13700001	13800000	0.0051412395289669	3679	2045	397764	43716
E_Asia	jlSCF_13	13700001	13800000	0.0064331712179587	3679	49229	7652369	728393
E_Asia	jlSCF_13	13800001	13900000	0.0051688947526253	2591	29164	5642212	260086
MENA	jlSCF_13	13800001	13900000	0.004008458152172	2590	1181	294627	16293
N_Europe	jlSCF_13	13800001	13900000	0.0330084514438881	2591	103332	3130471	577250
NYC	jlSCF_13	13800001	13900000	0.0677602500040886	2591	1462535	21583967	141568
NYC	jlSCF_13	13900001	14000000	0.0309204812242542	2122	544831	17620392	172578
N_Europe	jlSCF_13	13900001	14000000	0.0252984996557124	2122	64810	2561812	474770
MENA	jlSCF_13	13900001	14000000	0.0069644521874116	2122	1651	237061	17579
E_Asia	jlSCF_13	13900001	14000000	0.0111201828303301	2122	51266	4610176	223740
E_Asia	jlSCF_13	14000001	14100000	0.0102042673317129	1861	42054	4121217	118141
NYC	jlSCF_13	14000001	14100000	0.0078655680548482	1861	121489	15445674	158811
N_Europe	jlSCF_13	14000001	14100000	0.0100526559337162	1861	22919	2279895	383196
MENA	jlSCF_13	14000001	14100000	0.0023053173241852	1861	504	218625	4695
E_Asia	jlSCF_13	14100001	14200000	0.0	6	0	7947	5721
N_Europe	jlSCF_13	14100001	14200000	0.0804424333836098	6	640	7956	630
NYC	jlSCF_13	14100001	14200000	0.0521765056648777	6	2625	50310	0
MENA	jlSCF_13	14100001	14200000	0.0875	6	63	720	0
pop	chromosome	window_pos_1	window_pos_2	avg_pi	no_sites	count_diffs	count_comparisons	count_missing
E_Asia	jlSCF_14	1	100000	0.0055095697413077	1932	23146	4201054	200042
MENA	jlSCF_14	1	100000	0.0046358787224337	1932	996	214846	16994
N_Europe	jlSCF_14	1	100000	0.0164792425333601	1932	38854	2357754	406938
NYC	jlSCF_14	1	100000	0.0174258440235187	1932	273606	15701162	498658
NYC	jlSCF_14	100001	200000	0.0195645487724943	1758	278935	14257165	483665
N_Europe	jlSCF_14	100001	200000	0.0198381579811822	1758	42576	2146167	369531
MENA	jlSCF_14	100001	200000	0.0076362408643152	1758	1538	201408	9552
E_Asia	jlSCF_14	100001	200000	0.0080551227927046	1758	31141	3865987	138737
NYC	jlSCF_14	200001	300000	0.0227466545352785	1624	301404	13250476	366764
N_Europe	jlSCF_14	200001	300000	0.0303318224186623	1624	58867	1940767	383177
MENA	jlSCF_14	200001	300000	0.0127474803808309	1624	2240	175721	19159
E_Asia	jlSCF_14	200001	300000	0.0190991311971628	1624	62826	3289469	410003
N_Europe	jlSCF_14	300001	400000	0.0149443189325563	1861	33094	2214487	448604
MENA	jlSCF_14	300001	400000	0.0117474228365457	1861	2327	198086	25234
NYC	jlSCF_14	300001	400000	0.0149613033367894	1861	226229	15120942	483543
E_Asia	jlSCF_14	300001	400000	0.0056792461433781	1861	22294	3925521	313837
