pop1	pop2	chromosome	window_pos_1	window_pos_2	avg_dxy	no_sites	count_diffs	count_comparisons	count_missing
N_Europe	E_Asia	jlSCF_13	6903915	6956401	0.2932079141264914	327	313580	1069480	131264
NYC	MENA	jlSCF_13	6903915	6956401	0.3150313677826477	327	205282	651624	28536
NYC	N_Europe	jlSCF_13	6903915	6956401	0.0859546691725663	327	183670	2136824	158716
N_Europe	MENA	jlSCF_13	6903915	6956401	0.3113204559848005	327	78652	252640	29888
MENA	E_Asia	jlSCF_13	6903915	6956401	0.2213706760186876	327	72212	326204	29572
MENA	E_Asia	jlSCF_13	8808489	8857467	0.2353186073907263	803	198960	845492	28172
N_Europe	E_Asia	jlSCF_13	8808489	8857467	0.0769910919893956	803	205148	2664568	284048
N_Europe	MENA	jlSCF_13	8808489	8857467	0.2275366387423197	803	142650	626932	66860
NYC	E_Asia	jlSCF_13	8808489	8857467	0.0714446287209907	803	498328	6975024	123496
NYC	MENA	jlSCF_13	8808489	8857467	0.2264940496355203	803	371732	1641244	28996
NYC	N_Europe	jlSCF_13	8808489	8857467	0.0477121003918269	803	246800	5172692	464368
NYC	E_Asia	jlSCF_13	13558034	13728161	0.4430980709218777	1584	6048216	13649836	352724
NYC	N_Europe	jlSCF_13	13558034	13728161	0.325618411184633	1584	3336212	10245772	873908
NYC	MENA	jlSCF_13	13558034	13728161	0.4363165555753933	1584	1407634	3226176	68544
N_Europe	MENA	jlSCF_13	13558034	13728161	0.2166923893122407	1584	269574	1244040	124536
N_Europe	E_Asia	jlSCF_13	13558034	13728161	0.2254116302259406	1584	1186336	5262976	553472
MENA	E_Asia	jlSCF_13	13558034	13728161	0.067309919788419	1584	111574	1657616	65776
MENA	E_Asia	jlSCF_13	13728161	13743270	0.1647422220362855	271	47254	286836	8012
NYC	N_Europe	jlSCF_13	13728161	13743270	0.3687540624914173	271	644470	1747696	154724
NYC	MENA	jlSCF_13	13728161	13743270	0.519761441684549	271	289688	557348	6332
N_Europe	MENA	jlSCF_13	13728161	13743270	0.3199767057409077	271	68132	212928	21216
N_Europe	E_Asia	jlSCF_13	13728161	13743270	0.3306201964133219	271	297336	899328	95784
NYC	E_Asia	jlSCF_13	13728161	13743270	0.5296508209480242	271	1246726	2353864	41776
NYC	MENA	jlSCF_13	13743270	13784584	0.47908440225117	472	461044	962344	19416
NYC	E_Asia	jlSCF_13	13743270	13784584	0.458144550743689	472	1882012	4107900	64580
N_Europe	MENA	jlSCF_13	13743270	13784584	0.2719616041329188	472	99390	365456	42352
N_Europe	E_Asia	jlSCF_13	13743270	13784584	0.2504392456004904	472	390558	1559492	173692
MENA	E_Asia	jlSCF_13	13743270	13784584	0.0852775607831136	472	42356	496684	16852
NYC	N_Europe	jlSCF_13	13743270	13784584	0.3231647271841679	472	976640	3022112	291328
MENA	E_Asia	jlSCF_13	13784584	13825763	0.0828615985362918	610	53984	651496	12184
NYC	N_Europe	jlSCF_13	13784584	13825763	0.1378941384117435	610	547202	3968276	313924
NYC	MENA	jlSCF_13	13784584	13825763	0.1410915597212361	610	177268	1256404	12396
NYC	E_Asia	jlSCF_13	13784584	13825763	0.1585894354673757	610	843574	5319232	73168
N_Europe	MENA	jlSCF_13	13784584	13825763	0.0879549999588514	610	42750	486044	40996
N_Europe	E_Asia	jlSCF_13	13784584	13825763	0.0891324886181169	610	183404	2057656	182264
NYC	N_Europe	jlSCF_9	0	478864	0.2527193444573729	5357	8763390	34676372	2929768
NYC	MENA	jlSCF_9	0	478864	0.4510307367206007	5357	4938976	10950420	192140
NYC	E_Asia	jlSCF_9	0	478864	0.4566942400459224	5357	21245522	46520232	835648
N_Europe	MENA	jlSCF_9	0	478864	0.2623141323669851	5357	1102010	4201108	427340
N_Europe	E_Asia	jlSCF_9	0	478864	0.2877339142487757	5357	5134858	17845856	1825048
MENA	E_Asia	jlSCF_9	0	478864	0.1289477344301056	5357	726866	5636904	191512
N_Europe	E_Asia	jlSCF_9	478864	574578	0.2699697614046469	1209	1085286	4020028	419420
NYC	E_Asia	jlSCF_9	478864	574578	0.4632357482081142	1209	4860666	10492856	194704
NYC	MENA	jlSCF_9	478864	574578	0.4612982642838197	1209	1133980	2458236	56484
NYC	N_Europe	jlSCF_9	478864	574578	0.302412753101603	1209	2363548	7815636	671544
MENA	E_Asia	jlSCF_9	478864	574578	0.1031573854166996	1209	130478	1264844	50548
N_Europe	MENA	jlSCF_9	478864	574578	0.2559247241499401	1209	241034	941816	102760
NYC	N_Europe	jlSCF_9	574578	579065	0.276024835578036	94	165022	597852	62028
NYC	MENA	jlSCF_9	574578	579065	0.4108957306702717	94	75378	183448	12072
NYC	E_Asia	jlSCF_9	574578	579065	0.4439639648652434	94	355022	799664	31296
N_Europe	MENA	jlSCF_9	574578	579065	0.2512517985611511	94	17462	69500	11716
N_Europe	E_Asia	jlSCF_9	574578	579065	0.2868027678005493	94	86876	302912	42256
MENA	E_Asia	jlSCF_9	574578	579065	0.0693709961735242	94	6454	93036	9236
NYC	MENA	jlSCF_9	721750	735815	0.1379294611488798	298	84644	613676	6164
NYC	E_Asia	jlSCF_9	721750	735815	0.1767627582329638	298	460298	2604044	30276
N_Europe	MENA	jlSCF_9	721750	735815	0.1746493848412738	298	41394	237012	20460
N_Europe	E_Asia	jlSCF_9	721750	735815	0.2084100626429352	298	209598	1005700	88556
MENA	E_Asia	jlSCF_9	721750	735815	0.210569003458032	298	66982	318100	6124
NYC	N_Europe	jlSCF_9	721750	735815	0.0887796712199989	298	172256	1940264	151696
NYC	E_Asia	jlSCF_9	1977343	2019028	0.162464364494782	357	503776	3100840	55040
MENA	E_Asia	jlSCF_9	1977343	2019028	0.1531726225242924	357	57694	376660	11756
N_Europe	E_Asia	jlSCF_9	1977343	2019028	0.157360721335249	357	187506	1191568	119336
N_Europe	MENA	jlSCF_9	1977343	2019028	0.1430044077918384	357	40230	281320	27128
NYC	MENA	jlSCF_9	1977343	2019028	0.1474406254609824	357	107946	732132	10428
NYC	N_Europe	jlSCF_9	1977343	2019028	0.0331631331567441	357	76822	2316488	189652
N_Europe	E_Asia	jlSCF_9	2887983	2910958	0.2088633653245499	174	117692	563488	75440
N_Europe	MENA	jlSCF_9	2887983	2910958	0.1457573946818046	174	19514	133880	16456
NYC	E_Asia	jlSCF_9	2887983	2910958	0.4948484466147126	174	737342	1490036	48124
NYC	MENA	jlSCF_9	2887983	2910958	0.443196963878284	174	156952	354136	7784
NYC	N_Europe	jlSCF_9	2887983	2910958	0.3771719722247272	174	418246	1108900	112580
MENA	E_Asia	jlSCF_9	2887983	2910958	0.110261935971207	174	19852	180044	9268
NYC	E_Asia	jlSCF_9	2910958	2949731	0.4587987698207158	585	2327822	5073732	97668
NYC	N_Europe	jlSCF_9	2910958	2949731	0.328989863341163	585	1234216	3751532	355168
N_Europe	E_Asia	jlSCF_9	2910958	2949731	0.2858270195482243	585	551996	1931224	216896
N_Europe	MENA	jlSCF_9	2910958	2949731	0.2113924942324287	585	96028	454264	51176
NYC	MENA	jlSCF_9	2910958	2949731	0.4373510533107644	585	521926	1193380	23420
MENA	E_Asia	jlSCF_9	2910958	2949731	0.1569887783795042	585	96474	614528	21952
N_Europe	MENA	jlSCF_9	2949731	3247952	0.3036229242428284	3447	819556	2699256	278952
NYC	E_Asia	jlSCF_9	2949731	3247952	0.5073708492478697	3447	15168434	29896148	575332
NYC	MENA	jlSCF_9	2949731	3247952	0.510545239089925	3447	3588018	7027816	141944
N_Europe	E_Asia	jlSCF_9	2949731	3247952	0.2885768342167896	3447	3313490	11482176	1175208
NYC	N_Europe	jlSCF_9	2949731	3247952	0.3064023568206211	3447	6841054	22327028	1870912
MENA	E_Asia	jlSCF_9	2949731	3247952	0.1072109474327154	3447	387562	3614948	135388
MENA	E_Asia	jlSCF_9	3641554	3697830	0.0738601281541142	831	64596	874572	29556
N_Europe	E_Asia	jlSCF_9	3641554	3697830	0.0951783209573952	831	262198	2754808	296624
NYC	N_Europe	jlSCF_9	3641554	3697830	0.1401890357750766	831	747830	5334440	499180
NYC	MENA	jlSCF_9	3641554	3697830	0.1466831732291277	831	248344	1693064	35416
N_Europe	MENA	jlSCF_9	3641554	3697830	0.1178101736972704	831	75964	644800	73184
NYC	E_Asia	jlSCF_9	3641554	3697830	0.1256985726916482	831	909308	7234036	112004
NYC	N_Europe	jlSCF_9	3873129	3986683	0.1815890779288367	1266	1483614	8170172	717148
N_Europe	E_Asia	jlSCF_9	3873129	3986683	0.4122966537243573	1266	1732144	4201208	447544
N_Europe	MENA	jlSCF_9	3873129	3986683	0.3343284967985208	1266	331250	990792	103032
NYC	E_Asia	jlSCF_9	3873129	3986683	0.4386809353625888	1266	4814146	10974140	217300
NYC	MENA	jlSCF_9	3873129	3986683	0.3382981222834319	1266	875456	2587824	45456
MENA	E_Asia	jlSCF_9	3873129	3986683	0.2651020224178862	1266	352872	1331080	46328
NYC	MENA	jlSCF_9	3986683	4197941	0.4601950951105907	2561	2402038	5219608	107272
N_Europe	MENA	jlSCF_9	3986683	4197941	0.4208257582531119	2561	847198	2013180	199524
N_Europe	E_Asia	jlSCF_9	3986683	4197941	0.5064493782396291	2561	4322118	8534156	869836
MENA	E_Asia	jlSCF_9	3986683	4197941	0.2342842646583412	2561	626150	2672608	113760
NYC	N_Europe	jlSCF_9	3986683	4197941	0.1032599750375133	2561	1721490	16671416	1306804
NYC	E_Asia	jlSCF_9	3986683	4197941	0.5883584382212248	2561	13019798	22129024	510216
MENA	E_Asia	jlSCF_9	4229167	4348021	0.2255335939311999	1360	318946	1414184	65496
N_Europe	E_Asia	jlSCF_9	4229167	4348021	0.5228166121663201	1360	2360494	4514956	478964
N_Europe	MENA	jlSCF_9	4229167	4348021	0.4180714112217634	1360	447512	1070420	104620
NYC	E_Asia	jlSCF_9	4229167	4348021	0.608269587930711	1360	7117506	11701236	321164
NYC	MENA	jlSCF_9	4229167	4348021	0.4523350105202741	1360	1254638	2773692	55108
NYC	N_Europe	jlSCF_9	4229167	4348021	0.1035437528310416	1360	917104	8857164	690036
MENA	E_Asia	jlSCF_9	4348021	4399199	0.1823443512369826	711	136856	750536	23032
N_Europe	E_Asia	jlSCF_9	4348021	4399199	0.2795258060925383	711	662948	2371688	239104
N_Europe	MENA	jlSCF_9	4348021	4399199	0.2937711415339498	711	161882	551048	63256
NYC	E_Asia	jlSCF_9	4348021	4399199	0.4091047647956126	711	2544612	6219952	65288
NYC	MENA	jlSCF_9	4348021	4399199	0.3567077981943471	711	515370	1444796	34084
NYC	N_Europe	jlSCF_9	4348021	4399199	0.2701525493352625	711	1233764	4566916	424304
NYC	N_Europe	jlSCF_9	4399199	4454218	0.2490926412859455	802	1285326	5160032	470008
NYC	MENA	jlSCF_9	4399199	4454218	0.3648498317821271	802	594282	1628840	39320
NYC	E_Asia	jlSCF_9	4399199	4454218	0.3980499639517984	802	2782624	6990640	99040
N_Europe	MENA	jlSCF_9	4399199	4454218	0.3099817203470559	802	192640	621456	71472
N_Europe	E_Asia	jlSCF_9	4399199	4454218	0.280617601708694	802	748360	2666832	278112
MENA	E_Asia	jlSCF_9	4399199	4454218	0.2304332128248858	802	194022	841988	30588
NYC	N_Europe	jlSCF_9	4454218	4509531	0.3168357629006056	603	1230272	3882996	350064
NYC	MENA	jlSCF_9	4454218	4509531	0.378961455050548	603	462718	1221016	33224
NYC	E_Asia	jlSCF_9	4454218	4509531	0.4530094087138274	603	2377156	5247476	83044
N_Europe	MENA	jlSCF_9	4454218	4509531	0.3467354098921786	603	162078	467440	53552
N_Europe	E_Asia	jlSCF_9	4454218	4509531	0.3121278739580471	603	626980	2008728	205488
MENA	E_Asia	jlSCF_9	4454218	4509531	0.3010375584774035	603	190216	631868	24196
MENA	E_Asia	jlSCF_9	4509531	4600251	0.3194294550382687	1079	361092	1130428	43524
NYC	N_Europe	jlSCF_9	4509531	4600251	0.2347393898277114	1079	1638680	6980848	593732
NYC	MENA	jlSCF_9	4509531	4600251	0.3324108466140925	1079	726690	2186120	58200
NYC	E_Asia	jlSCF_9	4509531	4600251	0.2510871126882097	1079	2362792	9410248	128112
N_Europe	MENA	jlSCF_9	4509531	4600251	0.3360371103532161	1079	281794	838580	93676
N_Europe	E_Asia	jlSCF_9	4509531	4600251	0.2262627427157559	1079	816432	3608336	353752
MENA	E_Asia	jlSCF_9	5216155	5296899	0.2229461428736651	1084	254452	1141316	38076
N_Europe	E_Asia	jlSCF_9	5216155	5296899	0.3593336556930061	1084	1284132	3573648	406800
NYC	N_Europe	jlSCF_9	5216155	5296899	0.2661757226903383	1084	1842298	6921360	688320
N_Europe	MENA	jlSCF_9	5216155	5296899	0.3782140516544443	1084	316252	836172	100404
NYC	E_Asia	jlSCF_9	5216155	5296899	0.2867664815262014	1084	2707500	9441480	141080
NYC	MENA	jlSCF_9	5216155	5296899	0.3358554680145408	1084	742074	2209504	45216
MENA	E_Asia	jlSCF_9	5690374	5744075	0.3873691626760047	1086	444252	1146844	34724
N_Europe	E_Asia	jlSCF_9	5690374	5744075	0.3621451464698201	1086	1317936	3639248	348544
N_Europe	MENA	jlSCF_9	5690374	5744075	0.2667370913818722	1086	229778	861440	76864
NYC	E_Asia	jlSCF_9	5690374	5744075	0.3686241611455302	1086	3450244	9359788	240452
NYC	N_Europe	jlSCF_9	5690374	5744075	0.0712606081433217	1086	500994	7030448	593272
NYC	MENA	jlSCF_9	5690374	5744075	0.2797713513991727	1086	619820	2215452	43428
NYC	E_Asia	jlSCF_9	5744075	5861281	0.3871717234190789	2029	6810840	17591264	345096
N_Europe	MENA	jlSCF_9	5744075	5861281	0.2066072936583312	2029	329794	1596236	156820
N_Europe	E_Asia	jlSCF_9	5744075	5861281	0.3436203865810115	2029	2329338	6778812	671676
MENA	E_Asia	jlSCF_9	5744075	5861281	0.3182792507274992	2029	677684	2129212	78340
NYC	MENA	jlSCF_9	5744075	5861281	0.1862351833522439	2029	771442	4142300	78020
NYC	N_Europe	jlSCF_9	5744075	5861281	0.1351907663859624	2029	1783316	13191108	1052472
MENA	E_Asia	jlSCF_9	5861281	5870718	0.2011931423275928	196	41684	207184	6064
N_Europe	E_Asia	jlSCF_9	5861281	5870718	0.3478085911581844	196	226454	651088	68624
N_Europe	MENA	jlSCF_9	5861281	5870718	0.2510482451599544	196	38798	154544	14800
NYC	E_Asia	jlSCF_9	5861281	5870718	0.4048551642319444	196	687972	1699304	33336
NYC	MENA	jlSCF_9	5861281	5870718	0.2549107142857142	196	102780	403200	4480
NYC	N_Europe	jlSCF_9	5861281	5870718	0.1465414661090507	196	185712	1267300	108620
NYC	N_Europe	jlSCF_9	5870718	5909780	0.1327170916052725	632	542376	4086708	349932
MENA	E_Asia	jlSCF_9	5870718	5909780	0.2334031895012747	632	156368	669948	17668
N_Europe	E_Asia	jlSCF_9	5870718	5909780	0.3300238638997716	632	694790	2105272	215432
N_Europe	MENA	jlSCF_9	5870718	5909780	0.2537004928639085	632	126422	498312	47736
NYC	E_Asia	jlSCF_9	5870718	5909780	0.3721149358162646	632	2044136	5493292	93588
NYC	MENA	jlSCF_9	5870718	5909780	0.2589317025452353	632	336692	1300312	14248
MENA	E_Asia	jlSCF_9	5909780	6017317	0.1718349327570182	1363	245526	1428848	54096
NYC	N_Europe	jlSCF_9	5909780	6017317	0.1471203933263539	1363	1291730	8780088	788172
NYC	MENA	jlSCF_9	5909780	6017317	0.3639227505049315	1363	1013356	2784536	50504
NYC	E_Asia	jlSCF_9	5909780	6017317	0.4367506159784992	1363	5154688	11802360	246560
N_Europe	E_Asia	jlSCF_9	5909780	6017317	0.3769799614931014	1363	1697966	4504128	500808
N_Europe	MENA	jlSCF_9	5909780	6017317	0.3326720597480133	1363	353496	1062596	115036
NYC	MENA	jlSCF_9	6017317	6126555	0.2868035473694588	956	558574	1947584	40896
N_Europe	E_Asia	jlSCF_9	6017317	6126555	0.1259904734940375	956	404058	3207052	303380
NYC	N_Europe	jlSCF_9	6017317	6126555	0.0394828184658104	956	245700	6222960	488160
MENA	E_Asia	jlSCF_9	6017317	6126555	0.2690395174079003	956	270092	1003912	36216
N_Europe	MENA	jlSCF_9	6017317	6126555	0.2830085686745448	956	212570	751108	74876
NYC	E_Asia	jlSCF_9	6017317	6126555	0.1321443517160105	956	1098886	8315800	135240
NYC	MENA	jlSCF_9	6126555	6129450	0.1755551816958277	23	8348	47552	288
N_Europe	MENA	jlSCF_9	6126555	6129450	0.1770334928229665	23	3256	18392	1480
NYC	E_Asia	jlSCF_9	6126555	6129450	0.1055965362411802	23	21072	199552	3768
NYC	N_Europe	jlSCF_9	6126555	6129450	0.0189111442574046	23	2840	150176	11284
N_Europe	E_Asia	jlSCF_9	6126555	6129450	0.1148904201854826	23	8870	77204	7252
MENA	E_Asia	jlSCF_9	6126555	6129450	0.1803828534031413	23	4410	24448	576
NYC	MENA	jlSCF_9	6896472	6950051	0.158940329805723	480	155834	980456	17944
NYC	E_Asia	jlSCF_9	6896472	6950051	0.1108594830235059	480	461814	4165760	77440
N_Europe	MENA	jlSCF_9	6896472	6950051	0.1645429598587504	480	61880	376072	38648
N_Europe	E_Asia	jlSCF_9	6896472	6950051	0.1163696979253486	480	185976	1598148	164412
MENA	E_Asia	jlSCF_9	6896472	6950051	0.1667750479785563	480	84120	504392	17848
NYC	N_Europe	jlSCF_9	6896472	6950051	0.026470573087006	480	82232	3106544	263056
N_Europe	MENA	jlSCF_9	7338618	7387532	0.0598306063790547	729	34388	574756	55100
N_Europe	E_Asia	jlSCF_9	7338618	7387532	0.1096523879958597	729	268658	2450088	226800
MENA	E_Asia	jlSCF_9	7338618	7387532	0.0858721142321121	729	65912	767560	25592
NYC	E_Asia	jlSCF_9	7338618	7387532	0.0885621154086269	729	561758	6343096	101264
NYC	N_Europe	jlSCF_9	7338618	7387532	0.0391098839582973	729	185840	4751740	365840
NYC	MENA	jlSCF_9	7338618	7387532	0.0369879511594522	729	55036	1487944	28376
MENA	E_Asia	jlSCF_9	9677452	9683954	0.2555329062317996	53	14040	54944	2720
N_Europe	E_Asia	jlSCF_9	9677452	9683954	0.2468532267275842	53	43224	175100	19516
N_Europe	MENA	jlSCF_9	9677452	9683954	0.0214752567693744	53	920	42840	2952
NYC	E_Asia	jlSCF_9	9677452	9683954	0.2465307834405704	53	110502	448228	20292
NYC	MENA	jlSCF_9	9677452	9683954	0.013314364923032	53	1460	109656	584
NYC	N_Europe	jlSCF_9	9677452	9683954	0.0107641948885811	53	3762	349492	22568
NYC	N_Europe	jlSCF_9	9751205	9763221	0.0554262709004805	53	19054	343772	28288
NYC	E_Asia	jlSCF_9	9751205	9763221	0.2683072133029517	53	123402	459928	8592
N_Europe	MENA	jlSCF_9	9751205	9763221	0.1936041486603284	53	8064	41652	4140
MENA	E_Asia	jlSCF_9	9751205	9763221	0.1380795177264245	53	7696	55736	1928
NYC	MENA	jlSCF_9	9751205	9763221	0.2099560707298165	53	22750	108356	1884
N_Europe	E_Asia	jlSCF_9	9751205	9763221	0.2462608892408643	53	43534	176780	17836
N_Europe	E_Asia	jlSCF_9	10227243	10262213	0.5270578453959509	312	542644	1029572	116092
NYC	N_Europe	jlSCF_9	10227243	10262213	0.158287950818862	312	320302	2023540	166700
NYC	MENA	jlSCF_9	10227243	10262213	0.6553114310416118	312	418398	638472	10488
NYC	E_Asia	jlSCF_9	10227243	10262213	0.6195517611622909	312	1659514	2678572	79508
N_Europe	MENA	jlSCF_9	10227243	10262213	0.564156263241957	312	138462	245432	24136
MENA	E_Asia	jlSCF_9	10227243	10262213	0.0951440663369503	312	30934	325128	14328
N_Europe	E_Asia	jlSCF_9	10262213	10327474	0.4741153197896319	629	991286	2090812	218876
NYC	E_Asia	jlSCF_9	10262213	10327474	0.5573189747480077	629	3020894	5420404	139956
N_Europe	MENA	jlSCF_9	10262213	10327474	0.4902536748439113	629	239334	488184	55272
NYC	N_Europe	jlSCF_9	10262213	10327474	0.1638195511054312	629	670672	4093968	321612
NYC	MENA	jlSCF_9	10262213	10327474	0.574935751744107	629	727526	1265404	42916
MENA	E_Asia	jlSCF_9	10262213	10327474	0.108228897328995	629	69986	646648	37704
MENA	E_Asia	jlSCF_9	10327474	10372891	0.0771212371816076	465	37302	483680	22240
N_Europe	E_Asia	jlSCF_9	10327474	10372891	0.5449902489448291	465	837238	1536244	171236
N_Europe	MENA	jlSCF_9	10327474	10372891	0.5311492013166441	465	192992	363348	38412
NYC	E_Asia	jlSCF_9	10327474	10372891	0.6311123446424417	465	2528592	4006564	104036
NYC	MENA	jlSCF_9	10327474	10372891	0.6167721919716348	465	584478	947640	19560
NYC	N_Europe	jlSCF_9	10327474	10372891	0.1389786967252092	465	418516	3011368	252932
N_Europe	MENA	jlSCF_9	10423401	10433385	0.2764731945059814	83	17472	63196	8516
MENA	E_Asia	jlSCF_9	10423401	10433385	0.3057085039295967	83	25984	84996	5308
N_Europe	E_Asia	jlSCF_9	10423401	10433385	0.1396311821383867	83	38374	274824	29952
NYC	E_Asia	jlSCF_9	10423401	10433385	0.1382608550415606	83	99336	718468	15252
NYC	N_Europe	jlSCF_9	10423401	10433385	0.0123769412609593	83	6618	534704	47956
NYC	MENA	jlSCF_9	10423401	10433385	0.2744417293687852	83	45374	165332	7308
N_Europe	E_Asia	jlSCF_9	10620790	10759234	0.2600485114354101	1658	1429340	5496436	591740
N_Europe	MENA	jlSCF_9	10620790	10759234	0.1942357263442089	1658	248060	1277108	155404
NYC	E_Asia	jlSCF_9	10620790	10759234	0.3142401440371674	1658	4532268	14422944	233776
NYC	MENA	jlSCF_9	10620790	10759234	0.2578480074209111	1658	863928	3350532	98108
NYC	N_Europe	jlSCF_9	10620790	10759234	0.1450781226199614	1658	1542954	10635332	1003828
MENA	E_Asia	jlSCF_9	10620790	10759234	0.1648087075810273	1658	285450	1732008	71896
NYC	N_Europe	jlSCF_9	10759234	10771271	0.0374048639198291	316	77278	2065988	152332
NYC	E_Asia	jlSCF_9	10759234	10771271	0.3522286786680412	316	974466	2766572	26868
N_Europe	MENA	jlSCF_9	10759234	10771271	0.2659531140543799	316	65300	245532	27492
N_Europe	E_Asia	jlSCF_9	10759234	10771271	0.350351048669298	316	375652	1072216	88136
MENA	E_Asia	jlSCF_9	10759234	10771271	0.2663841223899111	316	87618	328916	14892
NYC	MENA	jlSCF_9	10759234	10771271	0.2706174990687955	316	171460	633588	23692
NYC	E_Asia	jlSCF_9	10771271	10889243	0.3641033790455638	1620	5104792	14020172	300628
NYC	N_Europe	jlSCF_9	10771271	10889243	0.0877931743156682	1620	923062	10514052	858348
NYC	MENA	jlSCF_9	10771271	10889243	0.3712397034245433	1620	1219910	3286044	83556
N_Europe	MENA	jlSCF_9	10771271	10889243	0.3613223375965556	1620	456538	1263520	136160
MENA	E_Asia	jlSCF_9	10771271	10889243	0.1573719554024767	1620	265190	1685116	77444
N_Europe	E_Asia	jlSCF_9	10771271	10889243	0.3597238673708398	1620	1938762	5389584	559056
N_Europe	E_Asia	jlSCF_9	11977300	12078152	0.2071661416359871	1441	982502	4742580	548772
MENA	E_Asia	jlSCF_9	11977300	12078152	0.1214228513242609	1441	183162	1508464	59344
NYC	E_Asia	jlSCF_9	11977300	12078152	0.345731218105398	1441	4302318	12444112	294328
N_Europe	MENA	jlSCF_9	11977300	12078152	0.1931260258395345	1441	216030	1118596	126428
NYC	N_Europe	jlSCF_9	11977300	12078152	0.3020917200455168	1441	2788570	9230872	884948
NYC	MENA	jlSCF_9	11977300	12078152	0.3286444472605922	1441	964720	2935452	61828
N_Europe	E_Asia	jlSCF_9	12153973	12218476	0.2063415733447372	683	465136	2254204	253772
N_Europe	MENA	jlSCF_9	12153973	12218476	0.1978256708647552	683	103356	522460	67652
NYC	E_Asia	jlSCF_9	12153973	12218476	0.1311730809651431	683	781344	5956588	81132
NYC	MENA	jlSCF_9	12153973	12218476	0.1062944233008359	683	146796	1381032	39608
NYC	N_Europe	jlSCF_9	12153973	12218476	0.2078960265192396	683	906114	4358496	436164
MENA	E_Asia	jlSCF_9	12153973	12218476	0.0759685280835371	683	54302	714796	28308
N_Europe	MENA	jlSCF_9	12352785	12399302	0.2052966483757116	588	95628	465804	42228
NYC	E_Asia	jlSCF_9	12352785	12399302	0.2342501117208306	588	1193048	5093052	104868
NYC	N_Europe	jlSCF_9	12352785	12399302	0.1677843861411181	588	639482	3811332	316428
MENA	E_Asia	jlSCF_9	12352785	12399302	0.2099270495227689	588	130646	622340	17404
NYC	MENA	jlSCF_9	12352785	12399302	0.2052455707928735	588	248146	1209020	14020
N_Europe	E_Asia	jlSCF_9	12352785	12399302	0.1983008233859555	588	388998	1961656	197480
MENA	E_Asia	jlSCF_9	12399302	12402389	0.2299824169878947	111	27206	118296	2472
N_Europe	E_Asia	jlSCF_9	12399302	12402389	0.1925482222344342	111	70076	363940	43652
N_Europe	MENA	jlSCF_9	12399302	12402389	0.1554758950319408	111	13532	87036	8868
NYC	E_Asia	jlSCF_9	12399302	12402389	0.2417130640617446	111	232002	959824	21416
NYC	MENA	jlSCF_9	12399302	12402389	0.1642239726743578	111	37694	229528	1352
NYC	N_Europe	jlSCF_9	12399302	12402389	0.1299489108148215	111	91772	706216	73004
N_Europe	E_Asia	jlSCF_9	12402389	12434428	0.1905044930537948	727	462836	2429528	240016
N_Europe	MENA	jlSCF_9	12402389	12434428	0.2256534142555482	727	129090	572072	56056
NYC	E_Asia	jlSCF_9	12402389	12434428	0.248187519007321	727	1563632	6300204	126476
NYC	MENA	jlSCF_9	12402389	12434428	0.2329029005007185	727	345504	1483468	28692
NYC	N_Europe	jlSCF_9	12402389	12434428	0.1674083541955155	727	785330	4691104	412436
MENA	E_Asia	jlSCF_9	12402389	12434428	0.2186153157467363	727	167998	768464	22512
NYC	E_Asia	jlSCF_9	12434428	12507856	0.2634010885998056	1664	3807920	14456736	253024
NYC	MENA	jlSCF_9	12434428	12507856	0.2276904310111141	1664	772754	3393880	67240
NYC	N_Europe	jlSCF_9	12434428	12507856	0.2025125904745681	1664	2178014	10754956	926324
N_Europe	MENA	jlSCF_9	12434428	12507856	0.2205211296563956	1664	287444	1303476	134220
MENA	E_Asia	jlSCF_9	12434428	12507856	0.1945933237157831	1664	340996	1752352	58080
N_Europe	E_Asia	jlSCF_9	12434428	12507856	0.2183627700163681	1664	1212406	5552256	557952
NYC	MENA	jlSCF_9	12646811	12709726	0.2207739343580486	225	99796	452028	15972
NYC	E_Asia	jlSCF_9	12646811	12709726	0.2061429390518998	225	394048	1911528	77472
N_Europe	MENA	jlSCF_9	12646811	12709726	0.2611477450889975	225	45306	173488	20912
NYC	N_Europe	jlSCF_9	12646811	12709726	0.2186123955723792	225	316946	1449808	129692
N_Europe	E_Asia	jlSCF_9	12646811	12709726	0.1878201526367757	225	137718	733244	92956
MENA	E_Asia	jlSCF_9	12646811	12709726	0.2539664491752235	225	58074	228668	16132
NYC	N_Europe	jlSCF_9	13289443	13367266	0.2131174915323307	1160	1564718	7342044	801156
NYC	MENA	jlSCF_9	13289443	13367266	0.1545171770117766	1160	362234	2344296	68504
NYC	E_Asia	jlSCF_9	13289443	13367266	0.2950711736113214	1160	2961424	10036304	218096
N_Europe	MENA	jlSCF_9	13289443	13367266	0.218108482741382	1160	191966	880140	122100
N_Europe	E_Asia	jlSCF_9	13289443	13367266	0.2115756323259213	1160	797316	3768468	491052
MENA	E_Asia	jlSCF_9	13289443	13367266	0.3158164113131044	1160	380104	1203560	58520
NYC	E_Asia	jlSCF_9	22041793	22060569	0.2848843568965819	212	520878	1828384	45696
MENA	E_Asia	jlSCF_9	22041793	22060569	0.2751340791389446	212	59714	217036	13620
N_Europe	E_Asia	jlSCF_9	22041793	22060569	0.3025148983490633	212	212190	701420	77044
NYC	MENA	jlSCF_9	22041793	22060569	0.2914857671398369	212	123534	423808	17152
