pop	chromosome	window_pos_1	window_pos_2	avg_pi	no_sites	count_diffs	count_comparisons	count_missing
E_Asia	jlSCF_9	10227243	10262213	0.0237952165635411	312	15998	672320	38416
NYC	jlSCF_9	10262213	10327474	0.0653259460248903	629	343969	5265427	8738
N_Europe	jlSCF_9	10262213	10327474	0.2239818741798672	629	173592	775027	125072
MENA	jlSCF_9	10262213	10327474	0.0559825142776563	629	3970	70915	4565
E_Asia	jlSCF_9	10262213	10327474	0.0397839040139961	629	54303	1364949	67913
MENA	jlSCF_9	10327474	10372891	0.031910137476249	465	1713	53682	2118
N_Europe	jlSCF_9	10327474	10372891	0.2010077834059902	465	113889	566590	98825
NYC	jlSCF_9	10327474	10372891	0.0499785061036249	465	194739	3896455	2570
E_Asia	jlSCF_9	10327474	10372891	0.0337802231173911	465	34038	1007631	51639
MENA	jlSCF_9	10423401	10433385	0.1016229168935845	83	933	9181	779
E_Asia	jlSCF_9	10423401	10433385	0.0422399015427893	83	7688	182008	7066
N_Europe	jlSCF_9	10423401	10433385	0.0151838411229861	83	1523	100304	18469
NYC	jlSCF_9	10423401	10433385	0.0085963561714139	83	5963	693666	2289
E_Asia	jlSCF_9	10620790	10759234	0.1522838135299576	1658	559472	3673877	103047
MENA	jlSCF_9	10620790	10759234	0.0461667081152871	1658	8725	188989	9971
N_Europe	jlSCF_9	10620790	10759234	0.1373169856062366	1658	273093	1988778	383820
NYC	jlSCF_9	10620790	10759234	0.1010403798409741	1658	1399112	13847058	55272
NYC	jlSCF_9	10759234	10771271	0.0279931282754678	316	74043	2645042	4618
N_Europe	jlSCF_9	10759234	10771271	0.0463139079221761	316	18189	392733	59463
MENA	jlSCF_9	10759234	10771271	0.0372782900487832	316	1322	35463	2457
E_Asia	jlSCF_9	10759234	10771271	0.2594513082730569	316	183581	707574	12274
N_Europe	jlSCF_9	10771271	10889243	0.1154930145659096	1620	229029	1983055	335165
E_Asia	jlSCF_9	10771271	10889243	0.1141185021062807	1620	404319	3542975	147385
MENA	jlSCF_9	10771271	10889243	0.0934117202880181	1620	17319	185405	8995
NYC	jlSCF_9	10771271	10889243	0.0559897993224652	1620	759786	13570079	13621
MENA	jlSCF_9	11977300	12078152	0.0321677149850681	1441	5375	167093	5827
E_Asia	jlSCF_9	11977300	12078152	0.022135958810208	1441	69752	3151072	131526
NYC	jlSCF_9	11977300	12078152	0.2731774990874255	1441	3283101	12018197	64588
N_Europe	jlSCF_9	11977300	12078152	0.2229134401621378	1441	384735	1725939	336132
E_Asia	jlSCF_9	12153973	12218476	0.0147516637524244	683	22399	1518405	37469
MENA	jlSCF_9	12153973	12218476	0.0469964845654461	683	3663	77942	4018
N_Europe	jlSCF_9	12153973	12218476	0.2338085403954805	683	189409	810103	167270
NYC	jlSCF_9	12153973	12218476	0.127299791813064	683	727342	5713615	13340
MENA	jlSCF_9	12352785	12399302	0.21318478323616	588	14772	69292	1268
NYC	jlSCF_9	12352785	12399302	0.130997847796038	588	643119	4909386	20994
N_Europe	jlSCF_9	12352785	12399302	0.1774400821571811	588	127858	720570	120858
E_Asia	jlSCF_9	12352785	12399302	0.0808025463806709	588	104412	1292187	47277
E_Asia	jlSCF_9	12399302	12402389	0.1270258629530118	111	30967	243785	9073
MENA	jlSCF_9	12399302	12402389	0.1854169808475343	111	2459	13262	58
N_Europe	jlSCF_9	12399302	12402389	0.1216061884241141	111	15972	131342	27499
NYC	jlSCF_9	12399302	12402389	0.1154334381239415	111	106668	924065	6670
NYC	jlSCF_9	12402389	12434428	0.1371610726403426	727	827989	6036618	59277
E_Asia	jlSCF_9	12402389	12434428	0.0390167335394657	727	62740	1608028	48078
MENA	jlSCF_9	12402389	12434428	0.2469089281929299	727	20968	84922	2318
N_Europe	jlSCF_9	12402389	12434428	0.1704936356148671	727	151316	887517	152820
NYC	jlSCF_9	12434428	12507856	0.1633724255037152	1664	2270036	13894854	57786
N_Europe	jlSCF_9	12434428	12507856	0.2051025604083074	1664	415683	2026708	354476
E_Asia	jlSCF_9	12434428	12507856	0.0471209341158412	1664	173323	3678259	112333
MENA	jlSCF_9	12434428	12507856	0.2090723250097037	1664	40398	193225	6455
E_Asia	jlSCF_9	12646811	12709726	0.0391358607309527	225	18659	476775	35775
MENA	jlSCF_9	12646811	12709726	0.1211060415355569	225	3079	25424	1576
N_Europe	jlSCF_9	12646811	12709726	0.2105307507153246	225	57465	272953	49022
NYC	jlSCF_9	12646811	12709726	0.2053477909350581	225	385046	1875092	11533
NYC	jlSCF_9	13289443	13367266	0.1633454264057745	1160	1584818	9702249	24351
N_Europe	jlSCF_9	13289443	13367266	0.2063873997116131	1160	279108	1352350	307610
MENA	jlSCF_9	13289443	13367266	0.1031629470369136	1160	13627	132092	7108
E_Asia	jlSCF_9	13289443	13367266	0.0373811712748617	1160	94901	2538738	103742
N_Europe	jlSCF_9	22041793	22060569	0.1951556341743475	212	50308	257784	45588
NYC	jlSCF_9	22041793	22060569	0.1361603072269123	212	241167	1771199	6421
MENA	jlSCF_9	22041793	22060569	0.2343730162088958	212	5538	23629	1811
E_Asia	jlSCF_9	22041793	22060569	0.0228136799759103	212	10531	461609	21327
NYC	jlSCF_9	22461175	22580551	0.1214806956482452	1710	1731619	14254273	84077
E_Asia	jlSCF_9	22461175	22580551	0.0481679902027256	1710	181870	3775744	119636
N_Europe	jlSCF_9	22461175	22580551	0.1725486198998298	1710	365664	2119194	327816
MENA	jlSCF_9	22461175	22580551	0.1820274483522247	1710	31235	171595	33605
N_Europe	jlSCF_9	22580551	22631204	0.1436051690151128	296	49174	342425	81151
NYC	jlSCF_9	22580551	22631204	0.0938885819416742	296	231788	2468756	13204
MENA	jlSCF_9	22580551	22631204	0.1850247105815449	296	5466	29542	5978
E_Asia	jlSCF_9	22580551	22631204	0.0791164743807261	296	52227	660128	14160
NYC	jlSCF_9	22631204	22714709	0.1027434123201287	1401	1202494	11703855	43530
N_Europe	jlSCF_9	22631204	22714709	0.1478657971929663	1401	251490	1700799	304032
MENA	jlSCF_9	22631204	22714709	0.1828949119460586	1401	28861	157801	10319
E_Asia	jlSCF_9	22631204	22714709	0.0539277718604187	1401	167435	3104801	86677
NYC	jlSCF_9	23978908	23995518	0.143964811853039	107	127910	888481	8714
N_Europe	jlSCF_9	23978908	23995518	0.2280913524214185	107	28344	124266	28851
MENA	jlSCF_9	23978908	23995518	0.0900047370914258	107	1140	12666	174
E_Asia	jlSCF_9	23978908	23995518	0.0808913182319617	107	19505	241126	2620
N_Europe	jlSCF_9	23995518	24230032	0.2269113560203673	3283	875945	3860296	837677
NYC	jlSCF_9	23995518	24230032	0.1715483200263555	3283	4702106	27409805	118150
MENA	jlSCF_9	23995518	24230032	0.0957257160728713	3283	36729	383690	10270
E_Asia	jlSCF_9	23995518	24230032	0.02742044532001	3283	199986	7293317	185357
N_Europe	jlSCF_9	24230032	24297634	0.2013261185923056	561	137515	683046	119745
E_Asia	jlSCF_9	24230032	24297634	0.0290471772030182	561	36220	1246937	31021
NYC	jlSCF_9	24230032	24297634	0.1103940804685768	561	516536	4679019	24966
MENA	jlSCF_9	24230032	24297634	0.0344009308307051	561	2247	65318	2002
E_Asia	jlSCF_9	25571899	25577840	0.0264529770259945	126	7444	281405	5623
MENA	jlSCF_9	25571899	25577840	0.0185969051419054	126	268	14411	709
N_Europe	jlSCF_9	25571899	25577840	0.0584976519772992	126	9081	155237	25069
NYC	jlSCF_9	25571899	25577840	0.0088845033503914	126	9382	1055996	514
E_Asia	jlSCF_10	396710	472125	0.1225951357083055	1071	285687	2330329	109409
MENA	jlSCF_10	396710	472125	0.2522143760969835	1071	30895	122495	6025
N_Europe	jlSCF_10	396710	472125	0.1765546130452835	1071	230887	1307737	224864
NYC	jlSCF_10	396710	472125	0.0675792744912699	1071	606278	8971360	8975
NYC	jlSCF_10	472125	777714	0.1022893273448146	3728	3191556	31201261	58019
N_Europe	jlSCF_10	472125	777714	0.1982777774082179	3728	894207	4509870	824898
MENA	jlSCF_10	472125	777714	0.1664974714718102	3728	70852	425544	21816
E_Asia	jlSCF_10	472125	777714	0.0603585239126025	3728	490725	8130169	362215
NYC	jlSCF_10	1558169	1564258	0.1595553694846941	203	269826	1691112	11043
N_Europe	jlSCF_10	1558169	1564258	0.2118449886266112	203	50850	240034	50459
MENA	jlSCF_10	1558169	1564258	0.2080942056710453	203	4895	23523	837
E_Asia	jlSCF_10	1558169	1564258	0.0071684667286026	203	3233	451003	11431
NYC	jlSCF_10	1564258	1570003	0.117871885619932	94	92088	781255	6935
MENA	jlSCF_10	1564258	1570003	0.1582527747941281	94	1768	11172	108
E_Asia	jlSCF_10	1564258	1570003	0.0213543062842262	94	4461	208904	5228
N_Europe	jlSCF_10	1564258	1570003	0.2219834591353967	94	24586	110756	23758
N_Europe	jlSCF_10	1570003	1712286	0.1759595504017661	1814	370628	2106325	489509
NYC	jlSCF_10	1570003	1712286	0.1420057678643164	1814	2114232	14888353	322037
MENA	jlSCF_10	1570003	1712286	0.1280983714746016	1814	26398	206076	11604
E_Asia	jlSCF_10	1570003	1712286	0.0712340787612775	1814	289159	4059279	73013
N_Europe	jlSCF_10	1712286	1852309	0.1794060511389986	1931	413926	2307202	456059
NYC	jlSCF_10	1712286	1852309	0.1716788645413939	1931	2767162	16118245	73190
E_Asia	jlSCF_10	1712286	1852309	0.0213320736847246	1931	90410	4238219	160599
MENA	jlSCF_10	1712286	1852309	0.1844010399919152	1931	40143	217694	14026
N_Europe	jlSCF_10	1852309	1878652	0.1431742021307307	353	61994	432997	72146
NYC	jlSCF_10	1852309	1878652	0.1674891415342969	353	493862	2948621	11284
E_Asia	jlSCF_10	1852309	1878652	0.0377457268435617	353	28984	767875	36259
MENA	jlSCF_10	1852309	1878652	0.1912624953720844	353	7749	40515	1845
N_Europe	jlSCF_10	2831252	2889929	0.1530493537951586	474	86436	564759	113535
NYC	jlSCF_10	2831252	2889929	0.1224975721844842	474	485764	3965499	8991
MENA	jlSCF_10	2831252	2889929	0.249746378281865	474	12309	49286	7594
E_Asia	jlSCF_10	2831252	2889929	0.0358980897626112	474	37164	1035264	44508
N_Europe	jlSCF_10	3522391	3537075	0.1514903438700254	229	42006	277285	50414
NYC	jlSCF_10	3522391	3537075	0.0707453982511288	229	131817	1863259	56906
MENA	jlSCF_10	3522391	3537075	0.113217213114754	229	2873	25376	2104
E_Asia	jlSCF_10	3522391	3537075	0.0838932765967377	229	43137	514189	7473
NYC	jlSCF_10	3537075	3798238	0.0773487315091712	3426	2211833	28595595	131415
N_Europe	jlSCF_10	3537075	3798238	0.1621063158307997	3426	673039	4151837	750769
MENA	jlSCF_10	3537075	3798238	0.1495049670535505	3426	53637	358764	52356
E_Asia	jlSCF_10	3537075	3798238	0.1071451236199316	3426	805344	7516385	288043
NYC	jlSCF_10	3798238	3815704	0.031844334133943	248	66146	2077167	2313
E_Asia	jlSCF_10	3798238	3815704	0.0198933811388404	248	10542	529925	35019
MENA	jlSCF_10	3798238	3815704	0.1977224762574745	248	4497	22744	7016
N_Europe	jlSCF_10	3798238	3815704	0.1195923841926197	248	36557	305680	49208
N_Europe	jlSCF_10	3815704	3837222	0.1606023655316115	299	58347	363301	64568
E_Asia	jlSCF_10	3815704	3837222	0.0177973351778368	299	11733	659256	21866
MENA	jlSCF_10	3815704	3837222	0.2390057361376673	299	6250	26150	9730
NYC	jlSCF_10	3815704	3837222	0.0511668346149881	299	128058	2502754	4361
E_Asia	jlSCF_10	3837222	3842271	0.015166671323591	160	5428	357890	6590
MENA	jlSCF_10	3837222	3842271	0.3159281275330992	160	4677	14804	4396
N_Europe	jlSCF_10	3837222	3842271	0.1539834687071628	160	30105	195508	33452
NYC	jlSCF_10	3837222	3842271	0.0691353607632677	160	92752	1341600	0
NYC	jlSCF_10	4727850	4779665	0.0374924244985472	2383	747448	19935974	45481
N_Europe	jlSCF_10	4727850	4779665	0.0896683521343953	2383	256375	2859147	550926
MENA	jlSCF_10	4727850	4779665	0.1064530315354408	2383	27353	256949	29011
E_Asia	jlSCF_10	4727850	4779665	0.0436043618363914	2383	230446	5284930	143544
E_Asia	jlSCF_10	7549638	7743039	0.0306173370896404	5886	401188	13103295	305013
MENA	jlSCF_10	7549638	7743039	0.1032993592950437	5886	68554	663644	42676
NYC	jlSCF_10	7549638	7743039	0.0651334600749348	5886	3210620	49292944	61166
N_Europe	jlSCF_10	7549638	7743039	0.1415407568024486	5886	1007345	7116996	1305870
NYC	jlSCF_10	7893814	7944145	0.030846168123107	1858	479976	15560312	19018
N_Europe	jlSCF_10	7893814	7944145	0.1820113095533597	1858	388628	2135186	523612
MENA	jlSCF_10	7893814	7944145	0.1123481200536307	1858	21535	191681	31279
E_Asia	jlSCF_10	7893814	7944145	0.0368283703402042	1858	152471	4140042	92482
E_Asia	jlSCF_10	7944145	8252427	0.0307920478059795	3066	203300	6602354	381994
MENA	jlSCF_10	7944145	8252427	0.1718749523213768	3066	56326	327715	40205
N_Europe	jlSCF_10	7944145	8252427	0.1893762595696174	3066	730325	3856476	530970
NYC	jlSCF_10	7944145	8252427	0.0439648615353321	3066	1129093	25681714	26696
E_Asia	jlSCF_10	10072560	10127638	0.0687382048266133	249	36350	528818	38404
MENA	jlSCF_10	10072560	10127638	0.1822550439913784	249	5158	28301	1579
NYC	jlSCF_10	10072560	10127638	0.0437821970352758	249	91040	2079384	8481
N_Europe	jlSCF_10	10072560	10127638	0.1504910179640718	249	43981	292250	64069
MENA	jlSCF_10	10873219	10884887	0.08127238983124	203	1883	23169	1191
N_Europe	jlSCF_10	10873219	10884887	0.183493911952518	203	45632	248684	41809
NYC	jlSCF_10	10873219	10884887	0.0915934105392286	203	155602	1698834	3321
E_Asia	jlSCF_10	10873219	10884887	0.0486034032013943	203	21194	436060	26374
E_Asia	jlSCF_10	10884887	10952782	0.0145655743152598	740	23669	1624996	60724
MENA	jlSCF_10	10884887	10952782	0.1102962989332289	740	9295	84273	4527
N_Europe	jlSCF_10	10884887	10952782	0.2272992212190116	740	205123	902436	156504
NYC	jlSCF_10	10884887	10952782	0.1982452611555456	740	1220175	6154876	50024
E_Asia	jlSCF_10	12871613	12901850	0.0564443920314827	310	38769	686853	19327
MENA	jlSCF_10	12871613	12901850	0.017724853207485	310	646	36446	754
N_Europe	jlSCF_10	12871613	12901850	0.0349719468589203	310	13233	378389	65221
NYC	jlSCF_10	12871613	12901850	0.0093432259479959	310	24104	2579837	19513
N_Europe	jlSCF_10	17177896	17209908	0.0432916861279775	445	23728	548096	88699
NYC	jlSCF_10	17177896	17209908	0.0342335053523596	445	127446	3722844	8481
MENA	jlSCF_10	17177896	17209908	0.0229481123017244	445	1195	52074	1326
E_Asia	jlSCF_10	17177896	17209908	0.0355690001120379	445	34922	981810	31900
NYC	jlSCF_10	17280789	17298590	0.048732526484102	255	104111	2136376	1799
MENA	jlSCF_10	17280789	17298590	0.0490596616807914	255	1453	29617	983
N_Europe	jlSCF_10	17280789	17298590	0.0634937301731242	255	19955	314283	50622
E_Asia	jlSCF_10	17280789	17298590	0.0489719799129466	255	27520	561954	18936
MENA	jlSCF_10	17395229	17470630	0.0198971053120932	978	2247	112931	4429
N_Europe	jlSCF_10	17395229	17470630	0.0860673470308268	978	103040	1197202	202316
NYC	jlSCF_10	17395229	17470630	0.0356546616593854	978	292076	8191804	8726
E_Asia	jlSCF_10	17395229	17470630	0.0218529777992875	978	45876	2099302	128582
N_Europe	jlSCF_10	17470630	17501997	0.1600181855512862	225	43644	272744	49231
NYC	jlSCF_10	17470630	17501997	0.0347282458097948	225	65421	1883798	2827
E_Asia	jlSCF_10	17470630	17501997	0.0114806089714323	225	5658	492831	19719
MENA	jlSCF_10	17470630	17501997	0.0150887342662809	225	386	25582	1418
E_Asia	jlSCF_10	17501997	17564023	0.0286179687967003	712	44045	1539068	82868
MENA	jlSCF_10	17501997	17564023	0.0346614999433841	712	2755	79483	5957
N_Europe	jlSCF_10	17501997	17564023	0.0478042623985313	712	41665	871575	147297
NYC	jlSCF_10	17501997	17564023	0.0110300670774967	712	65780	5963699	6421
N_Europe	jlSCF_10	17607387	17760802	0.0876799605687632	1611	173620	1980156	325185
NYC	jlSCF_10	17607387	17760802	0.0388009748215601	1611	523109	13481852	26383
E_Asia	jlSCF_10	17607387	17760802	0.0391125488157519	1611	135057	3453035	216823
MENA	jlSCF_10	17607387	17760802	0.0431759666178363	1611	7781	180216	13104
NYC	jlSCF_15	101107	125582	0.0237615626536599	362	72003	3030230	5140
MENA	jlSCF_15	101107	125582	0.0282732765002268	362	1184	41877	1563
E_Asia	jlSCF_15	101107	125582	0.0309217115117926	362	25040	809787	14849
N_Europe	jlSCF_15	101107	125582	0.0705581879893806	362	31494	446355	71667
NYC	jlSCF_15	125582	132175	0.0374282623741409	81	25363	677643	1542
N_Europe	jlSCF_15	125582	132175	0.0812102715430558	81	8036	98953	16958
MENA	jlSCF_15	125582	132175	0.0230801076381701	81	223	9662	58
E_Asia	jlSCF_15	125582	132175	0.0323956138275571	81	5888	181753	2765
NYC	jlSCF_15	1023977	1126526	0.0594089828967834	1079	536720	9034324	13091
N_Europe	jlSCF_15	1023977	1126526	0.2379960653906878	1079	313690	1318047	226002
E_Asia	jlSCF_15	1023977	1126526	0.0277934527711511	1079	65802	2367536	90426
MENA	jlSCF_15	1023977	1126526	0.0171398739006465	1079	2134	124505	4975
E_Asia	jlSCF_15	1126526	1128415	0.0	12	0	24712	2624
MENA	jlSCF_15	1126526	1128415	0.0104166666666666	12	15	1440	0
N_Europe	jlSCF_15	1126526	1128415	0.3251005169442849	12	4528	13928	3244
NYC	jlSCF_15	1126526	1128415	0.3000119872934689	12	30033	100106	514
NYC	jlSCF_15	1357169	1395064	0.2769573546125988	493	1142610	4125581	8224
N_Europe	jlSCF_15	1357169	1395064	0.2428148717326539	493	144098	593448	112035
MENA	jlSCF_15	1357169	1395064	0.0322196552336946	493	1813	56270	2890
E_Asia	jlSCF_15	1357169	1395064	0.0213631758228155	493	23299	1090615	32439
E_Asia	jlSCF_15	1395064	1440505	0.0178589630815347	477	18922	1059524	27082
MENA	jlSCF_15	1395064	1440505	0.006130006471561	477	341	55628	1612
N_Europe	jlSCF_15	1395064	1440505	0.2391104294478527	477	134074	560720	121867
NYC	jlSCF_15	1395064	1440505	0.0951448348614327	477	378448	3977599	22046
E_Asia	jlSCF_15	1440505	1449072	0.0136521292212808	148	4436	324931	12213
MENA	jlSCF_15	1440505	1449072	0.0163442883179493	148	278	17009	751
N_Europe	jlSCF_15	1440505	1449072	0.2610748129098028	148	45073	172644	39144
NYC	jlSCF_15	1440505	1449072	0.1628605953938907	148	201354	1236358	4622
N_Europe	jlSCF_15	1799835	1809133	0.2272204258789944	113	31201	137316	24387
E_Asia	jlSCF_15	1799835	1809133	0.0266735557206058	113	6608	247736	9678
MENA	jlSCF_15	1799835	1809133	0.017176997759522	113	230	13390	170
NYC	jlSCF_15	1799835	1809133	0.2416900932129948	113	228692	946220	1285
MENA	jlSCF_15	2053141	2067621	0.0099215355683807	135	153	15421	779
N_Europe	jlSCF_15	2053141	2067621	0.0136788496105452	135	2283	166900	26285
NYC	jlSCF_15	2053141	2067621	0.0070998252214774	135	8035	1131718	257
E_Asia	jlSCF_15	2053141	2067621	0.0232249042967803	135	6710	288914	18616
NYC	jlSCF_15	2114056	2162548	0.0587729881640501	494	243177	4137564	4626
E_Asia	jlSCF_15	2114056	2162548	0.0229631696428571	494	24690	1075200	50132
MENA	jlSCF_15	2114056	2162548	0.1169983814453159	494	6578	56223	3057
N_Europe	jlSCF_15	2114056	2162548	0.0969862156420348	494	58891	607210	99704
N_Europe	jlSCF_15	2203244	2207179	0.2409024985167117	51	14617	60676	12305
NYC	jlSCF_15	2203244	2207179	0.1425848881230377	51	60901	427121	514
E_Asia	jlSCF_15	2203244	2207179	0.0653650028032642	51	7345	112369	3809
MENA	jlSCF_15	2203244	2207179	0.0557142857142857	51	312	5600	520
E_Asia	jlSCF_15	2370762	2433082	0.0232070256333977	880	44934	1936224	68416
MENA	jlSCF_15	2370762	2433082	0.0367620655855436	880	3788	103041	2559
NYC	jlSCF_15	2370762	2433082	0.103931258638152	880	765514	7365580	13220
N_Europe	jlSCF_15	2370762	2433082	0.1465036075256888	880	153183	1045592	213688
NYC	jlSCF_15	2556486	2561903	0.0582513860441174	89	43456	746008	257
MENA	jlSCF_15	2556486	2561903	0.030025595589683	89	305	10158	522
E_Asia	jlSCF_15	2556486	2561903	0.0174657864424496	89	3442	197071	5671
N_Europe	jlSCF_15	2556486	2561903	0.2608890674790442	89	27918	107011	20348
E_Asia	jlSCF_15	2561903	2578534	0.0441883586803982	209	20089	454622	21480
MENA	jlSCF_15	2561903	2578534	0.0659145919778699	209	1525	23136	1944
N_Europe	jlSCF_15	2561903	2578534	0.1901931411908043	209	47612	250335	48744
NYC	jlSCF_15	2561903	2578534	0.1063540451383629	209	186058	1749421	3044
N_Europe	jlSCF_15	2578534	2596562	0.1827173055763819	339	75061	410804	74305
NYC	jlSCF_15	2578534	2596562	0.1275523989110705	339	361621	2835078	7437
E_Asia	jlSCF_15	2578534	2596562	0.0079202233532374	339	5929	748590	23652
MENA	jlSCF_15	2578534	2596562	0.030596060373497	339	1196	39090	1590
NYC	jlSCF_15	2596562	2645764	0.1591485709706227	708	941296	5914574	22006
N_Europe	jlSCF_15	2596562	2645764	0.1797905258676003	708	151592	843159	169989
MENA	jlSCF_15	2596562	2645764	0.0210441708377479	708	1728	82113	2847
E_Asia	jlSCF_15	2596562	2645764	0.0204543560705156	708	31665	1548081	64743
NYC	jlSCF_15	2645764	2716187	0.1703561859500147	1091	1551259	9105974	42061
N_Europe	jlSCF_15	2645764	2716187	0.1667569101053331	1091	218663	1311268	249953
MENA	jlSCF_15	2645764	2716187	0.0189543255045438	1091	2409	127095	3825
E_Asia	jlSCF_15	2645764	2716187	0.0154400771712426	1091	37086	2401931	83367
MENA	jlSCF_15	2716187	2835324	0.0233636033418089	1188	3216	137650	4910
NYC	jlSCF_15	2716187	2835324	0.1090126874265184	1188	1082426	9929358	32022
N_Europe	jlSCF_15	2716187	2835324	0.2043425878375636	1188	292064	1429286	270742
E_Asia	jlSCF_15	2716187	2835324	0.018421535567637	1188	48183	2615580	90684
MENA	jlSCF_15	4816426	4867646	0.0161312160306377	443	834	51701	1459
NYC	jlSCF_15	4816426	4867646	0.0264196723716803	443	97954	3707616	6939
N_Europe	jlSCF_15	4816426	4867646	0.0443655902890309	443	24093	543056	90877
E_Asia	jlSCF_15	4816426	4867646	0.0451328386156026	443	44447	984804	24350
MENA	jlSCF_15	4969401	5019888	0.0317790632054176	485	1802	56704	1496
N_Europe	jlSCF_15	4969401	5019888	0.0681146159564841	485	40497	594542	99493
NYC	jlSCF_15	4969401	5019888	0.0516131447148929	485	209592	4060826	5899
E_Asia	jlSCF_15	4969401	5019888	0.0259527923414519	485	27953	1077071	27759
MENA	jlSCF_15	6004709	6017160	0.0138400702987697	49	63	4552	1328
NYC	jlSCF_15	6004709	6017160	0.0639910743059149	49	26211	409604	1261
N_Europe	jlSCF_15	6004709	6017160	0.0476087246531483	49	2855	59968	10151
E_Asia	jlSCF_15	6004709	6017160	0.0603412554443411	49	6553	108599	3023
E_Asia	jlSCF_15	6017160	6035182	0.0263215260221045	177	10505	399103	4103
MENA	jlSCF_15	6017160	6035182	0.0942533057592279	177	1504	15957	5283
N_Europe	jlSCF_15	6017160	6035182	0.050019425019425	177	10815	216216	37071
NYC	jlSCF_15	6017160	6035182	0.0496325119477542	177	73445	1479776	4369
E_Asia	jlSCF_15	7152588	7171198	0.0214726163517884	256	11777	548466	34702
MENA	jlSCF_15	7152588	7171198	0.185399141920881	256	5488	29601	1119
N_Europe	jlSCF_15	7152588	7171198	0.1880998327130981	256	58582	311441	54895
NYC	jlSCF_15	7152588	7171198	0.1875023360119603	256	401330	2140400	6160
E_Asia	jlSCF_15	7171198	7204480	0.0172418237307708	530	20067	1163856	43484
MENA	jlSCF_15	7171198	7204480	0.119661740780911	530	7061	59008	4592
N_Europe	jlSCF_15	7171198	7204480	0.1728036369973182	530	112054	648447	109983
NYC	jlSCF_15	7171198	7204480	0.1748288583629035	530	774663	4430979	13071
N_Europe	jlSCF_15	7566274	7607221	0.0893190114767445	619	68020	761540	124249
MENA	jlSCF_15	7566274	7607221	0.0970434974913267	619	7021	72349	1931
NYC	jlSCF_15	7566274	7607221	0.0512873208926823	619	266026	5186974	3341
E_Asia	jlSCF_15	7566274	7607221	0.0213609140565834	619	29193	1366655	43427
NYC	jlSCF_15	9486359	9502275	0.2622493574008435	228	498605	1901263	10517
N_Europe	jlSCF_15	9486359	9502275	0.2104527463472772	228	57212	271852	54416
E_Asia	jlSCF_15	9486359	9502275	0.0064367661433619	228	3253	505378	14006
MENA	jlSCF_15	9486359	9502275	0.1269752949031827	228	3423	26958	402
MENA	jlSCF_15	9502275	9513998	0.1779695848746403	42	866	4866	174
N_Europe	jlSCF_15	9502275	9513998	0.2810073965401308	42	13791	49077	11025
NYC	jlSCF_15	9502275	9513998	0.1882789291932175	42	65535	348074	4096
E_Asia	jlSCF_15	9502275	9513998	0.0692836410328344	42	6421	92677	2999
E_Asia	jlSCF_15	9513998	9529813	0.1139144986107602	288	72158	633440	22624
MENA	jlSCF_15	9513998	9529813	0.0837063284843963	288	2693	32172	2388
N_Europe	jlSCF_15	9513998	9529813	0.1793012583535821	288	60287	336233	75895
NYC	jlSCF_15	9513998	9529813	0.1344285277015113	288	321041	2388191	26689
NYC	jlSCF_15	10857286	10861946	0.1027204534388245	214	183114	1782644	11746
N_Europe	jlSCF_15	10857286	10861946	0.1219360044227622	214	32643	267706	38528
MENA	jlSCF_15	10857286	10861946	0.1536199926497611	214	3762	24489	1191
E_Asia	jlSCF_15	10857286	10861946	0.0042138168177555	214	2022	479850	7642
MENA	jlSCF_15	10861946	10895433	0.16255532413434	298	4995	30728	5032
NYC	jlSCF_15	10861946	10895433	0.1082918687144492	298	270286	2495903	2827
N_Europe	jlSCF_15	10861946	10895433	0.1211657343143069	298	45355	374322	52116
E_Asia	jlSCF_15	10861946	10895433	0.0146380987229907	298	9521	650426	28418
MENA	jlSCF_15	10895433	10923435	0.1891469916222391	238	4967	26260	2300
NYC	jlSCF_15	10895433	10923435	0.1513259489782356	238	301722	1993855	1775
N_Europe	jlSCF_15	10895433	10923435	0.1611144618683822	238	48083	298440	42138
E_Asia	jlSCF_15	10895433	10923435	0.0093994422906889	238	4837	514605	27559
E_Asia	jlSCF_15	10950083	11007044	0.0436819685715976	1337	128409	2939634	106052
N_Europe	jlSCF_15	10950083	11007044	0.1516063483039149	1337	251729	1660412	252835
MENA	jlSCF_15	10950083	11007044	0.0648186555362559	1337	10001	154292	6148
NYC	jlSCF_15	10950083	11007044	0.0875144489063071	1337	975224	11143577	67168
E_Asia	jlSCF_15	11085279	11247952	0.0817217785635972	2639	466455	5707842	303800
NYC	jlSCF_15	11085279	11247952	0.0672911105202741	2639	1485394	22074149	53866
N_Europe	jlSCF_15	11085279	11247952	0.2009229659329586	2639	647244	3221354	555055
MENA	jlSCF_15	11085279	11247952	0.0503381451709502	2639	15549	308891	7789
E_Asia	jlSCF_15	11247952	11461217	0.0355131798149169	3114	240395	6769177	324515
MENA	jlSCF_15	11247952	11461217	0.0284390042635125	3114	10339	363550	10130
N_Europe	jlSCF_15	11247952	11461217	0.2122093030938864	3114	802920	3783623	672511
NYC	jlSCF_15	11247952	11461217	0.0600382257941023	3114	1565155	26069308	41582
NYC	jlSCF_15	11461217	11516929	0.1771468127637521	810	1196361	6753500	38350
MENA	jlSCF_15	11461217	11516929	0.1726858909668692	810	16085	93146	4054
N_Europe	jlSCF_15	11461217	11516929	0.2494860897548322	810	244675	980716	178394
