pop1	pop2	chromosome	window_pos_1	window_pos_2	avg_wc_fst	no_snps
NYC	N_Europe	jlSCF_9	2949731	3247952	0.4205440314410683	3441
MENA	E_Asia	jlSCF_9	2949731	3247952	0.6815307069573795	3441
MENA	E_Asia	jlSCF_9	3641554	3697830	0.7609343033103921	829
N_Europe	E_Asia	jlSCF_9	3641554	3697830	0.3874133415581968	829
NYC	N_Europe	jlSCF_9	3641554	3697830	0.010764050831847	829
NYC	MENA	jlSCF_9	3641554	3697830	0.2043493011478512	829
N_Europe	MENA	jlSCF_9	3641554	3697830	0.2882821448612688	829
NYC	E_Asia	jlSCF_9	3641554	3697830	0.2472847104780086	829
NYC	N_Europe	jlSCF_9	3873129	3986683	0.0955984722789541	1263
N_Europe	E_Asia	jlSCF_9	3873129	3986683	0.7320801482839087	1263
N_Europe	MENA	jlSCF_9	3873129	3986683	0.2846964035025911	1263
NYC	E_Asia	jlSCF_9	3873129	3986683	0.7980219587249852	1263
NYC	MENA	jlSCF_9	3873129	3986683	0.5126559654093428	1263
MENA	E_Asia	jlSCF_9	3873129	3986683	0.6229067405482269	1263
NYC	MENA	jlSCF_9	3986683	4197941	0.9143988142509514	2557
N_Europe	MENA	jlSCF_9	3986683	4197941	0.4963773022699785	2557
N_Europe	E_Asia	jlSCF_9	3986683	4197941	0.8209141236851125	2557
MENA	E_Asia	jlSCF_9	3986683	4197941	0.5809670402945427	2557
NYC	N_Europe	jlSCF_9	3986683	4197941	0.2263812930554263	2557
NYC	E_Asia	jlSCF_9	3986683	4197941	0.9815221690195398	2557
MENA	E_Asia	jlSCF_9	4229167	4348021	0.5458430826647745	1358
N_Europe	E_Asia	jlSCF_9	4229167	4348021	0.8132843440949592	1358
N_Europe	MENA	jlSCF_9	4229167	4348021	0.5072495186738009	1358
NYC	E_Asia	jlSCF_9	4229167	4348021	0.9757546436553972	1358
NYC	MENA	jlSCF_9	4229167	4348021	0.9187989311064472	1358
NYC	N_Europe	jlSCF_9	4229167	4348021	0.2185767740109923	1358
MENA	E_Asia	jlSCF_9	4348021	4399199	0.5834923781062493	708
N_Europe	E_Asia	jlSCF_9	4348021	4399199	0.5097738138176493	708
N_Europe	MENA	jlSCF_9	4348021	4399199	0.1107853966415877	708
NYC	E_Asia	jlSCF_9	4348021	4399199	0.7152211859130778	708
NYC	MENA	jlSCF_9	4348021	4399199	0.4551177154642325	708
NYC	N_Europe	jlSCF_9	4348021	4399199	0.159537368540019	708
NYC	N_Europe	jlSCF_9	4399199	4454218	0.1526242412247798	797
NYC	MENA	jlSCF_9	4399199	4454218	0.4576152479197938	797
NYC	E_Asia	jlSCF_9	4399199	4454218	0.7220071759224775	797
N_Europe	MENA	jlSCF_9	4399199	4454218	0.1398461609156393	797
N_Europe	E_Asia	jlSCF_9	4399199	4454218	0.5409120280223345	797
MENA	E_Asia	jlSCF_9	4399199	4454218	0.6178493535188249	797
NYC	N_Europe	jlSCF_9	4454218	4509531	0.1175560002869992	601
NYC	MENA	jlSCF_9	4454218	4509531	0.2543678983070252	601
NYC	E_Asia	jlSCF_9	4454218	4509531	0.6577705945568683	601
N_Europe	MENA	jlSCF_9	4454218	4509531	0.0304284901467233	601
N_Europe	E_Asia	jlSCF_9	4454218	4509531	0.4987856069381711	601
MENA	E_Asia	jlSCF_9	4454218	4509531	0.6388860608392587	601
MENA	E_Asia	jlSCF_9	4509531	4600251	0.7269829502435369	1076
NYC	N_Europe	jlSCF_9	4509531	4600251	0.0521652179725475	1076
NYC	MENA	jlSCF_9	4509531	4600251	0.3037380290289689	1076
NYC	E_Asia	jlSCF_9	4509531	4600251	0.5183325839003545	1076
N_Europe	MENA	jlSCF_9	4509531	4600251	0.1859811808907306	1076
N_Europe	E_Asia	jlSCF_9	4509531	4600251	0.4465629914712375	1076
MENA	E_Asia	jlSCF_9	5216155	5296899	0.7193374289433077	1084
N_Europe	E_Asia	jlSCF_9	5216155	5296899	0.6340682357690753	1084
NYC	N_Europe	jlSCF_9	5216155	5296899	0.0328580643773162	1084
N_Europe	MENA	jlSCF_9	5216155	5296899	0.4130275054050025	1084
NYC	E_Asia	jlSCF_9	5216155	5296899	0.4362294692792779	1084
NYC	MENA	jlSCF_9	5216155	5296899	0.3283329890785789	1084
MENA	E_Asia	jlSCF_9	5690374	5744075	0.7509797190537058	1084
N_Europe	E_Asia	jlSCF_9	5690374	5744075	0.7092934142338166	1084
N_Europe	MENA	jlSCF_9	5690374	5744075	0.565944645050506	1084
NYC	E_Asia	jlSCF_9	5690374	5744075	0.8880613753387335	1084
NYC	N_Europe	jlSCF_9	5690374	5744075	0.1394555676367252	1084
NYC	MENA	jlSCF_9	5690374	5744075	0.912736263435724	1084
NYC	E_Asia	jlSCF_9	5744075	5861281	0.8599147954381026	2018
N_Europe	MENA	jlSCF_9	5744075	5861281	0.2113050369074751	2018
N_Europe	E_Asia	jlSCF_9	5744075	5861281	0.6972560708756924	2018
MENA	E_Asia	jlSCF_9	5744075	5861281	0.7906507766969373	2018
NYC	MENA	jlSCF_9	5744075	5861281	0.5701018388639559	2018
NYC	N_Europe	jlSCF_9	5744075	5861281	0.1644205694376139	2018
MENA	E_Asia	jlSCF_9	5861281	5870718	0.6722493230225562	196
N_Europe	E_Asia	jlSCF_9	5861281	5870718	0.7283790377277675	196
N_Europe	MENA	jlSCF_9	5861281	5870718	0.1728895142862322	196
NYC	E_Asia	jlSCF_9	5861281	5870718	0.8837487796376327	196
NYC	MENA	jlSCF_9	5861281	5870718	0.595420737786688	196
NYC	N_Europe	jlSCF_9	5861281	5870718	0.1208032491549457	196
NYC	N_Europe	jlSCF_9	5870718	5909780	0.0967372168276557	632
MENA	E_Asia	jlSCF_9	5870718	5909780	0.4777061921580958	632
N_Europe	E_Asia	jlSCF_9	5870718	5909780	0.6385548635345923	632
N_Europe	MENA	jlSCF_9	5870718	5909780	0.202393950656893	632
NYC	E_Asia	jlSCF_9	5870718	5909780	0.815908613709247	632
NYC	MENA	jlSCF_9	5870718	5909780	0.5827783077330673	632
MENA	E_Asia	jlSCF_9	5909780	6017317	0.3918829726627204	1358
NYC	N_Europe	jlSCF_9	5909780	6017317	0.0899902410671822	1358
NYC	MENA	jlSCF_9	5909780	6017317	0.7304468376812876	1358
NYC	E_Asia	jlSCF_9	5909780	6017317	0.837878118645946	1358
N_Europe	E_Asia	jlSCF_9	5909780	6017317	0.6744146003733247	1358
N_Europe	MENA	jlSCF_9	5909780	6017317	0.4103683988131612	1358
NYC	MENA	jlSCF_9	6017317	6126555	0.9187753015453634	953
N_Europe	E_Asia	jlSCF_9	6017317	6126555	0.6498106773243887	953
NYC	N_Europe	jlSCF_9	6017317	6126555	0.1138910665141685	953
MENA	E_Asia	jlSCF_9	6017317	6126555	0.8533503827279928	953
N_Europe	MENA	jlSCF_9	6017317	6126555	0.8211673806918051	953
NYC	E_Asia	jlSCF_9	6017317	6126555	0.7997772311199356	953
NYC	MENA	jlSCF_9	6126555	6129450	0.9006025938527884	23
N_Europe	MENA	jlSCF_9	6126555	6129450	0.8067566708573619	23
NYC	E_Asia	jlSCF_9	6126555	6129450	0.8333164181695067	23
NYC	N_Europe	jlSCF_9	6126555	6129450	0.0154995287311349	23
N_Europe	E_Asia	jlSCF_9	6126555	6129450	0.7540643815364296	23
MENA	E_Asia	jlSCF_9	6126555	6129450	0.8113213836163442	23
NYC	MENA	jlSCF_9	6896472	6950051	0.8851495724873863	478
NYC	E_Asia	jlSCF_9	6896472	6950051	0.8663728961748222	478
N_Europe	MENA	jlSCF_9	6896472	6950051	0.7329360200792232	478
N_Europe	E_Asia	jlSCF_9	6896472	6950051	0.7586958524044387	478
MENA	E_Asia	jlSCF_9	6896472	6950051	0.8297786030023268	478
NYC	N_Europe	jlSCF_9	6896472	6950051	0.0800827937780549	478
N_Europe	MENA	jlSCF_9	7338618	7387532	0.251288276906796	729
N_Europe	E_Asia	jlSCF_9	7338618	7387532	0.63776237900773	729
MENA	E_Asia	jlSCF_9	7338618	7387532	0.7701569192718427	729
NYC	E_Asia	jlSCF_9	7338618	7387532	0.8237354212921187	729
NYC	N_Europe	jlSCF_9	7338618	7387532	0.0717723439097782	729
NYC	MENA	jlSCF_9	7338618	7387532	0.6319548818752873	729
MENA	E_Asia	jlSCF_9	9677452	9683954	0.9411022972101676	53
N_Europe	E_Asia	jlSCF_9	9677452	9683954	0.9366509784963806	53
N_Europe	MENA	jlSCF_9	9677452	9683954	0.1141801246744325	53
NYC	E_Asia	jlSCF_9	9677452	9683954	0.9732798547946384	53
NYC	MENA	jlSCF_9	9677452	9683954	0.4007025783995667	53
NYC	N_Europe	jlSCF_9	9677452	9683954	0.0180358910683848	53
NYC	N_Europe	jlSCF_9	9751205	9763221	0.1375559922947578	53
NYC	E_Asia	jlSCF_9	9751205	9763221	0.9166681000385256	53
N_Europe	MENA	jlSCF_9	9751205	9763221	0.6463343933712105	53
MENA	E_Asia	jlSCF_9	9751205	9763221	0.8080839185316938	53
NYC	MENA	jlSCF_9	9751205	9763221	0.8734196060485401	53
N_Europe	E_Asia	jlSCF_9	9751205	9763221	0.8152722033155763	53
N_Europe	E_Asia	jlSCF_9	10227243	10262213	0.783693139891096	312
NYC	N_Europe	jlSCF_9	10227243	10262213	0.1137543088104415	312
NYC	MENA	jlSCF_9	10227243	10262213	0.909954997174376	312
NYC	E_Asia	jlSCF_9	10227243	10262213	0.9186735728961816	312
N_Europe	MENA	jlSCF_9	10227243	10262213	0.7035876955928616	312
MENA	E_Asia	jlSCF_9	10227243	10262213	0.7573713857056794	312
N_Europe	E_Asia	jlSCF_9	10262213	10327474	0.7392291936238817	626
NYC	E_Asia	jlSCF_9	10262213	10327474	0.8982803024695244	626
N_Europe	MENA	jlSCF_9	10262213	10327474	0.640674517797576	626
NYC	N_Europe	jlSCF_9	10262213	10327474	0.1445877575254358	626
NYC	MENA	jlSCF_9	10262213	10327474	0.8874785675831252	626
MENA	E_Asia	jlSCF_9	10262213	10327474	0.5943661413608673	626
MENA	E_Asia	jlSCF_9	10327474	10372891	0.5697007570456604	463
N_Europe	E_Asia	jlSCF_9	10327474	10372891	0.7991821692853814	463
N_Europe	MENA	jlSCF_9	10327474	10372891	0.7072691886136261	463
NYC	E_Asia	jlSCF_9	10327474	10372891	0.9291881319430652	463
NYC	MENA	jlSCF_9	10327474	10372891	0.9216655913783048	463
NYC	N_Europe	jlSCF_9	10327474	10372891	0.1265484722609144	463
N_Europe	MENA	jlSCF_9	10423401	10433385	0.8611912993941214	83
MENA	E_Asia	jlSCF_9	10423401	10433385	0.8143362823104715	83
N_Europe	E_Asia	jlSCF_9	10423401	10433385	0.7854474564329406	83
NYC	E_Asia	jlSCF_9	10423401	10433385	0.8501051064539576	83
NYC	N_Europe	jlSCF_9	10423401	10433385	0.035212092446853	83
NYC	MENA	jlSCF_9	10423401	10433385	0.9248332919741646	83
N_Europe	E_Asia	jlSCF_9	10620790	10759234	0.4435346427379816	1656
N_Europe	MENA	jlSCF_9	10620790	10759234	0.4475795795172131	1656
NYC	E_Asia	jlSCF_9	10620790	10759234	0.6138951841069742	1656
NYC	MENA	jlSCF_9	10620790	10759234	0.6516164226423496	1656
NYC	N_Europe	jlSCF_9	10620790	10759234	0.180687551025451	1656
MENA	E_Asia	jlSCF_9	10620790	10759234	0.3394977821316656	1656
NYC	N_Europe	jlSCF_9	10759234	10771271	-0.0016130070047023	316
NYC	E_Asia	jlSCF_9	10759234	10771271	0.6655809188951808	316
N_Europe	MENA	jlSCF_9	10759234	10771271	0.8339689609617047	316
N_Europe	E_Asia	jlSCF_9	10759234	10771271	0.5450174369406346	316
MENA	E_Asia	jlSCF_9	10759234	10771271	0.3583480826293647	316
NYC	MENA	jlSCF_9	10759234	10771271	0.8926945084370645	316
NYC	E_Asia	jlSCF_9	10771271	10889243	0.7889316117456953	1617
NYC	N_Europe	jlSCF_9	10771271	10889243	0.0207977681024062	1617
NYC	MENA	jlSCF_9	10771271	10889243	0.8298929309904353	1617
N_Europe	MENA	jlSCF_9	10771271	10889243	0.691434334724869	1617
MENA	E_Asia	jlSCF_9	10771271	10889243	0.3413801306075179	1617
N_Europe	E_Asia	jlSCF_9	10771271	10889243	0.6839998473643976	1617
N_Europe	E_Asia	jlSCF_9	11977300	12078152	0.4359997478971628	1435
MENA	E_Asia	jlSCF_9	11977300	12078152	0.7990205461475339	1435
NYC	E_Asia	jlSCF_9	11977300	12078152	0.5068643501813136	1435
N_Europe	MENA	jlSCF_9	11977300	12078152	0.2310638323803835	1435
NYC	N_Europe	jlSCF_9	11977300	12078152	0.1615943772134926	1435
NYC	MENA	jlSCF_9	11977300	12078152	0.3910542396484952	1435
N_Europe	E_Asia	jlSCF_9	12153973	12218476	0.4264110137465763	682
N_Europe	MENA	jlSCF_9	12153973	12218476	0.1912235606337986	682
NYC	E_Asia	jlSCF_9	12153973	12218476	0.3974037537178504	682
NYC	MENA	jlSCF_9	12153973	12218476	0.1099653528556316	682
NYC	N_Europe	jlSCF_9	12153973	12218476	0.1408250751605744	682
MENA	E_Asia	jlSCF_9	12153973	12218476	0.6896341695686844	682
N_Europe	MENA	jlSCF_9	12352785	12399302	0.035043100090159	585
NYC	E_Asia	jlSCF_9	12352785	12399302	0.5282313908022338	585
NYC	N_Europe	jlSCF_9	12352785	12399302	0.0798689960369164	585
MENA	E_Asia	jlSCF_9	12352785	12399302	0.3870709706970079	585
NYC	MENA	jlSCF_9	12352785	12399302	0.1863006290400406	585
N_Europe	E_Asia	jlSCF_9	12352785	12399302	0.3591271813300272	585
MENA	E_Asia	jlSCF_9	12399302	12402389	0.3581465946045682	111
N_Europe	E_Asia	jlSCF_9	12399302	12402389	0.3571992039873531	111
N_Europe	MENA	jlSCF_9	12399302	12402389	-0.0140024154152718	111
NYC	E_Asia	jlSCF_9	12399302	12402389	0.5005086471473794	111
NYC	MENA	jlSCF_9	12399302	12402389	0.0884679692719325	111
NYC	N_Europe	jlSCF_9	12399302	12402389	0.0763192268744734	111
N_Europe	E_Asia	jlSCF_9	12402389	12434428	0.4702484280787023	724
N_Europe	MENA	jlSCF_9	12402389	12434428	0.0571481027805164	724
NYC	E_Asia	jlSCF_9	12402389	12434428	0.6039238726483079	724
NYC	MENA	jlSCF_9	12402389	12434428	0.2097362967818681	724
NYC	N_Europe	jlSCF_9	12402389	12434428	0.0762868377041851	724
MENA	E_Asia	jlSCF_9	12402389	12434428	0.5068107170967575	724
NYC	E_Asia	jlSCF_9	12434428	12507856	0.5578209052191001	1658
NYC	MENA	jlSCF_9	12434428	12507856	0.1845747056011546	1658
NYC	N_Europe	jlSCF_9	12434428	12507856	0.0866020815491208	1658
N_Europe	MENA	jlSCF_9	12434428	12507856	0.0318064366329625	1658
MENA	E_Asia	jlSCF_9	12434428	12507856	0.4748328526264126	1658
N_Europe	E_Asia	jlSCF_9	12434428	12507856	0.4433944447538116	1658
NYC	MENA	jlSCF_9	12646811	12709726	0.209342451308786	225
NYC	E_Asia	jlSCF_9	12646811	12709726	0.3462434310236271	225
N_Europe	MENA	jlSCF_9	12646811	12709726	0.3233399187305319	225
NYC	N_Europe	jlSCF_9	12646811	12709726	0.0410414966873798	225
N_Europe	E_Asia	jlSCF_9	12646811	12709726	0.3463889126938277	225
MENA	E_Asia	jlSCF_9	12646811	12709726	0.7578490226055312	225
NYC	N_Europe	jlSCF_9	13289443	13367266	0.1312476464963535	1157
NYC	MENA	jlSCF_9	13289443	13367266	0.091007491474608	1157
NYC	E_Asia	jlSCF_9	13289443	13367266	0.6136007365959638	1157
N_Europe	MENA	jlSCF_9	13289443	13367266	0.2225638417081061	1157
N_Europe	E_Asia	jlSCF_9	13289443	13367266	0.4459417130797392	1157
MENA	E_Asia	jlSCF_9	13289443	13367266	0.8319258614283352	1157
NYC	E_Asia	jlSCF_9	22041793	22060569	0.6730301342442306	212
MENA	E_Asia	jlSCF_9	22041793	22060569	0.7104021888356616	212
N_Europe	E_Asia	jlSCF_9	22041793	22060569	0.6619831936327478	212
NYC	MENA	jlSCF_9	22041793	22060569	0.4128100902958239	212
NYC	N_Europe	jlSCF_9	22041793	22060569	0.0337718064790326	212
N_Europe	MENA	jlSCF_9	22041793	22060569	0.1965958080540771	212
N_Europe	MENA	jlSCF_9	22461175	22580551	0.1852135843298194	1710
NYC	E_Asia	jlSCF_9	22461175	22580551	0.632339135513569	1710
NYC	N_Europe	jlSCF_9	22461175	22580551	0.0219711882170914	1710
MENA	E_Asia	jlSCF_9	22461175	22580551	0.4336142726895593	1710
NYC	MENA	jlSCF_9	22461175	22580551	0.3632513517193127	1710
N_Europe	E_Asia	jlSCF_9	22461175	22580551	0.561487341145156	1710
N_Europe	MENA	jlSCF_9	22580551	22631204	0.1835184233717564	296
NYC	E_Asia	jlSCF_9	22580551	22631204	0.5760316238537425	296
NYC	N_Europe	jlSCF_9	22580551	22631204	0.0219045777437352	296
NYC	MENA	jlSCF_9	22580551	22631204	0.3638762340700432	296
N_Europe	E_Asia	jlSCF_9	22580551	22631204	0.4876145438666491	296
MENA	E_Asia	jlSCF_9	22580551	22631204	0.3491261662338747	296
NYC	N_Europe	jlSCF_9	22631204	22714709	0.0222306882926838	1400
NYC	MENA	jlSCF_9	22631204	22714709	0.3725382263781863	1400
NYC	E_Asia	jlSCF_9	22631204	22714709	0.6144933831813858	1400
N_Europe	MENA	jlSCF_9	22631204	22714709	0.1853729148639623	1400
N_Europe	E_Asia	jlSCF_9	22631204	22714709	0.5326086361913668	1400
MENA	E_Asia	jlSCF_9	22631204	22714709	0.3734334098235182	1400
N_Europe	MENA	jlSCF_9	23978908	23995518	0.359694013448297	107
NYC	N_Europe	jlSCF_9	23978908	23995518	0.12101567065775	107
NYC	MENA	jlSCF_9	23978908	23995518	0.6388109290074958	107
NYC	E_Asia	jlSCF_9	23978908	23995518	0.6569230604407942	107
N_Europe	E_Asia	jlSCF_9	23978908	23995518	0.4362250685172676	107
MENA	E_Asia	jlSCF_9	23978908	23995518	0.3719339152639317	107
MENA	E_Asia	jlSCF_9	23995518	24230032	0.5208717379729942	3279
N_Europe	E_Asia	jlSCF_9	23995518	24230032	0.5932363304566567	3279
N_Europe	MENA	jlSCF_9	23995518	24230032	0.4141361893427289	3279
NYC	E_Asia	jlSCF_9	23995518	24230032	0.6546781082936004	3279
NYC	N_Europe	jlSCF_9	23995518	24230032	0.0385655647145082	3279
NYC	MENA	jlSCF_9	23995518	24230032	0.5648982748563515	3279
N_Europe	MENA	jlSCF_9	24230032	24297634	0.5710667650773579	561
NYC	E_Asia	jlSCF_9	24230032	24297634	0.798066328283415	561
MENA	E_Asia	jlSCF_9	24230032	24297634	0.6219116020658633	561
NYC	N_Europe	jlSCF_9	24230032	24297634	0.1424281122432574	561
NYC	MENA	jlSCF_9	24230032	24297634	0.7647737170140646	561
N_Europe	E_Asia	jlSCF_9	24230032	24297634	0.6826839919652219	561
MENA	E_Asia	jlSCF_9	25571899	25577840	0.6682314649117049	125
N_Europe	E_Asia	jlSCF_9	25571899	25577840	0.6192742957992623	125
N_Europe	MENA	jlSCF_9	25571899	25577840	0.2751373669138436	125
NYC	E_Asia	jlSCF_9	25571899	25577840	0.8299631091939644	125
NYC	MENA	jlSCF_9	25571899	25577840	0.7430150584741225	125
NYC	N_Europe	jlSCF_9	25571899	25577840	0.0756851080120493	125
MENA	E_Asia	jlSCF_10	396710	472125	0.2434161252865866	1070
NYC	E_Asia	jlSCF_10	396710	472125	0.7860038272216406	1070
N_Europe	MENA	jlSCF_10	396710	472125	0.3653207772350187	1070
N_Europe	E_Asia	jlSCF_10	396710	472125	0.614477715848111	1070
NYC	MENA	jlSCF_10	396710	472125	0.6854985254482809	1070
NYC	N_Europe	jlSCF_10	396710	472125	0.1112725861073705	1070
NYC	E_Asia	jlSCF_10	472125	777714	0.7176177207293223	3721
MENA	E_Asia	jlSCF_10	472125	777714	0.6732284117788898	3721
N_Europe	E_Asia	jlSCF_10	472125	777714	0.5873762763720207	3721
NYC	N_Europe	jlSCF_10	472125	777714	0.2075431252521049	3721
NYC	MENA	jlSCF_10	472125	777714	0.5108257874962494	3721
N_Europe	MENA	jlSCF_10	472125	777714	0.248713586916915	3721
NYC	N_Europe	jlSCF_10	1558169	1564258	0.1268389895309738	202
NYC	MENA	jlSCF_10	1558169	1564258	0.238509969872137	202
NYC	E_Asia	jlSCF_10	1558169	1564258	0.5013186947099132	202
MENA	E_Asia	jlSCF_10	1558169	1564258	0.7093935090286858	202
N_Europe	MENA	jlSCF_10	1558169	1564258	0.0930757753642889	202
N_Europe	E_Asia	jlSCF_10	1558169	1564258	0.4939861446562729	202
N_Europe	E_Asia	jlSCF_10	1564258	1570003	0.5399752351633387	93
N_Europe	MENA	jlSCF_10	1564258	1570003	0.0911278827956254	93
NYC	MENA	jlSCF_10	1564258	1570003	0.260253947338349	93
NYC	N_Europe	jlSCF_10	1564258	1570003	0.0927224656618338	93
MENA	E_Asia	jlSCF_10	1564258	1570003	0.7325592209472469	93
NYC	E_Asia	jlSCF_10	1564258	1570003	0.6242832113289551	93
NYC	MENA	jlSCF_10	1570003	1712286	0.1954123566659723	1812
NYC	N_Europe	jlSCF_10	1570003	1712286	0.075747565103833	1812
NYC	E_Asia	jlSCF_10	1570003	1712286	0.4622876704330471	1812
N_Europe	MENA	jlSCF_10	1570003	1712286	0.0687763105904999	1812
N_Europe	E_Asia	jlSCF_10	1570003	1712286	0.3985552463597239	1812
MENA	E_Asia	jlSCF_10	1570003	1712286	0.5871052671773964	1812
N_Europe	MENA	jlSCF_10	1712286	1852309	0.1430931688802862	1927
NYC	E_Asia	jlSCF_10	1712286	1852309	0.6437119692669317	1927
NYC	MENA	jlSCF_10	1712286	1852309	0.213894214718433	1927
NYC	N_Europe	jlSCF_10	1712286	1852309	0.1010852622404981	1927
MENA	E_Asia	jlSCF_10	1712286	1852309	0.7955972028942622	1927
N_Europe	E_Asia	jlSCF_10	1712286	1852309	0.6465976248568818	1927
NYC	MENA	jlSCF_10	1852309	1878652	0.0460609766745247	351
NYC	N_Europe	jlSCF_10	1852309	1878652	0.0411541970371744	351
N_Europe	MENA	jlSCF_10	1852309	1878652	-0.0041845703264264	351
N_Europe	E_Asia	jlSCF_10	1852309	1878652	0.6388852657657544	351
MENA	E_Asia	jlSCF_10	1852309	1878652	0.6859861229687765	351
NYC	E_Asia	jlSCF_10	1852309	1878652	0.5488057760836453	351
N_Europe	MENA	jlSCF_10	2831252	2889929	0.2386719859931285	470
NYC	E_Asia	jlSCF_10	2831252	2889929	0.5360547497492285	470
NYC	MENA	jlSCF_10	2831252	2889929	0.3231446741829951	470
NYC	N_Europe	jlSCF_10	2831252	2889929	0.0207234125502685	470
N_Europe	E_Asia	jlSCF_10	2831252	2889929	0.5445185152878665	470
MENA	E_Asia	jlSCF_10	2831252	2889929	0.5467442159626599	470
N_Europe	MENA	jlSCF_10	3522391	3537075	0.1102352175230849	228
NYC	E_Asia	jlSCF_10	3522391	3537075	0.6633326284650941	228
NYC	MENA	jlSCF_10	3522391	3537075	0.4098736806060737	228
NYC	N_Europe	jlSCF_10	3522391	3537075	0.1474929045754388	228
N_Europe	E_Asia	jlSCF_10	3522391	3537075	0.5039256002468311	228
MENA	E_Asia	jlSCF_10	3522391	3537075	0.5881092562439701	228
NYC	N_Europe	jlSCF_10	3537075	3798238	0.1057340296303704	3414
NYC	MENA	jlSCF_10	3537075	3798238	0.3506014427100998	3414
NYC	E_Asia	jlSCF_10	3537075	3798238	0.624090900671618	3414
N_Europe	MENA	jlSCF_10	3537075	3798238	0.119793059806633	3414
N_Europe	E_Asia	jlSCF_10	3537075	3798238	0.4593864250551532	3414
MENA	E_Asia	jlSCF_10	3537075	3798238	0.5271009659849958	3414
NYC	N_Europe	jlSCF_10	3798238	3815704	0.1166155666946742	247
MENA	E_Asia	jlSCF_10	3798238	3815704	0.8466416953816412	247
N_Europe	E_Asia	jlSCF_10	3798238	3815704	0.7936948961227545	247
N_Europe	MENA	jlSCF_10	3798238	3815704	0.4152416251620816	247
NYC	E_Asia	jlSCF_10	3798238	3815704	0.9147324352983748	247
NYC	MENA	jlSCF_10	3798238	3815704	0.751949443173029	247
NYC	E_Asia	jlSCF_10	3815704	3837222	0.8963506199776118	298
N_Europe	MENA	jlSCF_10	3815704	3837222	0.3397300357170906	298
N_Europe	E_Asia	jlSCF_10	3815704	3837222	0.7817649905699471	298
MENA	E_Asia	jlSCF_10	3815704	3837222	0.7513946150149581	298
NYC	N_Europe	jlSCF_10	3815704	3837222	0.1012762001873187	298
NYC	MENA	jlSCF_10	3815704	3837222	0.6814925358900855	298
N_Europe	E_Asia	jlSCF_10	3837222	3842271	0.8359429340266398	158
N_Europe	MENA	jlSCF_10	3837222	3842271	0.4054135571268784	158
NYC	E_Asia	jlSCF_10	3837222	3842271	0.8972211760182547	158
NYC	MENA	jlSCF_10	3837222	3842271	0.6699649840401632	158
NYC	N_Europe	jlSCF_10	3837222	3842271	0.0266841162053702	158
MENA	E_Asia	jlSCF_10	3837222	3842271	0.6303778478641208	158
N_Europe	MENA	jlSCF_10	4727850	4779665	0.1916167385436835	2380
NYC	E_Asia	jlSCF_10	4727850	4779665	0.5058744198335813	2380
NYC	MENA	jlSCF_10	4727850	4779665	0.4229221011882432	2380
MENA	E_Asia	jlSCF_10	4727850	4779665	0.3889490088536047	2380
NYC	N_Europe	jlSCF_10	4727850	4779665	0.0560594978162772	2380
N_Europe	E_Asia	jlSCF_10	4727850	4779665	0.3632299682297393	2380
MENA	E_Asia	jlSCF_10	7549638	7743039	0.5640001927033607	5870
N_Europe	E_Asia	jlSCF_10	7549638	7743039	0.4031982350885504	5870
N_Europe	MENA	jlSCF_10	7549638	7743039	0.1384398066075883	5870
NYC	E_Asia	jlSCF_10	7549638	7743039	0.5185919756806978	5870
NYC	MENA	jlSCF_10	7549638	7743039	0.3116484167340388	5870
NYC	N_Europe	jlSCF_10	7549638	7743039	0.0662759824926761	5870
NYC	N_Europe	jlSCF_10	7893814	7944145	0.2046827665241594	1857
NYC	MENA	jlSCF_10	7893814	7944145	0.8449302925141197	1857
NYC	E_Asia	jlSCF_10	7893814	7944145	0.8823991955097946	1857
N_Europe	MENA	jlSCF_10	7893814	7944145	0.4125818105053463	1857
MENA	E_Asia	jlSCF_10	7893814	7944145	0.6360523497449634	1857
N_Europe	E_Asia	jlSCF_10	7893814	7944145	0.6049787704519579	1857
NYC	MENA	jlSCF_10	7944145	8252427	0.7697344557341085	3056
NYC	E_Asia	jlSCF_10	7944145	8252427	0.8820843109481894	3056
N_Europe	MENA	jlSCF_10	7944145	8252427	0.3112848709269282	3056
N_Europe	E_Asia	jlSCF_10	7944145	8252427	0.6305083806088434	3056
MENA	E_Asia	jlSCF_10	7944145	8252427	0.5493870088926929	3056
NYC	N_Europe	jlSCF_10	7944145	8252427	0.206770949263557	3056
N_Europe	E_Asia	jlSCF_10	10072560	10127638	0.5782219106128316	248
MENA	E_Asia	jlSCF_10	10072560	10127638	0.3202107051640372	248
N_Europe	MENA	jlSCF_10	10072560	10127638	0.2387442249269449	248
NYC	N_Europe	jlSCF_10	10072560	10127638	0.1444115211911637	248
NYC	MENA	jlSCF_10	10072560	10127638	0.6455297761908377	248
NYC	E_Asia	jlSCF_10	10072560	10127638	0.8097084135251397	248
N_Europe	MENA	jlSCF_10	10873219	10884887	0.0418571413864167	199
NYC	E_Asia	jlSCF_10	10873219	10884887	0.8099109812958715	199
NYC	MENA	jlSCF_10	10873219	10884887	0.1845341646300877	199
NYC	N_Europe	jlSCF_10	10873219	10884887	0.1400094586497751	199
MENA	E_Asia	jlSCF_10	10873219	10884887	0.8443793203734289	199
N_Europe	E_Asia	jlSCF_10	10873219	10884887	0.6631258485763716	199
