pop	chromosome	window_pos_1	window_pos_2	avg_pi	no_sites	count_diffs	count_comparisons	count_missing
N_Europe	jlSCF_10	10873219	10884887	0.183493911952518	203	45632	248684	41809
E_Asia	jlSCF_10	10873219	10884887	0.0486034032013943	203	21194	436060	26374
MENA	jlSCF_10	10873219	10884887	0.08127238983124	203	1883	23169	1191
NYC	jlSCF_10	10884887	10952782	0.1982452611555456	740	1220175	6154876	50024
N_Europe	jlSCF_10	10884887	10952782	0.2272992212190116	740	205123	902436	156504
MENA	jlSCF_10	10884887	10952782	0.1102962989332289	740	9295	84273	4527
E_Asia	jlSCF_10	10884887	10952782	0.0145655743152598	740	23669	1624996	60724
E_Asia	jlSCF_10	12871613	12901850	0.0564443920314827	310	38769	686853	19327
MENA	jlSCF_10	12871613	12901850	0.017724853207485	310	646	36446	754
N_Europe	jlSCF_10	12871613	12901850	0.0349719468589203	310	13233	378389	65221
NYC	jlSCF_10	12871613	12901850	0.0093432259479959	310	24104	2579837	19513
MENA	jlSCF_10	16261057	16286727	0.0047399403684921	343	186	39241	1919
N_Europe	jlSCF_10	16261057	16286727	0.196018760429894	343	80579	411078	79755
NYC	jlSCF_10	16261057	16286727	0.2837680947456028	343	814894	2871690	4365
E_Asia	jlSCF_10	16261057	16286727	0.0690559475718601	343	51506	745859	35495
NYC	jlSCF_10	17177896	17209908	0.0342335053523596	445	127446	3722844	8481
N_Europe	jlSCF_10	17177896	17209908	0.0432916861279775	445	23728	548096	88699
MENA	jlSCF_10	17177896	17209908	0.0229481123017244	445	1195	52074	1326
E_Asia	jlSCF_10	17177896	17209908	0.0355690001120379	445	34922	981810	31900
MENA	jlSCF_10	17280789	17298590	0.0490596616807914	255	1453	29617	983
E_Asia	jlSCF_10	17280789	17298590	0.0489719799129466	255	27520	561954	18936
NYC	jlSCF_10	17280789	17298590	0.048732526484102	255	104111	2136376	1799
N_Europe	jlSCF_10	17280789	17298590	0.0634937301731242	255	19955	314283	50622
NYC	jlSCF_10	17395229	17470630	0.0356546616593854	978	292076	8191804	8726
E_Asia	jlSCF_10	17395229	17470630	0.0218529777992875	978	45876	2099302	128582
MENA	jlSCF_10	17395229	17470630	0.0198971053120932	978	2247	112931	4429
N_Europe	jlSCF_10	17395229	17470630	0.0860673470308268	978	103040	1197202	202316
NYC	jlSCF_10	17470630	17501997	0.0347282458097948	225	65421	1883798	2827
E_Asia	jlSCF_10	17470630	17501997	0.0114806089714323	225	5658	492831	19719
N_Europe	jlSCF_10	17470630	17501997	0.1600181855512862	225	43644	272744	49231
MENA	jlSCF_10	17470630	17501997	0.0150887342662809	225	386	25582	1418
N_Europe	jlSCF_10	17501997	17564023	0.0478042623985313	712	41665	871575	147297
MENA	jlSCF_10	17501997	17564023	0.0346614999433841	712	2755	79483	5957
E_Asia	jlSCF_10	17501997	17564023	0.0286179687967003	712	44045	1539068	82868
NYC	jlSCF_10	17501997	17564023	0.0110300670774967	712	65780	5963699	6421
NYC	jlSCF_10	17607387	17760802	0.0388009748215601	1611	523109	13481852	26383
N_Europe	jlSCF_10	17607387	17760802	0.0876799605687632	1611	173620	1980156	325185
MENA	jlSCF_10	17607387	17760802	0.0431759666178363	1611	7781	180216	13104
E_Asia	jlSCF_10	17607387	17760802	0.0391125488157519	1611	135057	3453035	216823
E_Asia	jlSCF_12	293179	335957	0.0251139646229883	736	40305	1604884	71724
MENA	jlSCF_12	293179	335957	0.0074031958115679	736	625	84423	3897
N_Europe	jlSCF_12	293179	335957	0.0734941738970155	736	66189	900602	152614
NYC	jlSCF_12	293179	335957	0.0366038767384344	736	225764	6167762	3598
NYC	jlSCF_12	587146	617033	0.0232579390386519	375	73048	3140777	3598
N_Europe	jlSCF_12	587146	617033	0.0936185742205963	375	42584	454867	81758
MENA	jlSCF_12	587146	617033	0.2359820523954262	375	8152	34545	10455
E_Asia	jlSCF_12	587146	617033	0.0447359027347494	375	37472	837627	16623
N_Europe	jlSCF_12	654853	659383	0.1114038389160707	22	2960	26570	4912
MENA	jlSCF_12	654853	659383	0.2257939581719597	22	583	2582	58
E_Asia	jlSCF_12	654853	659383	0.0893367579435767	22	4313	48278	1838
NYC	jlSCF_12	654853	659383	0.0006993006993006	22	129	184470	0
NYC	jlSCF_12	659383	871548	0.0037205193116754	2310	71978	19346224	23126
N_Europe	jlSCF_12	659383	871548	0.1504661540251106	2310	425572	2828357	477253
MENA	jlSCF_12	659383	871548	0.1635137339397686	2310	43105	263617	13583
E_Asia	jlSCF_12	659383	871548	0.074062594853732	2310	369908	4994532	267648
NYC	jlSCF_12	871548	926453	0.044852520558128	276	103420	2305779	8481
N_Europe	jlSCF_12	871548	926453	0.1611386959976376	276	52931	328481	66475
MENA	jlSCF_12	871548	926453	0.1853710315545691	276	5763	31089	2031
E_Asia	jlSCF_12	871548	926453	0.0699812988779326	276	41163	588200	40528
E_Asia	jlSCF_12	926453	1073959	0.0316322726928757	1597	112863	3567970	69996
MENA	jlSCF_12	926453	1073959	0.0903539102742681	1597	16541	183069	8571
N_Europe	jlSCF_12	926453	1073959	0.2268710439245857	1597	428350	1888077	397230
NYC	jlSCF_12	926453	1073959	0.2466048472164374	1597	3288413	13334746	56099
E_Asia	jlSCF_12	1073959	1085723	0.0185003135646366	54	2183	117998	5014
MENA	jlSCF_12	1073959	1085723	0.0468471389204084	54	289	6169	311
N_Europe	jlSCF_12	1073959	1085723	0.2851974299794149	54	18288	64124	13150
NYC	jlSCF_12	1073959	1085723	0.2665867093105899	54	120028	450240	2550
N_Europe	jlSCF_12	1085723	1104900	0.1787230387946899	268	58268	326024	57484
MENA	jlSCF_12	1085723	1104900	0.0149886060917289	268	467	31157	1003
E_Asia	jlSCF_12	1085723	1104900	0.017874259176758	268	10592	592584	17920
NYC	jlSCF_12	1085723	1104900	0.1141667302170032	268	255998	2242317	4863
MENA	jlSCF_12	1242038	1311674	0.1348599415707166	840	12556	93104	7696
NYC	jlSCF_12	1242038	1311674	0.0977681771509386	840	686324	7019912	23488
E_Asia	jlSCF_12	1242038	1311674	0.0636467880634575	840	118059	1854909	58611
N_Europe	jlSCF_12	1242038	1311674	0.1577677615359713	840	158387	1003925	198115
E_Asia	jlSCF_12	1311674	1341227	0.0735416602794044	353	57569	782808	21326
MENA	jlSCF_12	1311674	1341227	0.0819338028532363	353	3176	38763	3597
N_Europe	jlSCF_12	1311674	1341227	0.1653463124195206	353	69982	423245	81898
NYC	jlSCF_12	1311674	1341227	0.0986304484683116	353	290623	2946585	13320
N_Europe	jlSCF_12	1341227	1404198	0.2350733427066501	805	224039	953060	198895
NYC	jlSCF_12	1341227	1404198	0.1220530117577447	805	822220	6736581	13344
E_Asia	jlSCF_12	1341227	1404198	0.0795615442174737	805	142053	1785448	48342
MENA	jlSCF_12	1341227	1404198	0.093049093049093	805	8459	90909	5691
N_Europe	jlSCF_12	1404198	1479088	0.2198281283477196	931	253426	1152837	179424
NYC	jlSCF_12	1404198	1479088	0.1860680547252247	931	1445997	7771334	35101
MENA	jlSCF_12	1404198	1479088	0.1003732654553743	931	10568	105287	6433
E_Asia	jlSCF_12	1404198	1479088	0.0756714466073953	931	153978	2034823	85995
N_Europe	jlSCF_12	1523835	1564013	0.1908957268592947	664	152582	799295	150889
NYC	jlSCF_12	1523835	1564013	0.0931232543557636	664	516690	5548453	19187
E_Asia	jlSCF_12	1523835	1564013	0.0609976316128908	664	88906	1457532	55060
MENA	jlSCF_12	1523835	1564013	0.1176585420268838	664	8438	71716	7964
NYC	jlSCF_12	1564013	1598310	0.1008544759565492	466	389419	3861197	46213
N_Europe	jlSCF_12	1564013	1598310	0.1687963832096447	466	92071	545456	121390
E_Asia	jlSCF_12	1564013	1598310	0.054374293938501	466	56651	1041871	19677
MENA	jlSCF_12	1564013	1598310	0.1071368171824792	466	5068	47304	8616
NYC	jlSCF_12	1598310	1794452	0.143775263490459	1142	1372285	9544653	31017
N_Europe	jlSCF_12	1598310	1794452	0.218753012734555	1142	299514	1369188	265014
MENA	jlSCF_12	1598310	1794452	0.1586892517110847	1142	20751	130765	6275
E_Asia	jlSCF_12	1598310	1794452	0.0530766499745783	1142	134249	2529342	72134
N_Europe	jlSCF_12	2049088	2066407	0.1944578366244263	504	114952	591141	130083
E_Asia	jlSCF_12	2049088	2066407	0.1038387798252121	504	113791	1095843	52269
MENA	jlSCF_12	2049088	2066407	0.2413390958359058	504	14072	58308	2172
NYC	jlSCF_12	2049088	2066407	0.058333455933126	504	245832	4214254	11786
E_Asia	jlSCF_12	2066407	2127880	0.0976363867764696	774	167240	1712886	50286
MENA	jlSCF_12	2066407	2127880	0.1960104471994434	774	17186	87679	5201
N_Europe	jlSCF_12	2066407	2127880	0.1994067270778654	774	180291	904137	203457
NYC	jlSCF_12	2066407	2127880	0.0705087520960382	774	455599	6461595	28395
E_Asia	jlSCF_12	2127880	2213664	0.0905909468055683	490	98264	1084700	31520
MENA	jlSCF_12	2127880	2213664	0.1973528249703674	490	10989	55682	3118
N_Europe	jlSCF_12	2127880	2213664	0.2125576714233341	490	122917	578276	122914
NYC	jlSCF_12	2127880	2213664	0.1053115687421303	490	431067	4093254	15396
E_Asia	jlSCF_12	2213665	2349975	0.0624822134337163	2849	393663	6300401	189621
MENA	jlSCF_12	2213665	2349975	0.158932427499242	2849	51373	323238	18642
N_Europe	jlSCF_12	2213665	2349975	0.183363895211697	2849	621575	3389844	687075
NYC	jlSCF_12	2213665	2349975	0.0873089950386718	2849	2079140	23813583	75282
MENA	jlSCF_12	2349975	2357186	0.1255972696245733	108	1472	11720	1240
N_Europe	jlSCF_12	2349975	2357186	0.2517908107890823	108	31319	124385	30163
E_Asia	jlSCF_12	2349975	2357186	0.0925262168702753	108	22252	240494	5530
NYC	jlSCF_12	2349975	2357186	0.1285601647465092	108	115929	901749	3831
MENA	jlSCF_12	2357186	2505921	0.1971035174328911	1802	40884	207424	8816
N_Europe	jlSCF_12	2357186	2505921	0.2486590990900886	1802	527072	2119657	459005
NYC	jlSCF_12	2357186	2505921	0.1020601212266299	1802	1534775	15037950	71820
E_Asia	jlSCF_12	2357186	2505921	0.0270865124059855	1802	108225	3995531	109425
N_Europe	jlSCF_12	2505921	2584408	0.2427106260549288	1452	420027	1730567	347245
NYC	jlSCF_12	2505921	2584408	0.213541078909547	1452	2577267	12069186	105834
E_Asia	jlSCF_12	2505921	2584408	0.0137687256770441	1452	43903	3188603	119053
MENA	jlSCF_12	2505921	2584408	0.1658955949355227	1452	28328	170758	3482
NYC	jlSCF_12	2584408	2616288	0.2157215797608484	393	706505	3275078	20227
N_Europe	jlSCF_12	2584408	2616288	0.2260535338422673	393	106216	469871	92512
MENA	jlSCF_12	2584408	2616288	0.1902637187000532	393	8571	45048	2112
E_Asia	jlSCF_12	2584408	2616288	0.0197867039435521	393	16646	841272	53982
NYC	jlSCF_12	2616288	2652624	0.0864978565091913	613	437495	5057871	82134
MENA	jlSCF_12	2616288	2652624	0.209391730265406	613	14706	70232	3328
N_Europe	jlSCF_12	2616288	2652624	0.1830503443928433	613	134447	734481	142722
E_Asia	jlSCF_12	2616288	2652624	0.0178161158851113	613	24388	1368873	27541
NYC	jlSCF_12	6829600	6895600	0.0242609554661134	2079	422441	17412381	20034
N_Europe	jlSCF_12	6829600	6895600	0.065453410210632	2079	167726	2562525	412524
MENA	jlSCF_12	6829600	6895600	0.0565537260397377	2079	13560	239772	9708
E_Asia	jlSCF_12	6829600	6895600	0.0783393810792445	2079	360625	4603368	132594
E_Asia	jlSCF_12	7893007	7958697	0.0570891109403579	829	105279	1844117	44345
MENA	jlSCF_12	7893007	7958697	0.0778321235344818	829	7495	96297	3183
N_Europe	jlSCF_12	7893007	7958697	0.0513969651963067	829	51424	1000526	185773
NYC	jlSCF_12	7893007	7958697	0.027599889253603	829	191299	6931151	20014
MENA	jlSCF_12	8876091	8912060	0.022325755917576	544	1428	63962	1318
E_Asia	jlSCF_12	8876091	8912060	0.0595390730570933	544	72303	1214379	24853
NYC	jlSCF_12	8876091	8912060	0.0424399986037379	544	193315	4555019	6421
N_Europe	jlSCF_12	8876091	8912060	0.2722712926805476	544	173054	635594	142870
E_Asia	jlSCF_12	8912060	8961614	0.0369217374419427	293	23578	638594	28860
MENA	jlSCF_12	8912060	8961614	0.0863889533534462	293	2978	34472	688
N_Europe	jlSCF_12	8912060	8961614	0.3062238732541663	293	103948	339451	79832
NYC	jlSCF_12	8912060	8961614	0.0878727163179232	293	215119	2448075	8730
E_Asia	jlSCF_12	8961614	9124843	0.0179468007859803	2291	91499	5098346	120552
MENA	jlSCF_12	8961614	9124843	0.1267161767988408	2291	33494	264323	10597
N_Europe	jlSCF_12	8961614	9124843	0.2874674771390434	2291	768214	2672351	606070
NYC	jlSCF_12	8961614	9124843	0.2695906794822516	2291	5168472	19171553	38482
E_Asia	jlSCF_12	9124843	9136773	0.0369506788549839	182	14944	404431	10165
N_Europe	jlSCF_12	9124843	9136773	0.1831634377111962	182	39027	213072	47370
MENA	jlSCF_12	9124843	9136773	0.1216649901805815	182	2540	20877	963
NYC	jlSCF_12	9124843	9136773	0.1743898286594578	182	263762	1512485	13585
MENA	jlSCF_12	9136773	9243875	0.1853015511704577	1642	34679	187149	9891
E_Asia	jlSCF_12	9136773	9243875	0.0599013387777455	1642	218316	3644593	95883
NYC	jlSCF_12	9136773	9243875	0.1190843006064752	1642	1636126	13739225	28945
N_Europe	jlSCF_12	9136773	9243875	0.1712646537152925	1642	336701	1965969	383733
E_Asia	jlSCF_12	9243875	9246539	0.0326315158058904	37	2720	83355	931
MENA	jlSCF_12	9243875	9246539	0.2287464896604544	37	896	3917	523
N_Europe	jlSCF_12	9243875	9246539	0.1805229303418146	37	8223	45551	7396
NYC	jlSCF_12	9243875	9246539	0.133339811800528	37	41164	308715	1530
NYC	jlSCF_12	9714437	9734162	0.0184276248824669	277	42744	2319561	3084
N_Europe	jlSCF_12	9714437	9734162	0.0922117116720003	277	31379	340293	56094
MENA	jlSCF_12	9714437	9734162	0.0033996474439687	277	108	31768	1472
E_Asia	jlSCF_12	9714437	9734162	0.0083715671495051	277	5109	610280	20726
NYC	jlSCF_12	9809414	9954832	0.126383482489037	1987	2101820	16630496	30499
N_Europe	jlSCF_12	9809414	9954832	0.1937721861230426	1987	464700	2398177	445220
E_Asia	jlSCF_12	9809414	9954832	0.0455184474870411	1987	199319	4378862	147524
MENA	jlSCF_12	9809414	9954832	0.0771484288827905	1987	17486	226654	11786
MENA	jlSCF_12	9954832	10020956	0.1379112276378324	932	14886	107939	3901
NYC	jlSCF_12	9954832	10020956	0.1341314337216444	932	1046665	7803279	11541
E_Asia	jlSCF_12	9954832	10020956	0.0392601520678694	932	80814	2058423	64673
N_Europe	jlSCF_12	9954832	10020956	0.2840318177496684	932	313689	1104415	229277
MENA	jlSCF_12	10020956	10091750	0.196524133057541	1201	26698	135851	8269
E_Asia	jlSCF_12	10020956	10091750	0.0925901224928714	1201	246425	2661461	74417
NYC	jlSCF_12	10020956	10091750	0.0898437973991098	1201	903312	10054250	16135
N_Europe	jlSCF_12	10020956	10091750	0.2195476456440828	1201	319774	1456513	262118
MENA	jlSCF_12	10091750	10117911	0.2501222892548508	423	12272	49064	1696
N_Europe	jlSCF_12	10091750	10117911	0.2668931787946364	423	139429	522415	82898
NYC	jlSCF_12	10091750	10117911	0.1487298767866556	423	526763	3541743	5112
E_Asia	jlSCF_12	10091750	10117911	0.0503431480114278	423	46573	925111	38483
NYC	jlSCF_12	10117911	10148992	0.0953917183100845	657	524552	5498926	10019
N_Europe	jlSCF_12	10117911	10148992	0.206227650983547	657	162521	788066	152101
MENA	jlSCF_12	10117911	10148992	0.2222087460413718	657	16489	74205	4635
E_Asia	jlSCF_12	10117911	10148992	0.0205419245678888	657	29235	1423187	73459
N_Europe	jlSCF_12	10386614	10397350	0.1794562889408099	199	44241	246528	38241
MENA	jlSCF_12	10386614	10397350	0.000473790756773	199	11	23217	663
E_Asia	jlSCF_12	10386614	10397350	0.0149830410492419	199	6635	442834	10488
NYC	jlSCF_12	10386614	10397350	0.0837384095012537	199	139555	1666559	2056
E_Asia	jlSCF_12	10397350	10403259	0.0269053667831057	57	3389	125960	3886
N_Europe	jlSCF_12	10397350	10403259	0.1402919305976315	57	10188	72620	8947
MENA	jlSCF_12	10397350	10403259	0.0113929819231353	57	75	6583	257
NYC	jlSCF_12	10397350	10403259	0.0029689608636977	57	1419	477945	0
NYC	jlSCF_12	10403259	10817237	0.0301034567325655	4881	1230434	40873512	53673
N_Europe	jlSCF_12	10403259	10817237	0.1881614409991914	4881	1126598	5987401	997310
E_Asia	jlSCF_12	10403259	10817237	0.0360717573303571	4881	383710	10637408	481510
MENA	jlSCF_12	10403259	10817237	0.0352858163534857	4881	19903	564051	21669
E_Asia	jlSCF_12	11059372	11123732	0.0333862335917334	1092	80257	2403895	83681
MENA	jlSCF_12	11059372	11123732	0.0270720433535224	1092	3397	125480	5560
N_Europe	jlSCF_12	11059372	11123732	0.0532394311242903	1092	70954	1332734	229918
NYC	jlSCF_12	11059372	11123732	0.0124169202560218	1092	113545	9144377	12043
E_Asia	jlSCF_12	11728421	11837069	0.0989796659710362	1722	376019	3798952	123764
MENA	jlSCF_12	11728421	11837069	0.1358404430091457	1722	26542	195391	11249
N_Europe	jlSCF_12	11728421	11837069	0.1858850401234359	1722	386239	2077838	386344
NYC	jlSCF_12	11728421	11837069	0.1231795281796084	1722	1772116	14386449	52521
E_Asia	jlSCF_12	12130850	12164611	0.0227624890214975	481	24077	1057749	37969
N_Europe	jlSCF_12	12130850	12164611	0.0849433653324674	481	49180	578974	109337
NYC	jlSCF_12	12130850	12164611	0.0694039618689725	481	279545	4027796	5389
MENA	jlSCF_12	12130850	12164611	0.0068500481644011	481	384	56058	1662
NYC	jlSCF_12	12164611	12216691	0.1031160875917907	330	284693	2760898	6152
MENA	jlSCF_12	12164611	12216691	0.0117219397834733	330	445	37963	1637
E_Asia	jlSCF_12	12164611	12216691	0.0258178067756328	330	18424	713616	38124
N_Europe	jlSCF_12	12164611	12216691	0.1060071566868392	330	41830	394596	77634
NYC	jlSCF_12	12216691	12286451	0.0276933294737723	894	207317	7486171	10019
N_Europe	jlSCF_12	12216691	12286451	0.0642978435686188	894	70466	1095931	183383
MENA	jlSCF_12	12216691	12286451	0.0207982664886722	894	2150	103374	3906
E_Asia	jlSCF_12	12216691	12286451	0.0241470082265219	894	47654	1973495	63037
NYC	jlSCF_12	12420917	12429417	0.0007870202203656	215	1417	1800462	2313
E_Asia	jlSCF_12	12420917	12429417	0.0108197775082164	215	5218	482265	7505
MENA	jlSCF_12	12420917	12429417	0.0174186524736905	215	432	24801	999
N_Europe	jlSCF_12	12420917	12429417	0.0702585408452195	215	18585	264523	43142
E_Asia	jlSCF_12	13141580	13169887	0.0364664566960826	226	18120	496895	17933
NYC	jlSCF_12	13141580	13169887	0.0261175325940954	226	49446	1893211	1799
N_Europe	jlSCF_12	13141580	13169887	0.0862377026241577	226	24036	278718	44688
MENA	jlSCF_12	13141580	13169887	0.0380418192918192	226	997	26208	912
E_Asia	jlSCF_12	14158224	14356045	0.042740415770707	2156	200633	4694222	217146
MENA	jlSCF_12	14158224	14356045	0.0666768336731254	2156	16614	249172	9548
N_Europe	jlSCF_12	14158224	14356045	0.2625251981751216	2156	692825	2639080	446156
NYC	jlSCF_12	14158224	14356045	0.2410839742656988	2156	4350815	18046886	31174
NYC	jlSCF_12	14356045	14555363	0.228632315209992	1635	3126883	13676470	33005
N_Europe	jlSCF_12	14356045	14555363	0.2456382446537106	1635	492008	2002978	336707
E_Asia	jlSCF_12	14356045	14555363	0.0414771672707903	1635	147715	3561357	163173
MENA	jlSCF_12	14356045	14555363	0.1962411271241127	1635	36493	185960	10240
N_Europe	jlSCF_12	14555363	14617417	0.2820117538646207	620	212387	753114	134106
E_Asia	jlSCF_12	14555363	14617417	0.0277396821375066	620	37662	1357694	54666
NYC	jlSCF_12	14555363	14617417	0.2571461524302001	620	1335505	5193564	5136
MENA	jlSCF_12	14555363	14617417	0.148048415238985	620	10776	72787	1613
NYC	jlSCF_12	14617417	14766080	0.2344399460069847	1624	3188101	13598796	18444
N_Europe	jlSCF_12	14617417	14766080	0.2626693970725107	1624	518719	1974798	349146
MENA	jlSCF_12	14617417	14766080	0.1381758044684038	1624	25734	186241	8639
E_Asia	jlSCF_12	14617417	14766080	0.0231486454247682	1624	81895	3537788	161684
NYC	jlSCF_12	14766080	14951259	0.2372783028200477	1896	3766948	15875653	22307
N_Europe	jlSCF_12	14766080	14951259	0.240434144194781	1896	551818	2295090	418086
MENA	jlSCF_12	14766080	14951259	0.0969663941871026	1896	21352	220200	7320
E_Asia	jlSCF_12	14766080	14951259	0.0638567702746514	1896	265507	4157852	161236
NYC	jlSCF_12	14951259	14957349	0.2439782385150159	68	138798	568895	1285
N_Europe	jlSCF_12	14951259	14957349	0.2393140184487462	68	18420	76970	20338
MENA	jlSCF_12	14951259	14957349	0.0368958307711228	68	300	8131	29
E_Asia	jlSCF_12	14951259	14957349	0.0332339860296984	68	5029	151321	3583
N_Europe	jlSCF_12	14957349	15013565	0.2385703746448215	448	130644	547612	93476
MENA	jlSCF_12	14957349	15013565	0.0282971197574532	448	1456	51454	2306
E_Asia	jlSCF_12	14957349	15013565	0.0526018186771668	448	51165	972685	47859
NYC	jlSCF_12	14957349	15013565	0.2124780473364101	448	796696	3749545	6935
NYC	jlSCF_12	15013565	15088833	0.2078890421562978	1027	1785902	8590650	20745
N_Europe	jlSCF_12	15013565	15088833	0.2703233323763422	1027	338025	1250447	219190
MENA	jlSCF_12	15013565	15088833	0.0518690499966713	1027	6233	120168	3072
E_Asia	jlSCF_12	15013565	15088833	0.1208848321163896	1027	274462	2270442	69064
NYC	jlSCF_12	15088833	15455240	0.2027065894480109	4914	8328318	41085581	118309
N_Europe	jlSCF_12	15088833	15455240	0.2375817568487239	4914	1419087	5973047	1058887
MENA	jlSCF_12	15088833	15455240	0.1065484564077799	4914	60895	571524	18156
E_Asia	jlSCF_12	15088833	15455240	0.1201526577938057	4914	1300715	10825520	368572
MENA	jlSCF_12	15455240	15607214	0.0473472289271674	1625	8925	188501	6499
NYC	jlSCF_12	15455240	15607214	0.1365694538619144	1625	1857025	13597660	27965
N_Europe	jlSCF_12	15455240	15607214	0.2366354818138767	1625	464218	1961743	363632
E_Asia	jlSCF_12	15455240	15607214	0.0229504684233879	1625	81621	3556398	145352
MENA	jlSCF_12	15666517	15735288	0.0160557470719082	807	1523	94857	1983
N_Europe	jlSCF_12	15666517	15735288	0.1928303369276417	807	186519	967270	187547
E_Asia	jlSCF_12	15666517	15735288	0.033050357744049	807	59196	1791085	47261
NYC	jlSCF_12	15666517	15735288	0.0205974782281904	807	139213	6758740	7955
E_Asia	jlSCF_12	15808591	15868949	0.0184354355534821	604	24856	1348273	27639
MENA	jlSCF_12	15808591	15868949	0.0260253919995495	604	1849	71046	1434
N_Europe	jlSCF_12	15808591	15868949	0.09259639750702	604	68952	744651	119673
NYC	jlSCF_12	15808591	15868949	0.0060779054310672	604	30726	5055360	9180
N_Europe	jlSCF_12	15974145	15985024	0.3374464754362539	199	80619	238909	45860
NYC	jlSCF_12	15974145	15985024	0.0528765408863085	199	88217	1668358	257
E_Asia	jlSCF_12	15974145	15985024	0.0105105272922762	199	4702	447361	5961
MENA	jlSCF_12	15974145	15985024	0.0266464926659101	199	634	23793	87
NYC	jlSCF_12	15985024	15990969	0.0450917455076707	78	29445	653002	1028
N_Europe	jlSCF_12	15985024	15990969	0.2112854822575267	78	19643	92969	18649
MENA	jlSCF_12	15985024	15990969	0.0623727360411531	78	582	9331	29
E_Asia	jlSCF_12	15985024	15990969	0.0563645600835707	78	9874	175181	2503
E_Asia	jlSCF_12	15990969	16103328	0.0216225990872453	1420	68396	3163172	71588
MENA	jlSCF_12	15990969	16103328	0.1679905440247913	1420	27430	163283	7117
N_Europe	jlSCF_12	15990969	16103328	0.2519748507827774	1420	423892	1682279	349741
NYC	jlSCF_12	15990969	16103328	0.1464966603906554	1420	1740948	11883875	22825
E_Asia	jlSCF_12	16103328	16242308	0.0239509024398231	1789	94341	3938933	136409
NYC	jlSCF_12	16103328	16242308	0.2478774520125394	1789	3710662	14969744	31021
MENA	jlSCF_12	16103328	16242308	0.2291540305577217	1789	47604	207738	6942
N_Europe	jlSCF_12	16103328	16242308	0.274771628676095	1789	597198	2173434	386625
E_Asia	jlSCF_12	16242308	16329212	0.0313199166836718	995	68146	2175804	90806
NYC	jlSCF_12	16242308	16329212	0.2738717700918678	995	2281563	8330771	12304
N_Europe	jlSCF_12	16242308	16329212	0.2314113037520774	995	280013	1210023	213822
MENA	jlSCF_12	16242308	16329212	0.161475374267737	995	18606	115225	4175
E_Asia	jlSCF_12	16329212	16337833	0.0214846014142741	82	3892	181153	5643
NYC	jlSCF_12	16329212	16337833	0.2596574837670377	82	178272	686566	1004
N_Europe	jlSCF_12	16329212	16337833	0.2567648348144901	82	25772	100372	16970
MENA	jlSCF_12	16329212	16337833	0.1515403830141548	82	1456	9608	232
MENA	jlSCF_12	16337833	16340558	0.1011058451816745	12	128	1266	174
N_Europe	jlSCF_12	16337833	16340558	0.2451475866110012	12	3347	13653	3519
NYC	jlSCF_12	16337833	16340558	0.0458358179288411	12	4612	100620	0
E_Asia	jlSCF_12	16337833	16340558	0.0141165398792251	12	360	25502	1834
NYC	jlSCF_12	16340558	16422768	0.3004744029840327	847	2130606	7090807	11288
N_Europe	jlSCF_12	16340558	16422768	0.2665355106392842	847	275973	1035408	176649
MENA	jlSCF_12	16340558	16422768	0.022990888642418	847	2218	96473	5167
E_Asia	jlSCF_12	16340558	16422768	0.0275530822947355	847	51325	1862768	66698
MENA	jlSCF_12	16422768	16529945	0.0411598788186308	1156	5516	134014	4706
N_Europe	jlSCF_12	16422768	16529945	0.2700680344386716	1156	381278	1411785	242451
NYC	jlSCF_12	16422768	16529945	0.2752382555164298	1156	2662558	9673648	19412
E_Asia	jlSCF_12	16422768	16529945	0.0278307751693271	1156	70441	2531047	102321
NYC	jlSCF_12	16529945	16593019	0.2454384879112491	476	977541	3982835	8425
N_Europe	jlSCF_12	16529945	16593019	0.2453316351185298	476	142153	579432	101724
E_Asia	jlSCF_12	16529945	16593019	0.0403417502898416	476	42208	1046261	38067
MENA	jlSCF_12	16529945	16593019	0.0568660719172459	476	3117	54813	2307
NYC	jlSCF_12	16593019	16594287	0.2727960045007182	27	61339	224853	1542
MENA	jlSCF_12	16593019	16594287	0.0130034887408817	27	41	3153	87
E_Asia	jlSCF_12	16593019	16594287	0.020482444845051	27	1193	58245	3261
N_Europe	jlSCF_12	16593019	16594287	0.2737805414601237	27	9334	34093	4544
NYC	jlSCF_12	16594287	16634908	0.198444926561899	407	675957	3406270	6425
MENA	jlSCF_12	16594287	16634908	0.0304337661785645	407	1432	47053	1787
E_Asia	jlSCF_12	16594287	16634908	0.0206788682835753	407	18430	891248	35898
N_Europe	jlSCF_12	16594287	16634908	0.226825228406661	407	112019	493856	88561
NYC	jlSCF_13	0	36461	0.0255646450670577	265	56779	2220997	1028
N_Europe	jlSCF_13	0	36461	0.0633644328883256	265	20300	320369	58846
MENA	jlSCF_13	0	36461	0.1012497650817515	265	2155	21284	10516
E_Asia	jlSCF_13	0	36461	0.1027244634991641	265	61266	596411	7259
E_Asia	jlSCF_13	261632	503496	0.0332241601665046	2934	215087	6473813	209839
MENA	jlSCF_13	261632	503496	0.04750763515565	2934	15960	335946	16134
N_Europe	jlSCF_13	261632	503496	0.1302874758010982	2934	464574	3565761	632793
NYC	jlSCF_13	261632	503496	0.0718270870471607	2934	1764413	24564730	36860
MENA	jlSCF_13	503496	518019	0.016317237453752	280	516	31623	1977
